Element Label,S11,S22,S33,S12,S13,S23,Mises
1,2067.031,1864.2218,41.01039,24.864267,236.70932,34.915676,1977.01831054688
2,655.75323,2424.958,-277.05405,-78.13729,-158.88553,99.27786,2402.94799804688
3,1203.5115,1974.8881,447.03766,-198.1487,238.47894,-232.84666,1483.8662109375
4,74.56918,2218.195,-1030.4114,619.1652,-452.28223,620.8096,3332.38159179688
5,758.30035,3878.5034,902.79364,710.46124,344.3559,-509.17657,3457.38159179688
6,1013.5868,1505.41,-1168.5734,-130.02185,-50.09585,36.42049,2477.73583984375
7,1953.7498,1552.8259,1337.3608,-167.03062,375.71335,112.45401,915.787719726563
8,-551.6456,1285.1007,-1285.4713,-234.31949,-548.1279,-70.01672,2518.08374023438
9,3367.7014,1650.5701,1606.1143,429.65326,1019.9738,-369.26358,2666.60180664063
10,-2028.2933,412.18372,-1137.6481,858.0635,-546.15875,441.04166,2874.51171875
11,1391.5385,1896.3486,-659.15436,89.69964,304.2432,196.91895,2431.7783203125
12,1775.105,1763.9525,1147.1804,-550.78564,-356.22162,41.174,1297.40991210938
13,334.3927,1663.6882,-1439.922,-106.5031,544.1802,73.30496,2865.72021484375
14,2408.602,1672.1932,899.7329,-461.33542,-865.3374,-107.98895,2151.21875
15,-1623.8295,1474.0441,54.793743,-887.5528,433.70862,319.8438,3232.47485351563
16,1593.9294,643.35986,1823.6831,160.98137,-378.3896,-528.62054,1587.56616210938
17,520.51746,470.79486,-314.2099,321.8621,105.78323,-374.45694,1192.78967285156
18,1016.2424,1518.2236,552.4464,-37.36159,-21.09895,-130.97153,869.995727539063
19,-1179.768,1954.2394,-6301.8823,-687.1899,993.68396,-817.7441,7648.2568359375
20,-3571.3037,535.41736,2092.5144,-1828.8994,-2497.4185,1648.7947,7911.1162109375
21,884.4644,2071.2166,-195.77412,147.65675,-80.35847,184.40257,2010.98571777344
22,1922.1733,-46.015575,-620.88916,-1947.3533,820.05634,-423.64127,4389.55078125
23,1196.4974,31.87146,-381.9736,2576.65,75.88843,932.2309,4954.93798828125
24,-1315.1647,-497.5973,-4489.0615,1996.3478,179.91551,-172.37045,5047.70947265625
25,1977.3007,4174.742,-2165.7598,1474.6466,-515.73456,2106.8997,7192.81591796875
26,-393.49265,3155.6526,2439.3523,138.965,-1081.9596,-495.7766,3856.74633789063
27,1806.6072,2502.4905,6046.4453,718.2972,-39.713696,-406.4911,4190.26708984375
28,339.03668,1260.7838,-1627.3585,108.76335,-75.414345,528.5373,2723.8671875
29,-781.05597,2080.7622,-1069.5481,45.968742,-487.62585,305.46857,3177.80639648438
30,2826.1855,1106.8878,278.93982,728.45624,534.7488,1379.794,3636.79541015625
31,2012.3412,2532.9753,-719.35065,-610.48505,1748.0476,-1193.3727,4869.5908203125
32,-389.0896,1842.0585,593.6672,-497.96524,211.29347,414.7484,2268.26977539063
33,-2885.6646,2226.7078,26.292675,-1472.1086,653.16846,688.939,5379.0283203125
34,1852.7494,1825.7538,-1085.3268,12.313228,-44.04852,-444.78485,3025.47216796875
35,1326.3265,1959.0292,152.76831,-78.33777,-128.2253,125.38843,1623.25817871094
36,657.7463,2360.658,529.90674,213.61388,-210.3512,654.97754,2165.77294921875
37,1740.449,2332.3303,269.27036,-276.39523,310.83636,-346.14212,2064.93017578125
38,1433.9508,1576.9913,-1256.7485,313.06683,-354.85382,-306.86884,2932.49096679688
39,1520.0466,1620.5232,-246.9881,-94.037476,-279.57254,-137.62193,1904.70043945313
40,1209.5975,1155.7006,-713.18353,-997.52466,233.06558,479.13803,2726.39038085938
41,1947.3925,975.2683,109.73249,-313.76154,-89.55599,-156.08919,1711.16247558594
42,2030.2155,343.09573,828.768,-708.6745,-810.1108,827.50995,2791.53686523438
43,2708.1482,2933.0383,4003.2397,-2887.4944,605.43317,-34.320557,5249.060546875
44,4619.916,7105.557,15073.137,680.38885,-1319.4933,-141.54579,9804.9658203125
45,-1515.5643,5946.7397,-73.41866,1976.8561,-934.8088,-886.7823,7981.77099609375
46,-1644.392,6010.773,8737.934,3803.7356,-1252.5999,-432.87094,11644.3193359375
47,-1001.2712,-2292.7607,-7812.861,1511.857,5359.5723,-1711.3258,11877.9921875
48,2251.5974,-4143.499,4020.5652,636.8831,-985.9361,-311.48492,7730.6767578125
49,-1127.3782,-1056.4545,-8968.418,-1019.1872,976.05426,572.4669,8306.65234375
50,500.5042,-1886.3256,-7637.829,-1767.1449,911.13293,1514.5381,8440.673828125
51,-807.9786,2235.3179,-2089.0952,-54.04834,-1670.8834,-178.12482,4825.06298828125
52,-384.52164,4160.172,-1378.5093,-1930.9581,-2666.6228,-2480.979,8783.1552734375
53,1287.1014,3178.763,1593.6316,3.4056163,401.04037,255.71039,1941.95544433594
54,834.3611,1902.0144,-1612.0974,-814.8752,174.66615,1151.7107,3974.91064453125
55,-1004.29034,1397.1294,-3887.7112,869.5556,1692.0833,425.27704,5692.5947265625
56,569.74176,2560.429,-1057.456,1016.59985,-907.4288,-193.10718,3941.1201171875
57,1513.5038,2965.7834,439.24188,1151.3221,212.83627,116.10451,2996.0390625
58,-573.8844,2817.691,-2919.3938,2590.816,-1140.7794,1314.4568,7360.9560546875
59,1105.3151,34.356724,296.09192,1632.2502,1266.3629,380.13788,3764.62646484375
60,1010.1158,255.50916,588.2055,1087.9938,684.909,287.1738,2373.80737304688
61,1234.5181,1386.7747,171.14944,822.1657,-435.78534,296.07553,2043.62854003906
62,1340.2896,1627.5223,-1134.5492,480.59875,255.79678,80.90878,2797.68530273438
