Element Label,S11,S22,S33,S12,S13,S23,Mises
1,1558.8912,1554.0056,-1286.7719,655.0551,-218.78468,230.81917,3110.40893554688
2,907.55743,1739.2806,1165.1647,1314.8416,204.50897,-33.166203,2420.55029296875
3,1488.6207,858.2993,-585.2329,844.3923,-847.79974,624.093,2975.6923828125
4,2696.146,3283.3533,-205.77234,883.99493,390.25046,94.42748,3646.63500976563
5,1405.5653,1826.0593,444.64667,-467.29822,189.42775,-24.393038,1506.24597167969
6,1117.9626,2193.8733,-155.87569,312.2689,-78.26802,357.82275,2201.31982421875
7,2351.7388,2064.0679,-515.1949,2317.3503,963.52563,-168.40208,5143.7236328125
8,1034.7546,1437.3977,516.1867,77.82503,-116.42537,-948.7628,1843.67004394531
9,1399.4452,-446.56125,-1661.8524,1484.9701,460.40552,518.3762,3896.86767578125
10,304.828,-308.25064,340.4774,2091.9941,402.00595,-86.07077,3746.3798828125
11,-187.4853,1780.7479,-1014.3854,109.83223,229.16917,457.9009,2647.26318359375
12,1141.5635,1567.1688,1766.783,386.12955,-195.64687,133.71568,960.053833007813
13,-397.97583,126.796936,-952.98914,526.00616,-248.2899,-172.1891,1406.63439941406
14,335.23514,1058.8048,1506.5048,666.23553,1171.8293,-126.99652,2558.8037109375
15,1509.9645,-162.24785,1577.0137,137.00093,-1224.2107,-1879.8547,4250.51220703125
16,1479.2456,1087.2365,-2311.537,-172.66333,930.0056,3057.8079,6616.07275390625
17,1701.227,330.45865,-3520.7688,858.07697,1047.385,-333.0346,5274.72900390625
18,774.2913,123.25243,-1294.9406,2015.9979,-2756.0,-1257.6252,6563.736328125
19,-10359.007,4654.0864,-1478.0679,-2302.9573,2519.7634,-7468.5117,19319.11328125
20,-4698.844,4091.3435,967.8694,-1983.0242,-3180.4265,-132.46066,10087.7509765625
21,945.71484,2569.9055,1310.0712,2090.9036,188.35538,1252.7336,4484.3125
22,66.4517,-4540.05,-464.1373,8992.849,-11899.83,1791.1461,26383.966796875
23,-31.708843,1839.9697,-689.3493,3216.9565,-1853.4714,-553.1281,6887.44580078125
24,1260.6682,1235.0277,243.37994,1121.5747,583.7795,242.0178,2445.68017578125
25,3493.65,293.09122,1501.4694,166.03506,-37.875866,75.60369,2817.87548828125
26,582.72485,729.3544,-777.49347,2006.159,-1065.2872,-1402.8942,4842.93408203125
27,1713.8932,6036.316,1533.6737,1911.6421,-539.68945,594.05255,5691.2578125
28,-299.4579,2149.917,51.807903,774.5512,315.99094,25.147085,2713.61010742188
29,1017.952,159.2282,-1001.6297,2484.62,88.328476,-1371.5883,5221.97607421875
30,2201.903,3789.3608,-1004.6595,756.8728,-723.0133,468.59625,4673.10498046875
31,1897.2443,2875.6702,669.50635,-1180.238,-1171.5604,1803.225,4660.18408203125
32,-1460.322,2086.4866,749.36334,1109.4697,-553.6184,-38.843674,3773.85815429688
33,-756.8579,2245.5596,-1054.6691,-939.8915,-268.50327,2481.784,5598.35498046875
34,569.55237,541.45953,-4760.8135,2263.2163,-961.70575,1815.472,7502.8486328125
