Element Label,S11,S22,S33,S12,S13,S23,Mises
1,1188.2633,623.0484,1153.6594,225.43147,294.69818,1047.1404,2000.90344238281
2,209577.31,188869.03,225171.03,4732.4043,46.404804,7779.139,35265.48828125
3,-336342.7,-298990.0,-301419.75,-4038.054,-4356.6274,-1566.9717,37730.5390625
4,428041.8,394662.12,433640.12,-79.23222,-5847.873,3344.186,38322.015625
5,-212207.8,-196484.5,-239763.92,1802.9651,1205.8959,-3898.1257,38723.84375
6,-74244.24,-52918.5,-82461.1,3578.576,10925.697,-7526.147,35552.69921875
7,-809606.2,-817825.6,-778954.94,4883.533,-1029.9023,9558.799,40097.81640625
8,555726.94,560247.5,597150.7,-2465.6038,-60.561153,568.6703,39602.0546875
9,-42601.367,-56971.52,-83192.62,7202.4443,1647.4138,2759.6106,38176.7265625
10,-59534.625,-39837.383,-80380.56,-4865.37,184.18091,-5497.2163,37348.59375
11,39316.758,9562.92,51736.18,-1938.7118,6763.069,-4107.3223,40101.89453125
12,521387.03,522103.3,559396.9,-4989.1963,1643.3312,-2809.689,39044.80078125
13,-15630.989,-12484.127,-48665.3,8029.6885,1677.0358,41.84792,37509.91015625
14,-197340.1,-194792.39,-233536.67,-743.89764,-344.6413,-1773.6371,37687.59765625
15,73145.91,78946.31,111985.12,2976.1982,-2281.2766,-2282.358,37076.3984375
16,19397.67,42890.53,34476.07,-3965.0237,-3383.2847,-2239.0215,22838.162109375
17,-15314.063,-22505.506,-16496.613,1739.3351,-4505.3784,2978.7354,11882.7939453125
18,-97157.94,-109135.45,-139352.98,-3404.126,6012.0356,-2690.716,39792.0703125
19,-24600.084,-31074.035,-36570.414,-2296.4846,-3602.5596,1758.0696,13104.76171875
20,34148.84,31144.133,50089.746,3107.4578,5642.0547,-17570.176,36900.39453125
21,29169.277,28945.158,27637.793,543.8637,-489.0067,-339.98135,2000.986328125
22,743078.9,743092.1,744945.1,119.05752,364.9452,-185.80035,2000.9951171875
23,6983.637,6947.213,7298.7886,225.0275,-1115.8123,-39.699203,2000.96911621094
24,6609.368,5811.4243,6433.6196,-893.45917,421.45102,-281.65375,1921.7236328125
25,5984.4443,5274.533,4920.9893,823.4053,-596.3956,87.43823,2000.98486328125
26,74633.03,80720.5,108208.08,-6120.2095,3618.0044,2471.1528,33614.203125
27,50481.66,40791.176,69470.88,-1811.637,8148.839,-1491.9622,29227.478515625
28,-76078.984,-76850.86,-78297.22,-195.1544,-105.922386,-131.4925,2000.98486328125
29,2663.9526,9224.033,-19716.777,15765.168,-231.86168,-2578.7454,38163.90625
30,74166.98,74244.7,74801.69,82.19247,-441.24826,1006.6467,2000.98608398438
