Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-17095.99,-9378.474,-36490.016,-230.18127,2149.4282,-6093.88,26660.59375
2,-12787.785,-17370.338,6338.604,1698.4229,-1868.0675,-1585.6458,22385.978515625
3,130816.47,131921.86,169878.53,-594.06525,171.48639,-1810.028,38663.46484375
4,111955.87,107771.78,148916.55,-252.72229,1928.121,-826.5647,39390.8515625
5,78240.46,77336.625,111807.625,-4724.0415,8506.676,-7531.0884,40151.0
6,28211.846,25624.46,60680.465,1781.166,-9595.175,-1105.1575,37872.1328125
7,25515.541,18925.332,32366.182,1159.2241,7558.3726,4227.7554,19093.177734375
8,-236222.62,-235979.47,-275839.4,-297.65375,2698.9922,1695.3789,40123.859375
9,-423916.7,-425941.94,-454159.38,709.09686,-1143.9939,14402.234,38538.0390625
10,-117098.36,-113221.18,-124203.36,-112.18967,-5126.107,19065.506,35530.41015625
11,102875.21,92317.305,135222.06,-1933.4886,709.9105,-547.26636,38896.38671875
12,-282842.88,-279710.47,-320130.62,-1559.568,5341.4834,429.91797,40130.21484375
13,184356.89,184213.34,145876.61,430.26483,-1588.8265,1857.8153,38648.56640625
14,670780.4,671125.94,670879.3,125.649284,-4741.474,16511.104,29756.291015625
15,-96815.14,-96891.61,-96643.25,285.24686,-1176.6027,4199.7036,7573.52978515625
16,34231.965,31886.98,38185.812,9947.719,-2181.8745,17111.162,34927.52734375
17,-5342.0376,-34367.35,-27634.035,6246.612,9462.9,6193.0845,34541.75
18,-769690.9,-776277.25,-809038.4,6731.9434,-2079.434,995.10516,38527.24609375
19,242751.36,242564.23,242603.84,-301.75882,619.2268,922.0175,2000.75537109375
20,-142130.64,-143410.33,-134956.69,1410.1304,-11447.658,7146.5483,24791.43359375
21,-105566.65,-90269.19,-133344.05,1206.69,-7505.3906,-1661.009,40151.68359375
22,-1432.0243,1640.6787,9338.286,-4540.6885,-12726.588,5885.049,27276.3671875
23,-8333.509,-13536.423,-3761.2158,-466.61517,-4630.232,-6661.9185,16428.001953125
24,24677.926,15772.281,25614.662,8775.869,-2327.3328,-10982.104,26413.009765625
25,7557.6895,-15780.999,13197.059,3594.596,3164.223,71.10067,27873.423828125
26,-24455.828,-29022.883,-50234.08,-2392.8547,-14785.122,-1192.4749,35282.97265625
27,39449.016,45583.05,70111.305,1102.4451,5545.9824,2994.8267,30208.37109375
28,-11009.486,12030.301,18705.979,8733.011,-9487.991,3335.1213,35516.67578125
29,-84972.63,-89797.625,-121290.87,-832.601,-7528.843,3313.8547,37042.3359375
30,-48828.15,-44904.0,-76107.016,-6233.293,-11669.771,-5626.3994,38557.27734375
31,-24205.885,-1430.8671,9008.653,3225.2244,-10862.748,-1020.35645,35408.65234375
32,-7142.8467,-4183.88,-9191.781,3836.1416,205.69447,-20209.576,35896.6875
33,3222.8381,18869.984,11124.781,-4216.306,-9583.699,13722.908,32824.671875
34,31512.174,12428.604,782.19,6488.784,-8474.242,3627.0103,33215.86328125
35,-13341.84,-11419.98,-51475.06,841.39514,4482.152,18.92764,39918.875
36,-98606.73,-79886.57,-90051.7,327.282,-820.98535,5412.694,18807.3515625
37,-1158.5702,2232.69,30348.92,10922.973,-71.29861,10071.479,39492.09765625
38,-5923.8813,-2019.2124,23088.855,2009.2311,983.48145,3543.2314,28220.142578125
39,-41597.848,-27107.26,-54172.99,-6144.8286,-1173.2643,1151.4694,25917.494140625
40,-20048.598,-3100.5928,17409.01,897.6078,6046.7456,285.2536,34173.46875
41,26747.2,15736.844,21857.203,2314.4485,-2941.7212,11312.419,22742.978515625
42,21812.123,29096.049,47216.684,9171.945,10876.52,8237.104,36389.859375
43,131977.81,132152.52,133590.03,-54.22077,344.13034,-656.2543,2001.05383300781
44,62227.715,62308.844,61787.348,510.00674,-446.27945,-892.409,2000.80725097656
45,101464.48,100617.44,102069.61,-138.25862,838.6589,-284.63242,2001.66711425781
46,-233971.27,-242495.62,-238918.62,1171.9425,4122.417,-13346.356,25385.9609375
47,30137.37,30298.805,30246.672,-309.20163,349.74692,1053.567,2001.03955078125
48,-69567.58,-56268.453,-69856.42,2765.8977,10058.865,10701.163,29168.974609375
49,73179.17,75606.26,83440.26,8448.189,-5455.9717,17210.32,35753.04296875
50,-11761.319,6464.353,-7701.602,8740.82,-12828.318,10396.205,36356.73046875
51,16291.32,19994.705,-560.12134,2031.9014,-2601.508,-15787.228,33771.1796875
52,74058.86,105137.12,74964.35,-6838.122,39.690296,3822.8364,33506.171875
53,27610.941,25757.389,-5.0857854,-11608.939,1400.7777,-7435.4365,35929.63671875
54,-3249.3105,3990.6975,28603.299,-8999.87,-7828.31,-4735.503,36476.13671875
55,10282.938,-11538.992,-15216.174,-7419.447,4426.8794,-14485.919,37728.28515625
56,-8116.219,-10790.064,-42600.145,-1755.7983,-9053.553,-7064.6465,38845.3671875
57,1715.5997,-10890.981,7701.834,-7094.6777,13357.302,-3041.0916,31372.3984375
58,10738.264,14045.828,23731.08,1981.2385,-8153.8535,2600.0989,19190.939453125
59,-57828.39,-26922.285,-62697.32,3592.2856,5812.4053,9090.321,38953.0625
60,15784.293,30763.672,29490.701,-11315.78,11240.981,9731.243,35415.3203125
61,6004.234,22129.037,41236.7,1816.3043,-8166.286,-2586.0288,34106.35546875
62,26702.885,26953.494,11039.732,8208.192,14772.517,1078.3895,33310.90234375
63,13646.477,5236.671,-11221.327,-5114.495,12838.655,-7090.6187,34695.78125
64,94067.73,95210.71,132648.06,-1123.9894,-2650.382,3389.0352,38793.97265625
65,-25037.447,-3321.5686,-26478.39,-6662.971,8544.201,5977.7295,31053.86328125
66,51931.47,29447.479,26400.652,3496.9243,9636.913,-6866.4985,32249.9609375
67,66393.56,85915.96,105057.41,-267.0119,-4545.4546,337.6878,34405.6015625
68,1147286.2,1151550.2,1171632.8,-6096.065,9602.734,7211.2744,32423.005859375
69,635986.9,651638.6,657997.4,-2303.7837,-2903.6934,3512.6584,21521.37109375
70,277765.28,293715.7,304264.2,-8761.924,-2452.1138,-2031.193,28189.873046875
71,944638.7,938300.94,953226.25,-2146.6948,976.29047,8368.803,19877.978515625
72,-2340254.0,-2340383.2,-2339750.5,-522.5356,-815.15784,533.3898,2000.34655761719
73,72049.664,72256.81,71979.59,-889.3882,478.18588,2160.206,4137.73193359375
74,-356536.75,-355869.25,-356547.8,90.548706,928.05774,560.3566,2000.8828125
75,49240.754,47607.082,47708.4,-696.92084,-97.00593,41.022434,2001.00122070313
76,37156.88,37255.973,35918.05,443.24893,-543.3471,-535.9238,2001.0009765625
77,-6838.725,-28291.13,-8437.198,2960.4883,-8166.482,-3542.701,26315.19921875
78,-36958.41,-60436.176,-55118.08,6478.4526,-1679.579,-7245.1914,27321.841796875
79,24757.076,40946.36,45235.383,14529.285,-1621.8627,-1050.3689,31534.52734375
80,27934.336,-2242.1553,21017.258,6769.1616,6066.8975,1489.9702,31690.375
81,-77593.3,-106070.54,-93114.82,-13939.417,7046.4204,3607.5703,37158.88671875
82,9890.066,23574.57,5907.794,-14654.375,10971.981,2009.0784,35709.015625
83,27922.361,35945.613,-6259.736,1905.9708,-4759.833,2318.0908,40025.328125
84,17896.273,7028.8247,-16652.666,-6204.2065,-10189.866,4059.9873,37585.88671875
85,-45546.57,-23008.844,-39189.973,17295.615,-1139.4463,7577.681,38453.42578125
86,-108578.06,-104569.086,-104174.85,5328.1504,8797.7295,-17439.057,35320.5
87,20114.723,23976.098,46626.777,965.3083,1646.2908,-15898.586,37210.85546875
88,8707.273,-2357.9321,19896.941,12608.177,269.72552,13399.883,37245.8125
89,62107.133,64543.73,53564.637,1227.8168,19057.535,8039.051,37251.796875
90,14073.667,29580.111,17051.002,-5379.3433,15012.145,-9182.815,34914.52734375
91,-71935.445,-47105.82,-35275.562,3892.289,4330.6924,92.42523,33940.33203125
92,-20107.383,-4432.728,9115.907,1965.0044,8630.365,-5311.7393,31004.958984375
93,10842.915,5293.1255,-8762.956,216.51576,-14788.623,-4144.4336,31845.904296875
94,46497.973,68156.46,51536.637,3369.8547,-13163.669,4887.6294,31795.1171875
95,16974.502,23853.09,-16098.623,81.72225,-1258.7662,4368.272,37824.08984375
96,212586.98,184321.5,183440.19,1066.8527,-11137.122,1204.7444,34705.91015625
97,-73513.24,-73652.55,-74070.734,-557.57385,967.2212,-62.730053,2000.89050292969
98,-25501.111,-38106.176,-28512.512,6737.5947,-1164.8866,17337.16,34234.26953125
99,-13150.769,-7751.812,10802.048,4266.623,3010.9053,-7093.194,26576.587890625
100,17486.006,19938.264,8526.729,17938.666,-3153.5894,6496.019,35072.35546875
101,33881.242,17846.844,12185.869,9991.901,12468.472,-4111.772,34591.0625
102,32566.438,53749.07,64907.67,-11858.1455,-110.01573,-2889.0696,35447.2890625
103,-81775.88,-82978.234,-113780.18,-2752.4402,-12946.825,-2684.7385,39172.0859375
104,17193.848,2432.8088,6393.4414,-1798.7025,-4132.1694,-8274.638,21010.740234375
105,17463.871,1386.387,-7003.727,-16098.319,-1584.7893,1554.2958,35440.390625
106,7146.8535,2217.854,-372.22028,14978.097,-10134.927,-4077.7444,32784.66796875
107,1182.1837,26826.76,30043.457,-5022.5625,7473.7397,-4884.282,32638.9296875
108,7506.706,-5616.8184,12645.011,4667.4556,-5279.538,73.41039,20372.87109375
109,19021.979,32806.973,59974.113,-881.2933,377.0958,6825.9067,38014.65625
110,55489.184,24673.07,32181.621,7750.194,-8571.246,-4202.208,35045.65234375
111,43084.95,18845.389,57633.51,558.2561,7581.2466,-7024.029,38382.80078125
112,-12216.506,10244.136,16589.363,7626.165,8603.192,-423.74982,32928.99609375
113,-198119.62,-195834.77,-233497.66,6499.3516,-5503.8774,4104.0244,40072.328125
114,-907819.2,-903636.9,-891418.44,-4569.999,-11549.827,-118.45501,26091.67578125
115,-1364886.0,-1369066.4,-1345621.6,1673.2883,-4688.4834,10597.594,29671.470703125
116,71723.06,72158.87,71737.99,-272.5089,1084.0192,-155.03288,2000.95581054688
117,28365.434,29187.764,30130.092,-683.14246,289.78235,65.752045,2001.01379394531
118,159461.36,158488.42,157507.75,287.28363,-106.408295,535.5741,2001.13464355469
119,72823.27,74695.67,74345.77,-303.7682,451.17493,-220.29478,2001.56103515625
120,-56897.336,-46949.152,-47390.21,-1892.4429,18807.023,4055.6155,34870.8125
121,73259.1,63339.535,71341.9,-9462.136,2246.9429,-2317.9875,19568.267578125
122,107221.55,123028.57,138289.75,-369.19583,11241.184,-183.99368,33220.515625
123,251141.42,260488.3,275673.38,-2953.742,-12179.001,-2835.853,30905.7890625
124,679824.0,682108.06,646084.0,-2691.9436,6295.4424,6045.7554,38353.09375
125,19232.986,17991.58,17449.426,-78.55153,-350.0855,-608.3466,2001.12524414063
126,13641.936,13109.841,13322.233,-433.4142,-1005.21533,-2302.8794,4440.70947265625
127,81557.35,81296.33,51749.562,5278.3574,7240.7266,6012.3525,35072.84765625
128,3238.681,10778.308,-17218.402,850.0678,88.01386,-12387.594,33047.32421875
129,12639.99,27348.639,21065.072,5711.22,-16596.797,892.55994,33015.296875
130,-122740.805,-104317.77,-88439.695,-10234.692,6666.604,-3914.6716,37115.97265625
131,7580.507,-25263.318,2029.9968,-13460.421,2789.1902,-4761.1006,39523.625
132,-76118.99,-72119.1,-64486.336,-11137.411,-11534.384,-13605.628,37833.578125
133,75480.68,71323.27,99284.37,-1890.7756,-11547.294,-3033.7595,33484.5859375
134,89987.09,67004.83,92446.49,6089.464,-13045.692,-7923.8457,37429.03515625
135,214945.52,214339.98,214314.69,-529.3815,-46.682953,-961.5877,2000.96252441406
136,7344.8545,-2226.1614,-11492.005,5772.9214,-17229.55,-3994.3298,36118.69140625
137,-63562.414,-61998.676,-63249.348,439.62155,-67.39051,670.511,1998.97839355469
138,64650.3,65353.9,65645.36,216.22707,663.41907,767.37836,2003.07666015625
139,1338124.6,1359046.0,1366502.6,-1690.8954,624.22565,-695.2419,25700.28125
140,73544.51,89102.414,99566.13,-7615.2314,3328.6697,2876.1826,27319.6640625
141,-733207.4,-744576.7,-762181.94,-6569.5977,10637.377,3416.4521,33813.05078125
142,-111417.336,-113435.055,-150801.48,3687.7349,2155.74,-590.9629,39134.43359375
143,-19066.451,-37532.645,-26386.652,-724.392,4392.1987,-101.55725,17857.458984375
144,-72236.7,-57793.066,-59846.34,6033.084,15891.107,2336.8372,32654.80859375
145,31440.738,39411.133,60389.066,2549.0132,-4030.6863,-4791.212,28423.619140625
146,37869.848,64981.918,77575.97,1311.3263,-698.6636,324.6537,35242.9375
147,-40793.65,-21552.46,-52393.84,-2302.7817,-12107.42,4346.891,35218.64453125
148,31369.42,-2114.961,22201.998,-706.3,10803.372,9936.146,39320.4296875
149,-61453.656,-38635.555,-80481.0,2953.0635,7859.205,2587.9558,39350.0859375
150,30024.572,30890.012,27856.23,1196.9785,-2677.7708,-817.54846,5928.07373046875
151,113786.22,100279.04,126252.516,2051.9995,8843.861,-437.6924,27460.6171875
152,10419.785,23837.713,8888.172,3024.4028,11177.402,-15056.979,35851.3515625
153,-29606.027,-51081.39,-18605.713,4100.439,5344.207,-5703.227,32436.658203125
154,9952.356,21397.242,42497.402,-529.99255,4322.8887,6507.127,31648.44140625
155,-54204.48,-71545.266,-74350.39,13938.039,5312.147,1072.4526,32064.4453125
156,14315.249,19266.227,10222.4795,-397.6678,9169.369,16604.752,33784.40234375
157,108169.75,94795.87,91400.6,-76.22807,14525.142,-2608.786,29818.9609375
158,-8852.084,-2439.932,-8067.558,-5252.2397,-17031.977,-1726.1543,31601.619140625
159,-15978.548,-4755.149,-21502.559,-8061.7866,-9026.079,-3028.0872,26179.62890625
160,68886.2,99869.85,90231.195,12964.1045,-1187.1348,-4336.979,36319.546875
161,150514.45,144000.08,170017.28,-4488.862,-10115.69,12984.098,37723.171875
162,-43295.758,-29567.777,-6524.728,-1760.1533,-2681.2107,12322.864,39015.3046875
163,43631.664,32237.059,49734.89,7661.0225,-15265.145,-2419.3381,33605.6171875
164,-5444.922,-18629.658,1389.2035,7457.9067,10421.418,-5496.4585,29899.177734375
165,59054.51,66313.16,39238.08,7512.323,9786.22,-6397.1294,34184.85546875
166,-35011.22,-53282.37,-28181.408,10078.525,8088.1196,-2687.5518,32061.21875
167,81418.414,92617.2,82947.23,-12020.406,-11437.645,2268.3237,30854.412109375
168,-64295.645,-49843.383,-72751.766,-6964.7593,-7577.202,14578.329,36850.13671875
169,-22762.375,-24635.34,333.56378,-2409.1172,-13045.477,9105.796,36836.12109375
170,106833.6,115205.91,131089.42,12332.669,-11592.817,7123.9033,38302.44921875
171,-19412.922,-33750.06,-13752.89,6168.216,2750.1873,-14545.4795,33019.421875
172,93548.06,106094.45,119404.93,-8514.121,-3603.7512,-8880.756,31537.509765625
173,101374.12,103082.9,140980.7,-1344.3545,-4077.9075,608.0387,39501.16015625
174,44663.316,54800.316,64471.79,4298.5796,6244.887,3840.1082,22605.40625
175,-97648.58,-92000.32,-132356.1,4946.3994,3546.5896,-1514.5194,39377.25390625
176,29803.94,29339.56,29708.777,1942.9708,-1070.7925,533.106,3974.70947265625
177,-94072.48,-81369.016,-93946.516,-1029.6863,-5123.313,-17969.805,34791.6796875
178,-1297.8981,11070.508,-29580.404,-91.291374,9734.243,1040.2739,39877.625
179,56846.734,56146.527,58201.004,9145.591,2773.2178,19675.81,37929.9765625
180,-2151.9226,24657.014,-8645.182,150.14146,-3038.9648,-8163.109,34097.52734375
181,36191.37,37140.92,69835.695,6410.876,4767.462,2502.271,36209.98828125
182,78809.89,89479.39,108838.73,3339.3862,-10261.377,-838.6296,32351.638671875
183,7457.1553,11437.404,36740.555,4020.6191,6713.068,-2877.563,31069.884765625
184,-28642.84,-27875.008,-6010.781,1590.3405,-206.22537,8496.1045,26827.01171875
185,12278.357,-2667.5767,15357.449,1943.4323,19417.867,4028.2346,38341.2734375
186,-1638.8276,-14248.738,16262.961,-7860.343,2587.32,10084.782,34867.89453125
187,-5670.9585,-29475.684,-31180.207,1152.4729,3838.335,-15979.149,37740.28125
188,5427.956,7078.8237,4668.086,-661.73505,2190.072,-2963.9207,6827.48974609375
189,-3307.1067,-12106.814,-2836.701,5344.0586,2835.1006,-4005.3728,15482.728515625
190,14206.508,22742.693,28118.516,9337.896,2969.293,-4529.5435,22298.974609375
191,-24515.967,-20309.0,-33107.637,6391.14,-14204.143,10947.713,34857.2890625
192,-48114.1,-58952.902,-46830.867,-9574.582,-4103.816,-3953.2288,22482.45703125
193,37097.613,42779.492,34078.69,-9977.004,-10923.488,-13994.828,36093.01953125
194,-31752.24,-12004.044,-45767.1,-1199.9854,-9918.356,-5071.6143,35210.5234375
195,28547.172,26964.998,10804.745,-1238.1931,2784.5742,16942.928,34326.0078125
196,86597.43,81654.766,59391.67,3853.5874,3112.9067,-11127.209,32789.93359375
197,20675.193,17100.828,45904.004,-473.97974,-5442.342,-1866.0272,28972.802734375
198,-61878.305,-58462.094,-69141.69,1335.9901,-16414.863,-10633.92,35244.55859375
199,-40499.246,-18634.55,-19148.379,-2092.9639,-11898.894,-4114.5264,30915.60546875
200,55411.62,35797.543,43436.74,1706.729,8906.991,-17392.266,38045.3515625
201,3025.1875,-12591.853,8170.116,-16737.523,-1762.2184,-10421.004,39067.2890625
202,29401.943,39534.105,27689.053,9770.886,-17370.174,-7365.395,38435.35546875
203,7163.5796,-3350.5623,-8197.561,-4784.3145,16953.111,9343.822,37118.94921875
204,27003.176,24844.98,37053.996,-3612.1846,-14006.894,2547.3826,27830.89453125
205,-15876.374,-6647.319,-42504.703,6577.6055,3630.116,4808.613,35758.828125
206,4200.378,-5733.7637,-15040.876,1764.046,-3685.7354,2727.7837,18713.087890625
207,17618.004,11689.592,29786.367,-9727.48,16742.396,3580.7542,37664.50390625
208,3276.7075,20508.99,12962.365,-6944.6045,-8735.427,4721.77,25774.958984375
209,27671.227,11071.785,3255.8699,2185.2273,1581.2,-8872.441,26913.875
210,5075.5195,-10272.986,-29019.592,13225.521,-2988.444,4686.5728,38628.640625
211,-33042.582,-14565.967,-41793.348,5925.925,5546.3076,9493.015,32367.14453125
212,27872.133,14267.456,28495.988,-2110.5366,6445.886,4776.1426,20010.244140625
213,17232.377,16722.57,48424.754,4843.3604,7325.858,-9456.715,38584.890625
214,-12806.372,-30016.78,108.34808,-455.8756,-1338.439,-7372.7695,29228.865234375
215,17853.549,27741.113,11878.001,5517.776,-3574.1763,13688.033,29737.236328125
216,7970.4927,1588.7356,3117.136,-7840.1694,16035.955,12231.379,37920.828125
217,2446.555,5394.29,10201.482,4084.4412,-1078.5989,-2568.0105,10922.029296875
218,-23394.975,976.75757,-4187.9707,5934.3525,8993.8955,-2739.606,29421.400390625
219,6790.132,13794.932,-4146.536,1330.4744,-6862.015,15607.272,33505.5234375
220,2422.9836,13205.925,-12625.068,-2984.522,6109.0728,10714.806,31433.796875
221,2399.5115,19109.514,43313.035,-1297.479,-1309.8398,-5656.5747,37089.9375
222,-15154.072,-22311.797,3919.7725,-10623.022,-6695.2964,-4653.869,33008.66796875
