Element Label,S11,S22,S33,S12,S13,S23,Mises
1,1973.6178,1737.784,560.5025,251.6822,-161.92609,-197.47429,1450.83850097656
2,70.13673,2288.7766,-1514.0146,498.35016,-590.01825,238.97968,3592.67553710938
3,3147.3691,4276.0776,1743.233,333.83716,841.5184,-744.3959,2991.92553710938
4,447.25912,3441.364,-3576.432,-63.706757,-1356.4581,1213.3163,6866.63134765625
5,2062.139,3717.812,966.80835,990.4376,777.8716,-962.6211,3645.8994140625
6,-609.6359,1906.5635,-2885.1777,-119.41223,-246.72292,506.1044,4269.52978515625
7,5128.1416,2146.443,3285.39,1841.5454,1202.8026,-1035.2976,4951.90087890625
8,-3215.274,1198.1478,-2590.753,504.17853,-1604.258,789.0029,5240.52880859375
9,7092.146,3023.8516,3421.997,879.3397,2947.124,-175.3911,6599.8779296875
10,-4278.175,2688.0598,1094.361,1050.5753,-1990.871,60.081703,7428.2490234375
11,-233.07635,2385.963,-2609.4158,952.97375,221.90662,-22.917742,4647.99560546875
12,5795.799,1967.5044,2130.207,4.236531,-294.14688,-372.36777,3838.62353515625
13,-3341.8677,2225.5356,-2054.2231,1516.3656,528.94836,356.44055,5796.87646484375
14,6212.2646,1171.1384,477.5495,1291.2482,-1431.0947,-140.82838,6371.5029296875
15,554.28156,5350.774,-2777.2366,2000.7529,953.3824,897.7569,8199.9208984375
16,10251.582,1794.1678,10377.781,685.3512,-2612.5396,206.05367,9727.470703125
17,2522.6567,2440.4382,-1527.469,-920.2948,1085.3472,-150.32095,4713.79248046875
18,14470.938,-6846.6025,20814.012,-10352.229,-6596.9287,-6718.103,34890.59765625
19,-6518.379,2045.1733,-17566.951,1622.7299,1904.0706,-4101.0566,18953.9609375
20,1738.6205,-647.4524,-1767.3453,-1142.064,-815.40173,1243.1897,4490.41015625
21,-4983.6567,3539.183,2549.9497,-3880.0837,1724.5958,792.91595,11007.283203125
22,-646.7673,1666.9498,8732.034,1267.8657,2442.9377,-551.08527,9759.748046875
23,1365.8937,2856.963,-12159.849,-884.52295,-1037.3975,-1303.1962,14697.1943359375
24,1951.0938,363.60306,-13145.369,2362.9219,-2883.2715,-764.2605,15808.228515625
25,4190.731,-1190.1775,-8985.99,2227.1719,-467.5668,1353.8203,12357.6962890625
26,3565.2385,10916.708,25476.488,5775.061,20.635471,-524.6387,21770.34765625
27,1581.944,-4110.963,-7978.395,331.09402,133.74744,858.1766,8483.8134765625
28,-3215.2473,5104.0586,-972.7522,782.81616,146.73045,-858.5,7726.42822265625
29,1609.0912,1941.601,-1000.32806,2331.1145,-1859.1792,2099.7095,6905.47265625
30,1345.1355,1103.4846,3251.621,1187.4194,3256.2659,602.68665,6425.1982421875
31,-467.63437,-757.25433,437.00516,-1855.5833,-32.759964,-161.36546,3402.22827148438
32,-3825.04,-680.90283,3916.615,-1686.8611,3278.826,1627.2151,9706.1875
33,4084.3845,953.9026,2682.605,-209.42302,-1586.4949,-18.54945,3880.74243164063
34,2399.1372,1582.1028,740.47754,-151.96805,280.04535,-626.515,1882.986328125
35,933.7853,745.4721,-60.88744,-123.29082,-437.62714,-29.850409,1208.45080566406
36,2527.1067,1924.8921,389.78006,127.610214,1459.5906,-145.4706,3185.47509765625
37,3496.7878,534.7234,-953.0013,502.40543,31.994938,595.69025,4149.5458984375
38,251.18015,262.42343,1135.891,1475.9373,2230.0034,-1304.9669,5228.3486328125
39,890.67664,-1216.4548,-2491.0642,-1431.9373,1591.4429,4785.3013,9549.71875
40,-120.25313,-190.71185,-1190.6816,1105.4596,-1704.9937,-55.16663,3670.37084960938
41,1770.8715,4981.3013,5405.379,3493.0986,-2173.0698,-2273.5671,8838.970703125
42,-12919.02,-7782.135,-14168.693,-3213.2332,-7951.743,-18892.842,36412.25390625
43,14748.813,-677.7849,28942.08,6539.2114,2676.488,5823.058,30164.23828125
44,6311.241,1926.0428,10763.848,3274.5227,543.26154,10154.284,20024.05078125
45,-6466.3047,-1038.6843,-7473.4116,10479.514,-4625.267,132.90471,20727.576171875
46,7696.4126,10375.434,-5559.755,2344.7612,2441.5603,690.9716,15944.4765625
47,-1169.1049,-2791.8066,-22263.37,6188.195,-1209.3927,1518.8854,23228.466796875
48,7279.91,19231.922,10854.513,-2079.2866,-2988.7114,2586.604,13143.2001953125
49,2667.9497,14369.991,-1959.0947,-1783.2501,5347.6416,-8191.162,22563.474609375
50,-13033.941,-4059.0623,-34456.152,385.42957,225.91881,-6398.033,29242.513671875
51,6668.307,18804.797,-5312.516,1195.7776,-2655.5896,360.85364,21495.962890625
52,6643.576,1474.8733,6196.411,-411.2432,1920.2711,325.41443,6040.82421875
53,-3053.3926,14692.749,-5863.496,4194.8643,7770.989,-4812.213,26002.275390625
54,-5540.6577,-2603.0994,-12591.862,-1124.8213,-5104.2754,3275.73,13899.994140625
55,1310.733,-537.6948,7497.9043,-1871.8529,-290.65494,-1336.3904,8322.083984375
56,614.1354,-1916.0723,2634.8262,4196.0703,2175.998,257.60822,9100.7099609375
57,327.22293,7015.5137,-11850.913,739.15247,-810.11145,-1911.8177,17001.88671875
58,4682.713,4936.9956,2176.5518,3707.287,49.54709,270.4268,6959.99072265625
59,201.48819,3482.8687,-1739.0138,1638.8551,-725.0427,69.62395,5527.17578125
60,2332.054,3824.652,1328.8971,65.40747,-9.4727745,-304.1075,2240.98876953125
61,2139.0178,4780.016,-5041.0107,2430.2725,-1035.8506,-347.8047,9939.3486328125
62,1726.9019,3883.7783,2696.4265,1350.7938,-349.45575,460.43655,3158.677734375
63,1411.3613,1456.2645,-1133.9458,-180.57071,-56.41536,-232.77711,2620.07983398438
64,4450.0215,3249.6245,572.17664,1121.7683,-218.68533,-495.80222,4059.52001953125
65,2920.8538,2457.8445,-2208.3945,658.8822,-63.6036,433.67517,5101.70654296875
66,1844.2063,1824.7305,-2523.5886,384.76215,-727.891,-1270.2683,5085.98974609375
67,2298.8838,2953.4363,2580.0183,1019.95795,-538.6597,195.39716,2104.61474609375
68,263.91058,2854.8772,868.6205,894.0218,-89.40751,-867.61865,3192.50537109375
69,1821.7754,2449.0986,-125.5167,652.2038,-334.66995,239.64291,2681.69165039063
70,2804.8,4941.383,5321.3623,223.10728,559.6566,-373.3492,2651.10791015625
71,-1747.21,1834.4576,-3411.2346,2428.5972,14.390363,164.5877,6271.63818359375
72,-44.65262,1000.8151,-1717.1426,1296.4818,-66.34672,1308.8748,3979.1982421875
73,-230.68431,-5821.684,-2423.3513,-119.385666,3404.0398,-2743.2632,9010.525390625
74,-253.44917,2889.8164,1587.9958,-844.6633,-3062.1365,2898.3257,7934.36669921875
75,2961.5107,-4371.556,-11331.233,4403.9517,2675.5627,-4116.615,16844.779296875
76,60.43111,5831.8496,9208.674,1970.5167,1814.1237,-7988.269,16648.138671875
77,6535.4844,-6533.484,21282.621,2710.9758,-3379.9321,-1591.424,25395.34765625
78,131.14607,-7768.348,19756.58,108.54764,3933.049,-5243.0044,27046.255859375
79,-1703.3071,1643.2426,11475.827,-906.1768,-2985.4888,524.59,13069.5390625
80,4999.268,-5749.6055,-23069.15,-8247.416,-3467.4631,11872.519,35562.19921875
81,-1963.804,-1029.8663,338.42892,-3227.1345,-4953.949,-254.2346,10444.34375
82,-777.64465,-333.3814,-5684.1406,-2463.5535,-2776.2966,-126.26097,8235.8623046875
83,2480.4646,2768.6323,11731.962,1135.3129,5182.347,-5263.6562,15829.1650390625
84,4114.7607,-282.29724,1638.0127,-1019.97784,-3964.493,-1947.0293,8730.603515625
85,7352.0386,2386.3972,11983.641,253.67271,1840.0369,-379.47955,8938.1474609375
86,391.59293,4870.0635,-8531.699,-860.5966,-859.5409,3870.1013,13748.3056640625
87,4186.917,3080.2976,2311.9478,15.633637,310.11255,-340.64453,1817.30505371094
88,683.07837,2240.1587,3283.572,-567.4813,938.1979,845.723,3300.05786132813
89,3031.4136,2433.331,3125.623,-832.31055,-798.20917,-164.09265,2119.74951171875
90,-6662.077,-2669.4133,-24184.719,-489.57852,-1022.563,-577.8717,19945.02734375
91,-1259.9618,3161.2893,-76.471565,426.83472,60.692085,-397.78183,4092.4208984375
92,1269.4076,497.2587,-191.57312,-79.82988,400.7601,1368.4385,2778.74072265625
93,3905.4949,6615.1567,-172.4774,3002.1047,-299.21692,-442.6685,7931.986328125
94,3200.0984,3831.947,330.00476,2484.018,-113.25019,304.8269,5410.95263671875
95,-1000.82947,-2562.6892,-8500.8545,-2121.9011,6134.5723,-2881.756,14081.7490234375
