Element Label,S11,S22,S33,S12,S13,S23,Mises
1,1421.5701,3080.929,-330.70752,675.5941,-66.579216,19.409203,3180.45849609375
2,2849.3276,4013.1548,553.3285,722.73773,-11.608106,-15.203546,3296.42236328125
3,926.38074,3867.3062,-1056.802,1014.11206,-103.50384,-29.04746,4640.515625
4,2187.111,5324.2764,1346.1866,700.26764,100.81682,-30.412323,3832.9453125
5,1288.8312,4073.2341,-901.2495,607.9201,59.4448,-361.15012,4489.76708984375
6,2805.1304,2971.839,870.9906,771.97266,-20.509619,-107.90284,2432.10668945313
7,440.85764,2274.1428,-848.4323,1169.0995,184.69344,10.046939,3404.38793945313
8,3882.2297,3168.2878,1574.9628,1139.7865,66.963974,-52.71668,2846.94018554688
9,-474.7172,2404.9717,-2087.2183,2001.0547,-65.91524,77.092606,5251.646484375
10,3064.234,5220.8765,1503.2806,712.4467,-164.8278,751.37146,3708.3720703125
11,2032.041,2065.1755,-696.1565,641.0021,-33.653282,86.116486,2965.27465820313
12,2993.3716,2499.84,744.31555,1004.21045,-179.7707,-11.95527,2704.54125976563
13,1030.1749,1215.115,-1565.7634,1004.4645,41.00031,108.9622,3212.58471679688
14,3642.939,1211.1356,1943.1646,937.64197,-44.981567,-6.5763264,2704.2744140625
15,-1167.5591,-1412.4976,-1240.4633,2888.8655,411.1859,-1196.3584,5466.72900390625
16,2552.291,2745.3545,483.3281,213.33397,-629.79755,470.2145,2589.80615234375
17,1138.8716,965.847,-941.70374,568.94226,189.2339,-436.32956,2376.63745117188
18,2378.8027,3431.3547,-1450.937,-554.3636,-68.31821,349.6326,4594.39453125
19,-21564.762,-2717.2202,-6439.623,-895.9927,-2140.2703,-201.66536,17753.890625
20,6086.6304,15888.648,30970.104,-4255.953,5315.5854,-1293.6093,24808.9609375
21,2370.142,5718.428,1533.9978,476.92535,-58.312157,-203.02055,3940.30883789063
22,-618.8978,-2360.7524,1746.4113,-218.77588,-2296.1025,-976.1579,5618.47607421875
23,-5348.07,-4696.4365,-5494.6743,1702.8156,-562.3767,287.78186,3230.73559570313
24,-4051.016,-4449.546,595.9308,1852.8365,-852.1369,-234.23344,6020.54052734375
25,4940.174,130.62755,-2050.8643,2115.148,1096.1053,-458.53976,7485.93994140625
26,1833.8456,4228.579,-348.87268,823.37476,352.93973,-278.9205,4285.66943359375
27,1192.4443,3662.0706,-783.1073,1070.6951,-168.76328,-1062.7383,4668.359375
28,2033.3037,4800.7056,1354.1449,1179.4794,-89.11619,970.6651,4125.91650390625
29,2077.369,3919.9773,-592.1299,602.23285,-120.465706,94.02787,4074.111328125
30,1009.2746,3797.1116,-1710.0767,1456.9668,-212.71306,51.391235,5409.2451171875
31,544.6567,4130.847,1458.3177,941.9975,561.66095,144.91316,3753.7236328125
32,1728.5245,3656.5479,-1035.0515,1054.5858,-20.27647,-55.28178,4475.45751953125
33,1122.3655,3966.5872,-788.95654,376.25064,280.49326,179.71454,4235.16064453125
34,2547.6875,2935.646,4.8001847,1173.7716,-50.49685,978.5301,3823.1865234375
35,1419.4375,4365.8657,313.52246,474.2349,59.04927,63.084755,3722.9130859375
36,2124.5808,3934.9624,-1084.2908,535.3328,-152.28221,-309.66718,4538.7900390625
37,981.55927,3732.9,11.795647,-23.036865,-91.73343,153.89687,3358.02880859375
38,795.728,3580.5776,-770.7827,-146.73145,-42.99698,-218.66628,3845.181640625
39,2252.989,3404.798,439.6932,162.58112,-97.73693,166.84857,2625.78491210938
40,2016.1531,2954.0784,471.83594,-145.28902,218.44736,-399.98367,2323.6865234375
41,1731.4382,2489.2097,-98.89015,-761.11884,-33.840107,165.17297,2671.04443359375
42,1714.0847,-1186.1289,-31.238321,-1835.6396,1654.6328,-374.1605,5013.7529296875
43,12516.823,-5142.1104,36060.09,-4476.9976,-2192.7058,1934.464,36981.79296875
44,-14130.817,1090.2369,2154.1113,-7381.949,14376.532,-2387.627,32398.171875
45,-24.103031,-1573.3418,13342.76,5981.7134,70.113556,1601.6274,17799.8515625
46,4755.996,-5579.897,-20727.55,-4522.3066,-1312.007,3115.9888,24258.8671875
47,6463.193,-7386.7886,-4270.8384,-1157.6947,-113.63021,444.73682,12768.248046875
48,4842.185,5673.9077,-15752.222,-5013.903,3212.3982,871.19305,23464.9375
49,3290.1565,7040.203,2230.5383,4983.956,1321.3025,-508.38992,9984.568359375
50,7965.6973,4422.749,19777.09,3824.2327,-1252.8552,324.7678,15582.3056640625
51,2100.017,4497.079,-885.3198,660.5824,382.97415,80.00044,4856.18115234375
52,370.34198,7457.5186,-7714.3374,1434.7563,1228.0701,179.87726,13553.03515625
53,4483.904,5319.8423,846.9995,2384.3406,-702.7405,-662.70386,6067.9814453125
54,1618.3813,4667.2676,-569.8406,1543.6895,-510.56735,878.8472,5568.10107421875
55,1995.5541,2341.0518,4323.318,1830.4447,-729.71326,-515.05347,4144.693359375
56,-4078.934,1946.0238,5461.1934,3194.777,79.194664,560.02,10070.490234375
