Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-5015.5967,-4754.501,-14651.992,-2299.6206,-9030.885,3458.1475,19795.35546875
2,-2667.4216,1103.5284,7080.146,4348.4785,5940.0864,-6669.548,19196.55859375
3,-6777.499,3385.696,-8395.205,-14365.524,-3490.7854,-341.3895,27899.1015625
4,1487.4513,-24054.215,-2529.8933,4245.619,7172.6646,-1856.0039,28011.73828125
5,14891.123,32682.127,27243.938,18370.285,5043.237,-9064.718,39806.46875
6,15469.689,12764.079,25608.945,-1372.7429,-19.615063,-2371.554,12652.4677734375
7,-18235.29,-46036.156,-24610.803,7842.4927,-7497.6006,-3033.3647,31891.23046875
8,20461.027,-5950.6953,13839.699,16317.317,6053.0796,-4300.6343,39124.296875
9,52592.008,30827.443,44509.16,13221.012,-9826.687,9142.509,37788.12109375
10,-55926.883,-82540.44,-83908.82,5544.221,-2250.9482,3420.136,29817.423828125
11,766.787,-33217.15,-27696.338,3853.302,10181.304,3472.6099,37275.54296875
12,36817.16,-1614.108,34434.137,2705.3262,-2729.1782,-2916.4587,38221.42578125
13,-85.49294,-33275.836,-19034.363,7916.612,6236.585,1501.1168,33811.27734375
14,-23627.492,-50744.938,-28929.52,5366.3667,-10029.479,-4814.3013,32823.578125
15,68769.08,70752.52,69381.46,464.2105,-126.8237,-267.5568,2000.98156738281
16,39653.12,26276.729,60185.586,8718.464,302.5135,3008.1277,33624.63671875
17,6371.7627,-24889.766,17472.066,-1234.1001,5544.086,-3323.9749,39716.98046875
18,44705.402,43082.117,43264.047,577.2778,-329.4005,-319.40515,2001.03747558594
19,-77025.43,-76981.22,-76547.86,9.416773,-563.69135,973.35864,2001.17602539063
20,-70520.945,-71258.01,-49298.11,1915.0518,-183.71594,9380.57,27233.865234375
21,-4493.3506,14189.321,16063.104,15963.981,3180.3245,-10352.769,38781.3046875
22,1000.22046,15339.849,3006.3708,8866.0,7239.11,2405.0962,24315.994140625
23,27036.664,18916.07,51927.617,2605.2087,13848.696,-2584.723,38773.6484375
24,15551.315,13283.455,50112.64,-3423.2073,-1591.6256,-6273.265,37931.84765625
25,2875.218,-3408.918,-25548.73,-4096.5493,-482.61118,-15880.87,38424.48828125
26,2482.3938,-24576.309,-38106.56,-2984.51,-367.3436,-2662.5464,36465.6875
27,7812.7583,-6144.345,23253.38,2768.261,-12826.995,-2047.9152,34320.359375
28,-10862.822,-12267.65,-19077.094,11221.726,-19169.47,2772.0693,39511.37109375
29,21019.508,29076.367,38264.312,2950.107,15202.474,-9134.737,34541.89453125
30,-40326.438,-28833.717,-57250.26,-8467.963,-4447.2886,5890.5835,31488.89453125
31,-69099.984,-69460.03,-67842.65,404.96872,668.6363,49.86923,2000.97729492188
32,18243.795,-6562.2153,-991.9134,-13512.587,1073.8038,-894.4918,32585.5625
33,33148.082,11450.881,35270.375,3532.9949,2549.1094,-6709.11,26707.62109375
34,11364.748,-13219.71,-29627.936,3655.9023,-94.09222,4873.822,37261.21875
35,-7221.7803,14448.18,26041.174,-10291.138,2059.8389,10448.388,38899.38671875
36,-462.50696,20282.064,7626.524,7556.2007,-1692.1677,-5576.3057,24517.962890625
37,11914.782,-6221.233,6765.9893,18573.135,-5307.65,-8248.471,39819.0390625
38,14452.919,-3929.2944,1243.2065,812.205,1521.2523,-3593.0186,17810.939453125
39,15881.139,8180.395,23139.191,-2387.6074,-2214.9912,5682.209,17220.80859375
40,10581.696,-11174.235,-20495.889,5736.6943,-6555.546,-3699.3337,32120.47265625
41,5985.2544,-443.85013,29936.889,1397.6774,-72.81012,-6298.4976,29898.017578125
42,14819.224,4175.696,43350.246,7626.147,6028.5625,-2543.6345,39164.90625
43,4678.524,-19376.129,-21969.719,-2175.741,-4623.0596,1828.0052,27130.892578125
44,749.6478,272.8817,1312.9355,-471.50723,654.04156,643.0414,2000.982421875
45,101677.52,100532.51,102429.23,39.472572,505.4321,407.12228,2001.28332519531
46,-2336.2883,-885.15106,-2169.379,-110.2704,-748.68353,-362.8714,2001.1337890625
47,-191180.95,-190154.95,-189588.84,-125.55848,-634.18933,514.9181,2000.82202148438
48,-108279.82,-109264.64,-109148.375,344.25867,778.0746,-566.8153,2001.11706542969
49,41435.543,40082.4,40698.758,818.4155,280.37616,-357.0643,2001.15087890625
50,18529.154,18366.58,18623.018,523.3972,831.80615,-593.2883,2001.00268554688
51,9893.423,-10393.962,17471.92,6114.9873,-2372.638,4520.3237,28515.380859375
52,11707.822,12314.712,12382.781,-471.75308,928.09174,335.53207,2000.92980957031
53,-37322.215,-10852.65,-25733.525,5147.0103,2324.069,5415.887,26680.751953125
54,19309.123,19306.066,19350.367,-893.0797,1.0936531,732.42004,2000.98266601563
55,-19767.75,16002.047,7225.045,-9182.667,2567.1416,-7639.1357,38605.265625
56,12641.467,2914.3794,577.8173,8729.969,7646.661,-8198.329,26990.60546875
57,-19061.998,3076.435,-4368.987,7445.8203,549.906,-13896.004,33574.3828125
58,-49.80715,-17529.795,18580.777,-9642.868,2428.7773,5558.7393,36981.90625
59,3652.312,-14100.766,8605.18,-8646.946,12063.548,-6982.288,35139.5078125
60,22467.398,8843.232,11641.462,-8804.041,-2962.7695,15259.787,33358.28515625
61,21440.79,20008.48,36626.73,-19781.361,962.1883,-1145.5715,37881.875
62,-17185.93,8905.966,-35828.336,-2553.5317,2869.1255,826.1924,39510.08984375
63,-37549.62,-21841.305,-35170.355,-18438.592,-7866.4233,6556.593,39364.84765625
64,28171.865,49565.414,6690.5903,3800.032,5796.3203,1043.7594,39064.95703125
65,68098.81,44746.55,55816.92,2849.012,8461.46,4606.5044,26686.3671875
66,31183.932,29803.873,31557.766,649.0098,242.13966,37.42813,2000.99096679688
67,-54109.03,-53407.895,-54099.39,174.1279,-276.80502,-1032.4221,2000.85900878906
68,44515.258,44784.7,47151.5,49.67851,-2591.9333,-1458.1788,5731.7255859375
69,47822.06,36819.977,47706.59,-9173.439,-5736.6943,-2974.2292,22304.97265625
70,-9546.67,-12585.256,22011.602,9006.327,5329.9653,-6449.5127,39425.953125
71,56377.35,93668.18,78958.4,2020.7854,908.9326,4707.83,33758.90625
72,26643.34,4562.3745,13800.772,-8171.8667,5576.497,1808.0702,25929.94140625
73,5126.611,10284.319,-9687.025,2191.8406,6827.2017,2445.9688,22240.572265625
74,-25439.398,-454.18237,-9726.637,-15603.406,-5901.798,-3330.8574,36697.9765625
75,16246.289,-7241.2173,27344.26,4127.4995,6271.3936,-4819.051,34267.49609375
76,38198.08,36894.598,44420.797,-3529.3342,14080.008,-11803.063,33144.80078125
77,20712.44,3513.7246,-15209.296,5704.591,5038.115,-7144.599,35989.85546875
78,66617.234,65293.203,67012.586,-213.9353,-416.28748,-551.943,2000.98303222656
79,29379.783,22282.494,39671.86,-6353.8765,10402.583,-754.3652,26015.53125
80,33763.03,12647.925,20261.992,1464.7755,14683.028,-6252.6714,33369.87109375
81,45309.15,47282.867,47057.32,-230.41321,-265.68552,-209.48462,2000.98974609375
82,54805.855,53734.03,54137.42,-521.20074,-771.68414,-417.6655,2000.98486328125
83,85967.82,84678.914,85444.72,662.2441,-613.0274,-316.1623,2000.91748046875
84,96114.336,97624.266,97385.53,-122.56741,-779.7087,-230.31718,2001.11279296875
85,20634.797,5713.6045,33694.707,-15435.085,6228.9766,-3533.0652,38166.03515625
86,-20412.049,9381.495,-12803.859,-5362.8354,-9331.177,-7626.443,35225.63671875
