Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-220188.92,-186780.48,-199644.78,807.3377,10587.174,-11008.435,39415.921875
2,-508658.25,-522449.56,-511487.56,4220.081,6468.786,-13789.176,30142.533203125
3,-6795503.5,-6794304.5,-6794453.0,308.6739,901.1888,9.062182,2001.02734375
4,163231.1,163911.89,164158.72,-928.9472,-411.08368,-268.13998,2000.98571777344
5,127418.62,127190.94,127502.73,169.90092,-1131.2578,4.0829926,2000.98571777344
6,-24267.807,19988.492,-74.62054,-3550.11,-2133.8237,-1901.0365,39185.9765625
7,-888475.06,-900040.06,-899449.94,-997.02844,2217.4429,-13076.442,25651.23828125
8,-13557623.0,-13556871.0,-13557321.0,426.0965,866.94543,508.25006,2001.00390625
9,-20250638.0,-20249498.0,-20249954.0,-834.75464,275.47543,-481.81598,2000.56042480469
10,196808.72,196408.2,197560.36,183.50157,786.9022,582.7705,2000.98693847656
11,-728337.2,-707103.0,-744812.56,-1292.2179,-7640.096,-6121.5337,36942.01171875
12,736274.8,720473.3,736275.0,-1000.08435,-4713.3813,-10838.325,25918.076171875
13,-4520850.0,-4520505.5,-4519292.5,173.24994,399.2154,689.9621,2001.05883789063
14,-290342.3,-290547.7,-289237.7,27.169758,865.2627,292.52228,1998.54907226563
15,-75484430.0,-75484696.0,-75484890.0,-633.6679,-777.8877,-524.51807,2000.63452148438
16,5296.3926,15388.278,19361.94,-10576.749,-6752.192,9363.6455,29885.625
17,-2006.4507,-9493.522,5924.419,-5036.4653,-6771.1855,14478.974,31951.537109375
18,-106823.875,-92361.08,-80979.3,-5123.0645,-410.38885,1510.051,24277.833984375
19,-3431729.5,-3431535.5,-3430237.8,-656.2401,486.915,-95.32654,2001.00671386719
20,143146.1,143224.73,142246.89,951.7708,343.38327,125.37155,2000.98913574219
21,185594.02,206508.33,212525.5,113.353165,4215.3057,-6984.818,28269.556640625
22,1017.87384,-24100.803,-27435.324,-6430.428,-8516.422,-1710.8854,32806.19921875
23,5891.741,5650.0205,2201.1155,4880.55,2465.9258,538.59485,10166.5615234375
24,24252.652,37463.566,23950.291,11541.851,1931.7903,2231.7517,24584.439453125
25,-107669.56,-99177.24,-117191.98,2988.6143,-12756.178,-7977.6147,30814.703125
26,25721.656,18934.627,27847.195,8525.493,-4207.357,4604.442,19994.201171875
27,105191.67,91374.75,88272.94,1346.2505,-2344.242,3299.4858,17261.791015625
28,-533391.4,-528002.56,-529761.06,1361.5017,-616.43335,405.87842,5463.57373046875
29,-41690.81,-48338.438,-72214.44,-2971.3147,-5707.763,-208.02109,29955.37890625
30,-92174.75,-106970.69,-122026.086,4178.012,1959.7749,-8587.452,30878.24609375
31,-50352.656,-24431.688,-16719.666,2347.6638,7756.514,-4407.309,34446.671875
32,308993.75,328446.72,331885.1,2268.2803,3023.3948,-15086.531,34391.79296875
33,54543.844,53573.82,82741.266,-5720.3115,7814.676,1503.0127,33339.73828125
34,-121310.18,-145031.89,-153312.72,-4742.545,-5066.9893,644.4167,31200.501953125
35,-653751.06,-646659.06,-631806.25,12470.241,2824.7048,-6333.989,31417.423828125
36,11693.614,29936.818,27867.316,-16970.352,2081.392,-1904.0653,34455.6875
37,-129678.27,-130674.195,-119348.11,907.02563,19532.824,7654.8057,37958.42578125
38,-57929.14,-35020.32,-22769.307,9094.626,7073.8447,-4977.5396,37790.73828125
39,123062.414,142181.23,120517.336,-16278.4795,-3982.003,-7239.897,37688.8515625
40,-53593.688,-49295.383,-82676.89,7693.3413,-8561.7295,5265.5454,38340.14453125
41,-10586.594,4922.6255,-4329.303,-7700.7466,-10520.011,-17246.754,39810.94921875
42,-6013.534,-23675.117,-38603.53,2814.551,-9655.964,-8776.685,36510.50390625
43,229925.42,228921.22,230186.19,675.84393,-649.5815,-99.14245,2000.98364257813
44,98019.25,99051.6,98526.66,-700.1783,-587.6792,-482.25006,2000.98327636719
45,663535.1,661844.1,662519.44,-564.7332,509.6159,-177.42245,2000.97644042969
46,580092.25,578558.7,579204.3,234.4877,-540.8063,-627.9504,2000.9677734375
47,760534.8,761367.4,762455.9,408.50192,328.5953,360.07764,1999.43762207031
48,283817.12,285421.9,284777.38,-792.4926,-61.576794,-225.0589,2000.96850585938
49,292469.47,279397.0,286250.7,2468.319,-173.39182,7083.149,17238.005859375
50,152014.73,146686.39,149928.4,3424.9702,-3460.1985,834.6378,9737.935546875
51,185048.5,185219.47,185820.95,-517.26105,-936.93744,156.91959,2000.98779296875
52,335830.4,330880.97,347716.47,-7676.7915,2750.9065,2529.367,21054.68359375
53,107922.734,122506.74,121707.516,-472.15823,281.89188,-12451.213,25839.533203125
54,-150957.28,-158131.69,-152022.84,12558.119,4659.3267,-9949.624,29668.078125
55,69748.87,45363.184,49652.06,-11198.566,1047.7931,1680.4811,29940.912109375
56,448.59903,-13083.724,-11216.187,-429.75397,3586.0852,-7099.098,18752.732421875
57,-51030.816,-36979.977,-39799.566,5598.5786,-7812.5854,-9211.07,26408.93359375
58,-10104.022,10237.4795,3319.7964,-12607.513,3062.7268,1693.2972,28887.8125
59,2757.4587,3849.5527,-29816.068,-11497.296,-825.386,4405.564,39428.859375
60,7386.813,38023.152,14978.119,-1379.8868,2419.8086,-1821.887,28229.060546875
61,18841.008,18322.916,-169.5067,-16552.648,4799.7954,-4545.0957,36123.0859375
62,2494.418,-18172.703,-27909.258,-7754.833,10548.255,-3459.5222,35682.92578125
63,9835.857,19490.168,44500.39,4868.4487,-9832.869,-3697.2852,36909.94921875
64,15418.669,51657.48,20443.797,-7844.7886,-792.9134,4132.184,37338.07421875
65,-13370.476,3461.8328,23479.893,2749.2144,-8409.699,1408.5457,35521.7578125
66,15255.722,3154.113,11319.918,18334.205,2333.279,3000.5505,34147.9375
67,-579655.94,-601626.44,-582208.25,-15397.145,-6430.3267,-3135.1633,36026.27734375
68,-620421.9,-625062.2,-607896.2,-12097.771,-12076.373,-4762.191,34368.1328125
69,253080.88,252692.11,253404.03,311.94257,883.4672,-574.2447,2000.98449707031
70,655664.6,655335.06,654945.5,-305.75897,-230.90314,1028.7217,2000.99340820313
71,-1742624.0,-1741067.5,-1754861.9,-95.47191,2993.8416,-4836.1577,16380.427734375
72,395241.2,395121.75,394298.9,-112.8109,1017.1369,155.37033,2000.97900390625
73,337182.16,335850.25,335855.6,270.10754,-748.4637,-335.457,2000.98657226563
74,102232.29,102451.15,102663.33,-22.303946,916.23126,-669.43884,2000.93322753906
75,997331.0,997548.25,998002.0,69.87983,916.363,608.3383,1998.92541503906
76,638728.9,637012.44,638856.5,138.86104,-222.60721,-453.0581,2000.94982910156
77,316689.75,316577.8,314825.53,-134.55371,288.60812,-374.31342,2000.92358398438
78,692597.6,692460.2,693527.2,569.8789,-814.0867,-100.96375,2000.95239257813
79,-29676.771,-38454.402,-53599.523,87.402565,-6244.5513,-702.3554,23618.76171875
80,145925.22,118134.01,157077.22,2486.6206,4241.721,2162.0732,35961.0390625
81,30055.758,35856.75,43345.285,4495.615,-5659.849,18864.508,36844.44140625
