Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-10571.565,-11050.695,-15742.176,-423.23065,8885.165,-2631.1746,16811.677734375
2,9190.009,9468.596,16364.225,-172.64351,-149.39929,6034.7144,12607.8564453125
3,3696.9478,2982.926,191.74585,3016.6729,-1683.0854,-1968.7328,7597.3994140625
4,1007.05615,8515.434,13208.408,1649.3767,4506.238,1694.256,13832.126953125
5,15073.052,21409.697,39846.1,2271.7368,-941.4797,2755.467,23190.478515625
6,11319.91,14749.016,21015.543,1831.9225,7463.2505,2800.3481,16529.0859375
7,-17998.047,-20162.143,-36041.617,2441.0608,-5841.216,-5034.583,22079.005859375
8,869.00757,-1162.543,6085.967,5772.75,-4430.304,5539.98,17113.5390625
9,21728.896,8877.946,7151.523,-763.7223,-10142.099,-4811.9487,23877.0703125
10,-67888.47,-75767.734,-107551.19,1979.5663,-2602.1118,5559.966,38046.15234375
11,-7113.6826,-7609.6094,-12735.742,1485.4069,-698.13135,5999.1885,12046.4775390625
12,11978.5625,6359.174,11173.457,1397.7606,-1524.081,-6488.4893,12916.3720703125
13,24125.172,15000.069,45948.367,1938.4462,789.30884,1591.053,27917.634765625
14,-82753.62,-79021.46,-113647.0,9711.777,-664.73834,1823.31,37119.859375
15,209703.3,215316.84,221076.9,3180.2314,-1524.7247,-15993.86,30029.173828125
16,8993.794,-212.00806,1543.5099,3636.8706,-4982.7197,4940.2773,16095.01953125
17,-9093.03,-3606.2944,-7006.924,4793.2573,2652.985,-2969.0022,11810.8447265625
18,4100.9385,-4780.2964,-5404.665,-772.00433,-830.8494,7390.8257,15891.6064453125
19,286532.8,286646.2,288548.94,17.914951,4.737843,-25.197672,1962.64392089844
20,20660.535,20674.064,20988.494,9.7448845,-758.73224,847.3083,1996.09765625
21,-16350.001,-3471.6123,3318.0664,-4523.7524,13887.146,1155.2694,30713.97265625
22,-8726.548,465.82764,-13492.066,-7068.702,5094.503,-4816.8857,21175.10546875
23,2268.2412,-13689.142,4695.712,3132.2024,-1825.3247,1289.8219,18538.748046875
24,14482.025,10251.618,5863.0815,4547.7437,-1339.453,-9334.867,19610.416015625
25,-416.41846,-13885.6045,-3415.665,-4637.7705,-1830.1077,-3667.394,16277.0078125
26,-25055.777,-9991.77,-17089.56,-891.51416,-8490.292,5442.395,21860.474609375
27,-66777.01,-54476.277,-33917.33,9019.6455,1164.9319,7485.009,35257.30859375
28,-14710.076,3130.1782,-5375.4194,6107.5684,7970.7183,3513.9653,24050.486328125
29,50981.062,21107.994,13524.846,450.03537,654.2197,8667.082,37465.75390625
30,-13464.783,3840.1162,-16546.4,-3012.6365,5294.053,-1902.5986,22010.259765625
31,21048.441,20267.256,12879.879,11261.882,-1350.5381,2842.303,21706.044921875
32,-18286.389,-8326.217,-18574.959,10946.154,8160.159,-4785.3613,27020.01171875
33,-9898.671,3460.4927,-4953.8525,-9890.045,14186.95,1669.2079,32287.24609375
34,23382.646,5919.1807,6544.6626,-6882.06,-6337.5747,-7140.777,26645.744140625
35,-35440.758,-19862.014,-30478.771,-3750.2761,19094.51,584.76227,36428.52734375
36,12756.403,7546.8687,4016.7998,-6871.7773,538.4389,-6293.528,17870.361328125
37,-2107.4004,-2881.5989,3342.5527,218.35095,-4871.689,-7435.4946,16484.0390625
38,-11739.461,-14436.66,16740.467,3037.5525,-14444.833,-3124.4153,39725.59765625
39,16086.541,8238.838,7268.0146,2971.898,918.71844,-2250.386,10694.3466796875
40,-14815.436,3762.6812,-9458.93,1892.8464,-4369.394,4287.965,19937.60546875
41,2080.4192,-1585.2725,10939.835,-15.517986,-6891.1147,-79.17206,16336.595703125
42,2739.4197,-6552.731,7674.411,-3510.7678,1938.2838,5672.6147,17359.0859375
43,132190.77,132366.22,133788.47,-267.85437,536.09973,-379.747,1952.73840332031
44,4905.5596,5860.1274,5090.8174,-581.6363,-765.5332,392.50302,2000.96997070313
