Element Label,S11,S22,S33,S12,S13,S23,Mises
1,8195.985,20210.035,7066.202,-9878.813,13758.376,-4720.6743,32965.02734375
2,4511.2446,6201.7803,-23002.195,-12043.22,-3022.686,3738.1025,36205.0703125
3,27360.002,12213.245,24642.688,-6423.2764,-1118.5177,3314.2007,18871.40625
4,1556.4528,-7531.2847,-14767.74,-4013.786,-308.12732,-4166.937,17361.52734375
5,16314.703,19804.793,3306.5256,-1905.0758,408.74445,423.99435,15450.6181640625
6,-18059.314,10465.536,-21527.658,6323.485,-1160.5377,1422.0889,32476.10546875
7,23710.959,13766.918,18962.584,490.13034,-10110.57,10596.656,26804.326171875
8,12967.616,-3014.4111,-1358.5172,4398.496,5913.073,-5054.7363,21709.15234375
9,10141.068,6455.098,-2773.9692,8338.669,-5130.5186,2865.1238,21094.40234375
10,12877.783,15334.358,-1424.1823,1299.5312,1974.3534,-1645.8163,16449.970703125
11,-5048.547,15248.812,5296.182,2933.7402,1535.132,687.24713,18529.2421875
12,-6524.1587,-476.56833,-6551.918,-4340.544,497.2986,-1515.7296,10044.7587890625
13,6392.785,3557.0596,4462.3364,5023.1543,-5656.896,2518.862,14036.5732421875
14,5555.4756,8749.766,-6322.0747,76.56941,-1070.1693,-1110.475,14013.310546875
15,17261.79,21897.752,16684.162,1957.6764,-5710.426,4171.947,13639.775390625
16,5365.8696,34156.188,-7273.0903,1909.1182,-2983.9229,-5935.4697,38676.09765625
17,-72.52807,7692.067,13043.323,5340.9014,8131.253,-822.8571,20406.71484375
18,8322.645,10640.117,4801.8623,2105.6838,18117.562,-9283.411,35812.1640625
19,-7790.6567,-16003.983,-5921.878,-1735.8795,-6074.4585,4628.062,16440.615234375
20,1364.8165,17175.613,1808.0824,13710.31,-9815.233,2763.7498,33451.734375
21,10759.833,-9289.462,-18106.775,-6135.1597,1590.8949,-7711.217,30909.580078125
22,334965.3,335246.75,335318.2,-735.40125,626.08435,-697.22876,2088.34594726563
23,24813.992,26450.973,28582.486,-625.61676,-3851.2979,801.7315,7636.2490234375
24,2127.7976,1198.014,1896.3491,-776.2439,-340.5227,-193.03148,1723.421875
25,9871.644,11128.017,-7125.006,8102.803,5997.078,4977.1333,26286.791015625
26,7610.488,5827.276,12752.891,4398.3574,-8682.854,-4129.711,19343.478515625
27,3222.0034,6084.205,6861.6963,1836.2253,-20520.348,-720.41394,35860.12109375
28,34145.996,14662.946,27796.746,7597.5967,-8692.297,4961.9336,27747.078125
