Element Label,S11,S22,S33,S12,S13,S23,Mises
1,7927.58,9970.038,11134.331,-637.28,-1902.8378,-9889.007,17702.072265625
2,5062.1,7629.004,-8026.9546,203.1474,2270.1917,2376.6536,15621.8193359375
3,783.76807,2418.843,-4976.897,-2308.2034,-2781.368,632.33704,9255.74609375
4,6528.3955,8126.1387,6965.4995,-1608.3588,5860.6167,5624.8833,14414.033203125
5,-943.6742,8251.641,-8228.052,-4652.638,-6576.669,-5645.155,22246.35546875
6,10596.511,-636.45984,521.7321,2441.0107,-2889.826,688.4405,12604.0400390625
7,-527.30597,-1216.7482,981.96356,-1101.3094,2083.92,-1641.0403,5342.25
8,3819.5186,6575.8,6958.934,1623.908,-2846.9082,355.06955,6434.59521484375
9,2388.4722,-1060.1381,-5879.8037,-7228.6055,-248.5479,-292.11545,14454.8525390625
10,7104.2227,-10250.191,7601.2046,-1417.3228,5479.303,-4667.965,21714.32421875
11,9361.577,1485.7917,737.8011,-3215.8682,5788.444,-1184.75,14291.013671875
12,-3300.3618,-4391.6064,-5936.1133,-1068.919,-4903.849,-1878.227,9561.16796875
13,6886.97,-14735.3,3969.6284,-1961.8534,8391.053,2993.753,25741.357421875
14,-9076.916,-3990.1858,-7075.481,2344.4343,-4345.363,-595.90106,9690.240234375
15,21763.035,4167.4277,3191.6929,-2864.8206,-1589.6172,897.2105,19035.318359375
16,31011.906,25831.041,53890.734,-2391.387,-1024.9191,8056.933,29729.85546875
17,19501.695,19904.033,31497.168,-640.05505,-8438.969,8894.709,24319.7890625
18,-12917.587,5930.857,-406.21704,-6605.6523,11267.61,-3535.238,28727.21875
19,-3106.2942,-3873.1155,-3186.9385,-418.46753,656.4812,38.678654,1534.73608398438
20,10479.477,14069.202,11375.98,-439.2697,-111.839226,-8229.319,14637.388671875
21,1183.6035,18305.594,31806.45,-2982.2375,-3737.2776,5102.3394,29210.986328125
22,-5775.7456,-6177.273,-6116.7183,402.83517,-113.32641,-120.40401,842.273864746094
23,281.33893,-30.543806,-417.8947,210.53827,-123.704124,-217.66884,830.148193359375
24,-89.952415,4056.7617,824.9861,1768.0991,-2967.574,-713.9713,7180.921875
25,3733.01,8003.174,9672.429,435.27997,-8775.471,114.364975,16117.7861328125
26,11020.625,1209.8754,31771.81,1409.3467,-13992.359,-5084.1753,37434.0859375
27,4355.3833,7755.283,12170.179,246.71283,-9607.789,1534.3668,18172.37109375
28,8633.611,11353.384,14014.294,1220.5486,-7037.418,6267.049,17105.185546875
29,5956.153,15858.876,31207.133,920.16394,-413.70715,5856.136,24321.986328125
30,-30275.996,-25710.889,-18738.232,-2110.0923,-8974.625,-11435.4,27360.251953125
31,15432.916,16811.88,21375.209,4448.1235,-9431.078,-1466.2422,19017.3828125
32,11556.261,9666.47,19568.945,-3642.6914,-8117.2686,-9472.757,24281.552734375
33,6160.879,12248.232,17637.0,3407.4993,-5761.237,4711.428,17317.603515625
34,438.85876,14774.843,26318.672,-975.8121,-15121.868,2517.0413,34815.921875
35,4763.384,20909.342,-6098.4897,2028.1393,-4754.0645,-4222.0737,26223.439453125
36,2167.424,9959.699,9840.755,-3191.139,-476.27228,1864.5587,10073.0927734375
37,-1936.5598,10198.846,33662.793,-2702.148,-8370.637,-6148.8877,36443.15234375
38,1262.941,1524.798,2508.213,-297.9242,-5893.4873,-534.5927,10325.5224609375
39,6978.3057,15022.886,20354.832,-1825.4629,-10403.443,5646.385,23798.634765625
40,123.76709,4878.1865,10739.326,1111.0804,-7653.118,4703.4917,18182.5859375
41,13294.055,14966.154,24434.453,2897.7815,-8188.018,3920.1511,19511.576171875
42,6977.014,5324.4043,6559.5337,390.93536,-645.0975,138.09297,1994.90087890625
43,204.60019,660.53174,408.8338,-334.89987,549.6925,-500.04376,1466.13745117188
44,-4555.8677,-6099.8994,-4878.3516,-667.91925,-426.0309,113.49824,1977.77795410156
45,2898.2896,12023.512,28089.098,-3787.7786,1719.1576,3290.5925,23924.193359375
46,9751.575,10799.359,19805.479,-3592.117,2404.82,-8579.558,19197.142578125
47,-40517.797,-24009.486,-21975.93,2265.836,7899.526,-3931.558,23647.6484375
48,4541.9204,-414.22705,6468.9487,-2136.1926,630.6821,-7548.8516,14955.4736328125
49,5549.229,8408.852,10134.171,-1073.862,-237.37206,-7857.733,14316.01953125
50,12513.419,13004.289,16178.799,-1017.9893,186.56497,-9667.167,17188.73046875
51,9731.46,6625.3926,31364.018,-4133.4976,9509.721,6344.854,31434.705078125
52,8768.177,10266.064,14634.62,-1833.5621,-2132.5112,-11780.185,21631.421875
53,4981.2144,3032.893,8485.134,336.1904,-701.3994,-8594.174,15693.775390625
54,19617.412,16775.89,21835.918,2286.722,1530.1183,-9980.692,18462.22265625
55,4096.1445,1009.6796,8657.8,-908.4973,-764.51526,-10161.75,18932.177734375
56,-2491.3823,-979.5884,-3413.7063,870.94855,-296.14346,-2303.9976,4795.26220703125
57,-5947.436,-7496.159,-6858.9634,-260.7481,465.5882,666.31665,2000.98522949219
58,5983.6973,6341.1826,6251.895,-501.61813,730.27954,-142.27235,1587.24926757813
59,6409.3804,17265.56,29893.668,-11241.325,-3975.9731,-369.82794,29006.142578125
60,1523.9841,4768.0093,5559.1543,-2457.8103,9630.964,-534.21735,17634.091796875
61,-2617.767,210.14873,2465.3125,-200.67938,7801.187,1187.3038,14366.1318359375
62,10835.97,18363.15,26600.719,-2078.5464,7620.5884,3436.9114,20227.20703125
63,31624.434,41538.66,57314.785,732.2892,6015.402,-722.93964,24805.603515625
64,-5944.289,-7403.878,-11619.906,-239.53923,19581.002,2492.6353,34570.4765625
65,12195.51,24359.24,38992.887,-774.8626,4426.4487,478.209,24522.79296875
66,-10073.027,4721.3047,10645.742,6145.278,12559.298,1439.4591,30566.921875
67,-2527.486,8948.294,19560.807,-2893.1292,9863.942,890.37646,26181.802734375
68,7357.4443,11923.017,23903.576,5798.9624,11697.241,-2112.458,27273.138671875
69,4755.1494,6535.753,20028.137,10660.376,16314.089,-563.5035,36736.515625
70,-46288.01,-31147.502,-24128.498,2299.7478,8055.7456,510.08817,24415.259765625
71,24853.127,29570.703,45371.59,-2267.2854,10047.861,6494.5146,28130.087890625
72,661.1077,2757.0942,11649.925,3541.152,15132.627,-4578.993,29826.580078125
73,32482.21,49084.83,58921.266,-1344.082,3053.1091,2335.2456,24196.224609375
74,1899.8116,1474.2687,12119.296,3542.7634,10344.861,4578.069,23033.58203125
75,310.9275,10195.206,23239.373,76.63061,5242.189,-1804.3125,22113.509765625
76,-2545.4622,11118.424,9774.339,-1348.4725,4180.55,1639.9207,15365.4501953125
77,13213.18,20514.043,25200.695,2768.179,7021.012,-4993.973,18846.1015625
78,-3071.7185,-2908.998,-3350.4165,-450.96375,-662.824,178.33376,1474.11694335938
79,-7407.912,-8549.204,9179.377,4990.4077,19.29846,17641.08,36106.90234375
80,18054.062,10534.396,24417.951,-1240.3214,-1209.9429,9742.547,20944.15234375
81,8653.111,3144.0042,21910.893,-695.4793,243.57394,8335.076,22118.02734375
82,22720.586,-3357.9487,13163.967,-5373.4946,-3704.1353,12042.94,32940.53515625
83,21190.975,9056.618,28182.412,-4126.26,31.526243,6295.489,21235.34765625
84,7428.613,-3771.9092,-4198.777,-2727.1116,-2175.5962,18922.318,35229.0859375
85,13815.651,8518.495,20656.08,1106.6515,-6554.6406,12016.412,26016.005859375
86,8011.1675,2290.4531,12968.986,35.919235,17075.81,2465.1433,31283.435546875
87,23261.07,14396.4,33271.086,-489.68344,-386.33212,14311.872,29718.251953125
88,18138.049,12875.65,28824.438,-153.8957,-4718.8438,15154.312,30886.25390625
89,-60.882492,-3609.9946,13359.16,-1271.2146,-5696.1167,13181.847,29390.330078125
90,-4302.9873,-6925.675,17626.229,-2923.1,-3199.6108,7764.9287,27973.396484375
91,1132.2773,-2707.6294,3303.2139,1150.9368,1713.3074,5228.3022,11071.572265625
92,7374.923,8879.354,8104.666,56.65719,-7258.8516,94.34411,12641.4833984375
93,5444.2944,7159.759,10923.5625,2343.4775,-8010.5635,5037.1836,17568.9609375
94,12701.578,14600.039,15497.294,-194.10216,-7334.0557,-1705.4348,13278.4140625
95,13090.134,14907.882,-12381.478,6539.851,-5435.6226,627.7016,30274.365234375
96,-7847.2515,2833.5627,7395.7544,-1704.5935,-8011.71,10641.981,26919.435546875
97,18954.674,29123.545,42131.383,2313.4485,8871.059,-7722.6147,28912.703125
98,19850.676,32679.195,35622.082,2211.7434,9596.867,-5173.981,24130.263671875
99,1661.0366,-2217.9038,831.22864,1104.8325,-387.83374,-8860.906,15880.0556640625
100,10712.185,13721.702,23641.81,2267.0579,-6105.994,-1824.5413,16570.3203125
101,25425.014,24825.674,41788.406,-2342.355,-7745.988,-3706.5022,22706.87890625
102,26909.959,29442.719,35553.54,-287.48132,-5563.823,-9823.281,21020.017578125
103,6744.2847,11480.894,18418.031,-711.323,-9624.685,1870.5686,19832.712890625
104,-1874.9048,1526.846,26969.662,-5204.526,-2573.2075,11059.12,34835.28125
105,22050.371,23297.807,25836.826,-804.829,-9264.791,-2632.4614,17070.7890625
106,-3820.716,11889.664,24086.676,-5620.3086,-11350.767,-31.220108,32687.75
107,14144.735,13264.499,21984.07,-3889.689,-6090.493,-6567.9316,18847.1484375
108,3142.744,4127.3896,7120.1597,898.1559,-7277.1807,563.0856,13233.1533203125
109,12261.628,8526.151,22919.268,2859.1035,3938.84,8514.093,21351.5
110,9638.948,-3209.035,1091.771,1321.7274,-9633.3545,731.5259,20336.21875
111,6137.221,8503.665,9612.064,-802.53204,9002.335,-1045.7463,16055.8583984375
112,-16696.594,-22269.89,41.333317,-10084.0625,8720.014,-3897.5403,31356.955078125
113,30829.506,30745.656,54866.336,-875.9186,8576.167,-3550.2966,28992.396484375
114,2463.8394,-2764.1367,-17498.016,-4093.8691,-10424.186,3462.6423,27086.66015625
115,2045.6064,7889.15,22142.395,-3536.2178,2057.3652,-1372.0459,19402.36328125
116,8332.695,15683.85,27560.6,-1561.7964,8480.869,3411.4014,23246.73046875
117,-3724.738,-2458.1116,-3371.4758,-141.14397,671.74786,131.17596,1657.34948730469
118,7860.527,4755.382,6928.4395,884.0937,357.0516,-2424.1514,5288.97900390625
119,24361.771,38438.586,47150.4,2685.2915,4786.5903,-6692.2446,24928.13671875
120,7220.644,8689.448,11304.197,372.79974,-12888.784,1980.6854,22877.57421875
121,2295.7456,3969.7966,7947.3647,517.63135,-9042.152,-3031.233,17289.669921875
122,19446.178,32546.357,39111.527,-175.49342,10507.617,2620.7507,25546.986328125
123,1929.0734,12563.136,-405.80237,-1071.333,-2864.6206,-5152.0103,15844.7216796875
124,-283.25473,818.8289,205.8496,-944.15204,223.43773,-297.30737,2000.99853515625
125,38172.047,23456.371,41714.867,708.7971,24.880196,-3818.2908,18068.888671875
126,9189.621,5866.931,13586.821,-5.1627235,4229.501,-10742.154,21091.0859375
127,-4722.2183,-2626.1655,-10204.496,769.6462,-8306.548,-17259.148,33887.28125
128,-11955.881,-4089.0952,-13515.436,-3745.919,10188.6045,-1442.3616,20888.923828125
129,-13914.417,-8251.743,-12286.747,406.0632,-8378.641,17294.82,33673.87890625
130,-2809.9893,-6504.7837,-7692.224,-480.52557,-11535.288,11292.196,28317.33203125
131,16235.139,10519.329,20412.244,-6808.6104,-7249.5,15728.518,33360.01171875
132,38508.47,26447.592,48002.902,2499.7817,-3540.6716,7647.8164,24123.5
133,12442.55,5429.0786,31809.994,-4838.951,-484.9785,10204.839,30716.24609375
134,53907.1,48730.004,73405.2,-620.36365,717.0033,371.8142,22606.048828125
135,5226.588,-5756.3867,22327.26,-4331.907,3177.0444,2091.95,26468.486328125
136,2766.1575,2398.3267,2750.1172,509.28534,36.38665,244.57828,1044.60473632813
137,12211.736,5767.1724,12764.88,2346.3186,1382.8053,3571.347,10291.6845703125
138,20832.111,30488.479,39720.07,-473.2203,10855.428,-1530.8187,25076.568359375
139,5661.2847,16251.586,24022.652,936.3685,6753.878,-11600.055,28248.90625
140,5780.2446,16518.42,26826.672,-632.6663,12822.989,-1268.353,28837.033203125
141,-13602.778,-2431.002,-1711.5483,-2036.1576,15211.661,-4371.43,29955.1953125
142,3315.49,14653.859,25948.953,3939.2388,7531.9272,-6493.878,26971.458984375
143,15986.729,25287.51,40481.07,-2370.894,6930.7583,1793.8868,25085.544921875
144,11715.976,16375.89,22064.193,-1688.4001,9383.992,-6436.244,21853.703125
145,12690.107,14150.025,16614.033,454.25568,10107.853,755.7031,17906.375
146,-4692.1353,-9250.261,-14840.832,-5705.3955,-3217.3657,5786.417,17512.005859375
147,17262.125,-6958.922,13754.573,-9568.982,13611.021,-1239.4509,36729.9609375
148,-6503.1865,-265.26877,-5036.0435,363.317,7055.2275,-4826.875,15859.794921875
149,33947.152,30754.258,54178.934,-1146.8785,-168.19862,-1947.0868,22349.984375
150,23986.525,7223.445,29477.434,-3762.8772,4057.0256,-5582.498,24259.93359375
151,5066.352,9758.812,10097.536,2825.3535,782.29974,-6143.9927,12757.474609375
152,3879.6372,9428.229,15251.232,126.4716,2506.8196,-9978.643,20362.318359375
153,-11503.561,2800.6113,-13580.167,-6433.3403,-6280.8164,-15394.619,34527.06640625
154,11127.154,15754.192,17205.996,3213.385,-7508.295,-1227.4823,15325.009765625
155,-966.70746,-277.43362,-91.40115,239.01053,-5620.4106,-550.48694,9822.701171875
156,9419.906,7486.854,8958.52,50.79162,-6278.8003,-861.79785,11115.912109375
157,8131.958,5742.947,3838.9175,-1000.7576,-19332.041,-3062.4175,34149.73828125
158,1926.0791,3521.138,4911.518,-566.19415,-6069.1343,-1400.2312,11137.4130859375
159,11683.808,14633.423,18562.377,-375.3512,-7852.704,194.83485,14874.71875
160,29956.633,14013.947,40653.2,-694.0162,-3508.7876,5920.87,26127.908203125
161,42302.54,40612.984,50269.555,-873.82776,-11299.299,11447.125,29295.25390625
162,12170.189,14965.104,20145.299,-1778.3568,14511.662,6853.137,28831.810546875
163,4107.384,12150.707,21716.547,-1378.6945,-10223.866,7952.293,27242.302734375
164,22427.09,6950.7173,33803.57,2126.1162,3011.4114,5473.9336,25993.611328125
165,10252.782,7346.744,13934.504,-933.05084,-4359.6616,-8623.044,17759.552734375
166,15999.979,6968.6567,35759.004,179.21083,2054.6067,-11561.33,32621.888671875
167,6448.1226,5929.347,-14947.954,1082.6805,6855.803,6226.441,26604.3203125
168,9308.739,7460.881,24809.56,2971.6074,5890.079,9765.687,26248.994140625
169,7297.897,1371.5829,18191.488,4487.036,5298.766,11479.492,27537.5703125
170,34569.348,25288.635,39013.55,6610.0747,9705.501,10025.229,29365.16796875
171,14241.931,2036.3954,22488.145,-281.40753,-3232.6775,-12274.452,28305.46484375
172,-6863.1206,4089.1963,-4965.8555,-3112.9807,-1721.7881,-8305.818,18646.685546875
173,19989.393,-10975.643,15642.971,-10471.247,4888.5625,6024.001,36778.234375
174,9033.404,14124.355,15672.168,-9940.57,-11817.391,7541.4736,30367.94140625
175,12276.225,12775.27,43264.074,-9901.69,-2971.6182,-6309.7607,37216.83203125
176,-3284.8943,-11114.648,6634.3423,551.6889,-3854.3706,-9638.746,23697.244140625
177,6716.665,-1365.7626,24781.766,3409.4006,-98.04791,-11925.851,31611.107421875
178,8474.284,5058.9326,3426.4119,2625.1624,12413.443,-10301.199,28656.66796875
179,2951.8135,-8363.289,-16679.797,1591.143,-3398.936,14228.922,30674.71484375
180,11008.3,13809.168,27403.287,-11653.037,3671.3623,-3903.8503,26912.021484375
181,4600.705,-921.36096,6203.4785,4145.6763,-11142.233,-1319.639,21705.876953125
182,2877.2307,-3089.9614,7665.0986,-10902.669,2236.2568,-3428.2244,22225.35546875
183,13253.619,24384.229,29215.91,-2860.674,11477.794,-2947.5146,25433.212890625
184,2555.1575,2272.3113,3101.1611,-588.01776,49.733852,474.28534,1500.70373535156
185,2419.9592,-6469.7334,-2306.2766,5642.242,-3981.0278,-2403.4395,14823.2646484375
186,-4487.4824,-288.00482,-2847.786,994.52966,5325.8657,6875.5796,15598.748046875
187,5522.9326,-3229.452,19996.049,5553.546,9075.593,-9185.165,31709.244140625
188,13314.639,-11272.322,-736.44586,-10914.383,4028.3438,3785.4087,30091.859375
189,-402.17273,9549.662,20216.232,7963.4844,-6551.9937,3903.0964,26147.77734375
190,17504.262,10307.088,35705.484,5452.0386,-9422.44,993.009,29539.138671875
191,25784.334,12903.916,28503.656,-4273.123,-7604.094,12566.608,30171.681640625
192,-10720.802,-19819.457,10844.721,525.3487,-6149.7163,2217.617,29548.486328125
193,-1138.0374,2835.9773,7925.696,-4129.9233,-13458.458,-13028.098,34142.0234375
194,-4441.6875,11312.691,-10935.502,2846.3909,565.801,3710.8594,21430.205078125
195,-3544.3022,11183.839,16916.068,451.0651,-11762.215,6662.24,29715.609375
196,14900.692,21398.979,26802.541,-4553.6147,-10785.44,-473.2954,22768.302734375
197,1386.5964,16170.115,-18555.744,1574.4993,6889.059,-3269.5706,33059.828125
198,-3215.075,195.91304,8222.381,5351.463,-3899.4233,-15376.955,30729.796875
199,-3699.7202,11588.786,5277.3306,4876.0664,-11597.24,-2082.316,25785.73828125
200,2385.1926,19520.648,29753.516,-5982.858,-7482.3726,7319.071,31776.21875
201,6488.6416,3946.5007,12132.784,-4139.9976,-17045.043,2254.429,31479.099609375
202,-2951.6338,-10179.306,-36426.79,4408.851,-10632.542,2351.7917,36673.38671875
203,11189.441,15004.959,-16319.396,-2439.895,771.8054,461.36026,29942.271484375
204,13641.605,9916.38,5348.4263,405.24182,-16572.395,8635.792,33164.984375
205,6795.858,7492.1807,29429.47,6449.991,-9055.8,640.2243,29479.8984375
206,693.46643,18776.889,35035.92,8138.6025,-11362.941,-1634.3904,38463.734375
207,8665.717,455.0625,-30341.451,8680.957,297.24802,1972.992,38816.48828125
208,14871.099,39698.855,45063.117,7474.4062,-4837.7207,-1781.3186,32026.638671875
209,-25529.557,-5383.7153,-15967.606,-13887.873,7630.529,-7074.0825,34757.36328125
210,-4768.8457,5134.758,-27828.49,9339.262,-6320.923,-247.54366,35212.40625
211,26223.0,11454.869,20016.27,-17204.186,-2683.6174,-4573.416,33723.36328125
212,-7839.7793,3949.8892,-1408.7391,-2032.0656,442.41895,6546.8066,15687.314453125
213,436.42712,-4361.171,-1838.7097,-1366.3915,2214.547,5916.834,11942.298828125
214,24077.58,19807.771,28156.451,-1359.0471,-136.64984,-383.0935,7636.8701171875
215,23042.85,18111.04,32981.47,-2887.1343,7976.3613,11607.814,28146.26171875
216,-2952.592,-20004.574,-28963.844,365.8343,-4846.104,15278.149,35985.1796875
217,16228.496,-2293.0635,1487.4995,108.788,-6516.8223,14616.056,32490.74609375
218,21612.75,21819.533,35107.38,-1124.9595,8427.012,12897.5625,29920.54296875
219,21485.65,16299.926,33941.83,168.0398,-2373.466,15842.028,31883.171875
220,10961.773,7652.2686,21251.207,5056.588,-8178.175,12510.979,29963.423828125
221,-17144.695,-3773.0806,-9077.536,-2711.9712,-702.21466,3664.3743,14136.29296875
222,13378.55,8715.633,18422.633,936.9014,13856.794,9913.713,30728.10546875
223,8128.7695,-3337.8708,21132.182,-5532.3516,3300.8655,10170.167,29740.25390625
224,46020.785,34604.152,58870.734,1221.0834,10964.956,4727.133,29569.666015625
225,-10245.681,2597.411,-3561.3167,1251.0676,7422.1367,-166.56638,17141.205078125
226,12320.657,5732.338,21431.06,3887.0073,-7177.6,12145.842,28790.142578125
227,16434.775,14796.154,24112.68,-777.6008,7038.8057,14888.313,29827.0078125
228,-4870.946,-6749.0054,7554.0527,-592.5946,-204.70964,-3611.325,14884.44921875
229,21279.09,21478.584,39003.9,2678.0823,870.84125,12472.831,28305.099609375
230,1577.5233,-567.76013,1668.2268,1537.0693,1295.5568,1583.6516,4944.90234375
231,8945.664,11807.87,14607.902,-2067.1865,125.336494,2151.0107,7126.99951171875
232,1985.9475,16660.975,8183.69,2487.965,15665.209,-149.42221,30292.732421875
233,9497.517,4993.4624,11794.401,8952.187,11793.96,-10159.445,31674.404296875
234,8641.896,7877.507,38959.6,-5884.2095,1282.9608,-2907.355,32819.046875
235,12576.741,8833.634,19623.707,2313.49,17374.111,8776.905,35253.171875
236,14105.046,2472.76,24928.117,-6317.935,6537.08,3063.693,25582.294921875
237,-23289.75,-18033.723,-4279.8057,4023.758,677.6248,5217.226,20510.845703125
238,-15350.06,15806.894,946.1329,-8757.275,7833.664,5948.21,35339.6953125
239,-1349.8347,14733.751,29969.635,-2682.369,3439.268,4079.2473,29031.935546875
240,5928.0054,18223.04,33054.64,-1045.8456,5742.4565,5837.794,27530.84765625
241,-2702.2834,3105.361,-19625.623,7794.2007,5102.4536,1936.3181,26268.12890625
242,11956.78,729.844,7738.577,-3510.4048,2641.8167,7149.631,17542.4609375
243,2779.653,17680.027,17732.94,190.04211,12602.07,821.3449,26483.599609375
244,21060.648,15462.168,24151.645,-3360.982,14333.153,7492.725,29611.337890625
245,9524.493,12889.434,25611.643,-6202.368,13617.762,2729.701,30167.517578125
246,1781.4628,-1654.5464,11463.097,-223.26036,13353.946,8284.578,29662.13671875
247,10702.777,-76.21982,6637.3096,818.71387,14314.501,4930.557,27902.509765625
248,14605.667,13892.878,2902.9368,1314.8783,16608.186,-4511.704,31982.32421875
249,7668.655,10615.639,30691.555,-3595.591,-1722.1549,-12453.211,31365.908203125
250,2903.2761,10309.876,8793.628,2953.4753,11081.708,-8692.47,25829.931640625
