Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-11302.939,3110.1077,-32632.217,8911.509,-5868.4,-7676.2764,38580.16015625
2,34561.254,22952.385,-4258.721,1052.3176,-1770.2806,8458.501,37662.484375
3,33786.38,28759.324,44317.914,-1543.618,5061.6323,-19802.432,38072.88671875
4,-11202.89,-21553.22,-2062.2139,13129.151,-3110.9587,13020.549,36606.7265625
5,-1723.8547,-4831.8223,-12293.05,-3333.3203,1208.9502,-16511.447,30726.537109375
6,14780.012,-11173.759,8802.47,-4126.8726,13007.229,-5325.6846,34611.203125
7,18504.54,21831.504,51175.09,7169.1245,-8669.256,1315.9734,36804.78515625
8,-78203.15,-68779.63,-98827.98,5695.5996,674.1106,-12554.803,35778.4375
9,48926.812,43604.566,58241.2,7650.027,-2408.641,8731.206,24214.310546875
10,-8866.845,-8086.9917,-9758.097,-56.435135,-179.82185,-774.56085,2000.9853515625
11,16612.375,4597.7334,28619.305,10408.127,10276.669,-5885.11,34329.25390625
12,-28734.914,-22990.895,-19150.402,11955.9375,-12390.655,9963.006,35454.27734375
13,36982.35,41712.395,43496.164,-1015.00946,6308.4995,-17227.102,32354.193359375
14,12481.904,13410.625,14040.582,28.47566,188.67673,-826.6991,2000.98608398438
15,7925.8813,9106.85,8974.181,881.5967,372.66006,4.748994,2000.98522949219
16,-55063.637,-54628.496,-54524.06,8.026397,1083.3584,44.90165,1942.40502929688
17,-31496.184,-57611.4,-66169.64,2561.3184,6741.457,-1531.8564,33790.69140625
18,-78192.82,-78768.75,-79804.76,556.33014,36.457108,597.15326,2000.98669433594
19,5770.0293,5995.8,6048.948,599.7042,628.5084,747.02576,2000.98547363281
20,637514.1,637093.7,635576.5,435.05234,30.485847,325.01596,2001.00329589844
21,6660.4907,-6417.4854,-18610.086,-15642.4795,4364.679,-7503.2744,37937.55078125
22,-14136.372,-23200.648,-36674.8,-5981.554,15411.786,7478.093,37061.0234375
23,3584.197,30182.457,41373.215,3676.9597,-2407.8218,2344.6584,34710.234375
24,-2372.7231,12311.177,-6540.17,3074.9531,7790.4775,-9784.638,28139.59765625
25,-3199.6055,-165.25851,-12094.731,8139.8667,-7353.2505,-11215.352,29217.408203125
