Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-514.15,6111.539,1990.7954,4969.69,5751.0986,-11329.893,24330.96484375
2,19015.977,8821.322,1872.1455,-9807.997,-5974.368,8247.986,28684.908203125
3,-1212.4082,-7038.4487,-36218.164,-1323.1857,12391.358,-198.66138,39005.2421875
4,41393.773,-802.8041,27601.912,-2713.141,-3972.6663,3688.6465,38717.5078125
5,38936.316,35909.72,27614.418,3652.7783,-12459.005,-5747.674,26606.294921875
6,18658.285,-20330.752,8442.7,1066.947,-6579.1436,7559.4336,39126.8828125
7,22479.547,10074.671,10336.133,10623.227,-3867.6697,-10211.376,29102.54296875
8,9196.368,-12290.078,-4999.6895,3442.897,-537.3365,7621.7964,23851.095703125
9,2703.2012,-24838.004,-30060.148,3875.7441,7263.5317,3624.387,34239.77734375
10,24843.559,31236.262,49449.3,12098.064,13030.109,-5137.215,38943.87890625
11,5300.9883,5122.415,2379.6763,-1186.1469,-8067.4204,-5902.9497,17664.919921875
12,-6148.472,-701.78955,-17148.047,1947.7856,3937.0327,-3129.8223,17257.978515625
13,35662.887,28347.002,21501.654,957.1037,6865.141,4245.6685,18672.880859375
14,17764.252,-14182.875,-17683.848,-4556.711,7884.1035,-3679.7378,37869.66015625
15,-3984.106,-26389.035,-12745.066,9039.75,698.7806,4159.853,26095.513671875
16,2788.3374,3231.1936,5923.765,2053.3284,2610.4336,5584.878,11631.9658203125
17,48818.977,48797.08,49687.125,-312.17853,-572.2604,-807.45764,2000.98681640625
18,-6476.481,21359.309,21591.875,-5909.926,11367.462,-5935.1294,37141.2890625
19,-2224.3787,-1557.902,-1031.0956,-479.04398,-394.69745,769.2669,2000.9853515625
20,-1494.9749,-5046.558,-860.79333,-2133.5105,1688.314,-3741.75,8914.9970703125
21,-2201.6458,6900.344,-5617.376,3335.1956,-9235.396,-7367.502,24035.220703125
22,4207.983,3085.5027,3479.9546,-459.19983,-761.9065,467.99396,2000.98547363281
23,-24921202.0,-24921776.0,-24922002.0,114.73184,-271.62793,-554.2569,1301.05017089844
24,103605.766,102895.414,101644.87,319.14374,317.73618,-118.42076,1899.28735351563
25,44524.434,44183.637,44845.02,-566.68304,882.34894,354.38342,2000.98559570313
26,10099.073,10467.657,9653.285,-377.34375,-758.61755,-670.9192,2000.73889160156
27,36312.402,37283.562,36787.227,796.0384,653.7551,-194.28932,2000.98571777344
28,132056.22,138387.42,132458.52,2060.749,-7938.4033,-2588.4307,16111.9111328125
29,7713.279,7747.6016,8235.429,912.70294,618.9529,182.23946,2000.9794921875
30,-21405.828,-17224.2,-4334.212,-6732.2837,-7992.464,-5749.884,25774.634765625
31,15716.981,12537.516,11986.066,-69.74969,-1099.8063,-2523.0928,5908.27587890625
32,11864.454,9727.026,8768.149,-1010.6034,-2503.5374,-734.4484,5569.818359375
33,-8353.02,-9114.261,-9152.303,247.66446,-952.34985,403.77322,2000.97888183594
34,14265.35,9481.376,16010.714,7179.2583,-6990.3296,-2570.1484,18849.90234375
35,7482.185,-14140.835,14398.685,3281.5762,-6533.6636,-5933.7397,30511.455078125
36,777.08484,9266.242,10594.0205,3109.1729,-6228.8247,-3910.1323,16624.185546875
37,19197.652,7686.9326,14854.355,13146.265,-6241.682,-4604.349,28289.841796875
38,32394.912,29623.54,30940.992,-523.5265,-5683.234,-2978.174,11405.8447265625
39,7915.86,11650.177,3466.6938,7010.7466,-8767.121,-4117.8516,21892.095703125
40,3521.2527,7613.702,12653.679,1530.7544,-1397.1877,589.92816,8758.1640625
41,4714.1963,3900.0068,4731.5225,416.51813,-640.1575,724.97455,2000.9853515625
42,1347.2584,219.75534,-230.67882,482.1094,-418.70355,-515.976,2000.98486328125
43,5249.0767,3470.5056,4586.161,-598.2861,397.80502,-102.678185,2000.98559570313
44,15387.358,9592.998,14047.901,-1360.7557,-595.353,1412.401,6341.16650390625
45,-23950.816,-7112.774,-8426.543,2754.4385,1252.5547,-2434.0469,17560.341796875
46,-14696.465,-11005.445,13027.861,2354.7075,773.39734,-1987.856,26649.83984375
47,5674.35,4776.6724,23095.527,1380.469,2321.6482,-2499.492,18988.71875
48,1295.763,1520.3434,2198.9014,-900.14417,-276.2545,-1823.8372,3647.21020507813
49,4859.084,-2210.4258,4963.6846,-7441.036,4748.777,-9150.205,23144.478515625
50,24177.234,29962.076,24177.148,1764.2493,1029.702,-6001.724,12411.5087890625
51,14923.816,9760.324,13509.815,-3715.4705,1929.9497,-4028.008,11073.513671875
52,15471.128,6416.9365,9160.276,-1436.1061,-795.4503,-5735.167,13093.029296875
53,-52221.66,-48754.742,-56382.586,104.378525,587.7255,4951.7256,10880.5390625
54,-20687.164,-8274.862,-12728.239,492.76602,-674.0527,1999.3268,11519.74609375
55,79147.625,79303.19,80391.22,-437.92242,-314.44635,764.76666,2000.95739746094
56,-252055.73,-251564.86,-251329.95,55.075924,-271.4472,1058.669,2000.98461914063
57,23651.027,22154.818,22966.371,-691.53766,-125.67172,-526.9211,1999.49926757813
58,-1848014.8,-1846284.1,-1846203.0,-284.45935,99.52028,410.899,1980.15637207031
59,-203766.84,-202594.7,-203323.67,460.936,-875.9049,68.478065,2000.98413085938
60,37229.71,37934.0,37911.547,-22.818485,936.68243,-543.6147,2000.23706054688
61,408.4535,2517.4294,1867.1215,170.84297,24.501432,372.1037,2000.98522949219
62,19077.457,18626.082,19308.402,456.7578,-960.7613,-287.25934,2000.98522949219
63,8243.288,9545.2705,9726.001,-256.1491,-715.74786,-319.94324,2000.98547363281
64,14070.043,16827.766,14659.592,2134.8738,703.0191,40.925095,4635.4697265625
65,6839.873,4998.228,7056.0996,2421.3916,4595.544,-3244.887,10787.5380859375
66,86021.75,85896.75,64479.227,1229.3734,-14793.1875,1315.3638,33580.39453125
67,-25714.87,-37623.008,-28748.387,-3884.6924,-2342.7134,365.1246,13304.87890625
68,-12542.46,-12618.964,-10796.09,-426.39877,6299.855,1074.9238,11236.796875
69,-28924.945,-15258.854,-18072.963,717.1762,10571.893,-1686.2083,22396.228515625
70,30113.209,28495.39,33430.47,-3549.873,8057.364,-855.4763,15929.5927734375
71,41901.082,8065.54,38701.12,3960.8953,-7377.707,2338.2026,35687.12109375
72,-14040.337,-3887.4148,631.96716,8998.8955,2246.8618,-1771.8568,20902.046875
73,65176.863,60630.832,58171.848,10469.349,-874.3813,1425.8055,19367.6484375
74,48652.44,46718.38,31883.459,14189.758,4603.1665,-5860.8506,31987.04296875
75,78408.59,69056.77,60694.97,3032.724,1807.7543,-328.96268,16531.64453125
76,15938.325,22787.086,24873.785,11647.346,-3470.7888,1563.3691,22715.734375
77,81190.89,89043.266,83270.266,1323.4475,4117.357,-8252.887,17609.611328125
78,-11102.769,4640.922,-14049.716,-3292.4773,762.49207,210.20657,18366.875
79,-3406.277,5622.7124,6230.09,-931.46326,4190.3506,150.2575,11946.6845703125
80,-2610.6099,-4798.127,-3426.6646,-176.2355,194.80003,208.87129,2000.98522949219
81,15414.949,5688.255,12513.365,2311.428,993.9288,3723.4404,11635.66796875
82,2779.1213,-2135.446,6146.9746,1413.9059,1943.2504,-6552.3535,14077.3935546875
83,-10142.496,-14325.467,-10844.398,-1060.7106,-37.017277,-166.81187,4303.11328125
84,12900.501,21758.438,13183.799,2656.4941,-5802.5654,8713.827,20639.921875
85,10675.668,1741.5505,7599.3687,-292.89694,391.6798,6977.813,14442.482421875
86,12750.671,-1124.4006,10850.866,5244.8467,-7715.705,10177.833,27233.3125
87,6190.9463,4077.9998,-374.88263,1085.8853,1993.7529,7931.6523,15423.919921875
88,-718.5428,-12767.368,2262.7544,-10373.8955,-2512.511,-836.1141,23105.669921875
89,-9341.752,6093.9478,7713.3926,-1635.9341,-2225.141,199.14615,16996.537109375
90,-31542.658,-27980.236,-28237.709,2321.1436,-1612.1234,-2235.5483,7126.9130859375
91,16362.377,14531.605,15717.915,637.6928,-198.30144,-161.83159,2000.921875
92,26964.168,28926.988,27297.127,292.92477,11.072942,380.4665,2000.50830078125
93,-73942.14,-74945.945,-73062.85,-510.53894,-176.89432,-393.57904,2000.98620605469
94,3041.154,7963.1665,9245.289,3562.322,-9465.821,-3270.3665,19265.052734375
95,7391.6597,13962.21,18270.867,2499.0835,-7580.7666,-3134.4082,17625.572265625
96,24214.885,26222.168,26153.174,-964.59143,-2725.4207,-1484.2992,5964.89306640625
97,-682.36456,7425.1196,6069.133,3149.0002,-12585.94,-7577.68,27088.861328125
98,8355.501,-8132.685,20698.271,-11100.971,-5697.014,-5084.9663,34239.55859375
99,8017.858,11156.738,19068.395,7251.822,8984.773,-3707.833,23204.955078125
100,128422.65,113213.21,114686.33,3357.7715,4464.4126,2824.7878,18128.62109375
101,-2460.263,6926.6226,6482.6987,-5300.1597,-901.506,-605.2361,13113.1904296875
102,-16750.389,-18406.018,-17657.295,-563.76483,573.87915,10.853955,2000.98559570313
103,-133237.61,-131780.45,-131549.83,445.67404,-505.89474,179.8945,1993.31372070313
104,-270.26266,-2164.2864,-1035.6642,218.73485,507.78455,-348.01294,2000.97119140625
105,2110.607,992.1958,1724.1746,-573.6778,548.893,617.72595,2000.97692871094
106,-3560.4749,-4252.0347,-3817.016,830.8139,-1955.4645,654.01654,3897.71044921875
107,-17720.004,-21506.094,-1593.4714,-2330.0833,3666.9487,1113.6804,19894.830078125
108,6567.961,7076.2017,19981.549,756.505,-12717.855,984.8376,25753.125
109,1266.3638,117.18511,-483.5038,269.11276,-586.9986,-356.48193,2000.9853515625
110,-4387.042,-4562.6846,-4717.6597,254.10239,-1100.2289,179.48102,2000.98547363281
111,-3975.257,-5667.62,-5546.348,-450.04175,42.517826,488.95145,2000.95483398438
112,7163.1655,2227.996,22135.014,-18751.277,446.9029,-1705.7094,37236.53125
113,1430.9158,-191.57686,-350.90894,452.68674,197.27109,344.49738,2000.98547363281
114,11844.89,12221.191,11710.395,-1363.6023,5222.4766,3608.4211,11254.9287109375
115,51034.6,46814.64,73423.74,-16793.635,743.58136,1097.6208,38274.203125
116,29432.855,8693.871,-3418.0596,-7166.6675,5031.8037,9831.829,36715.5078125
117,-65992.664,-60642.777,-62210.996,2357.5557,4534.0854,-1792.6624,10520.4423828125
118,-104186.85,-120754.42,-108395.734,1431.8325,3942.2166,2098.4138,16983.8671875
119,-22250.201,-21603.633,-20856.518,-533.7447,3438.32,-1164.605,6469.07958984375
120,25963.34,21256.865,26705.01,-3453.8333,9898.017,-516.5258,18886.267578125
121,3380.0056,13186.687,13196.549,-4161.492,-1942.236,-4580.5435,14915.8583984375
122,8342.523,16412.297,18572.049,5239.495,-6829.7217,-4337.763,19129.95703125
123,3895.2322,12299.413,10987.281,10016.264,13081.032,2678.3752,29952.669921875
124,12440.345,25688.898,22348.154,-2186.176,8831.075,1859.855,20027.57421875
125,5643.3926,21945.438,13452.162,2843.2578,10448.941,-5082.9863,25074.65625
126,116554.24,114970.47,115217.89,-699.63525,-228.59845,258.8513,2000.98669433594
127,124750.04,124942.266,125174.414,606.5133,715.97144,639.50543,2000.94763183594
128,76206.125,76169.516,75369.33,556.3132,878.0837,95.421646,1984.89196777344
129,14929.5205,13320.573,13763.481,446.24692,-29.992369,666.2148,2000.97399902344
130,-13986.495,-30998.88,-7440.0444,-4220.43,-3093.0464,1316.3135,23043.068359375
131,-3973.9072,-17581.172,-1900.2086,-1739.6129,-330.8504,2598.229,15726.880859375
132,-9913.988,-27412.176,-5109.7803,-4151.219,-5437.0503,-4358.1646,24712.248046875
133,-26471.377,-19065.717,-19817.424,3835.3923,-397.1683,2333.6445,10525.37890625
134,13435.907,7763.91,19309.928,-513.3788,-2243.98,-8814.005,18680.20703125
135,-7491.701,-6557.4536,-7205.558,827.7135,203.20132,-615.6996,2000.95654296875
136,8545.974,-7822.7207,8682.892,-1186.2698,-7781.1113,-5423.265,23329.986328125
137,-166.82893,-49.95105,1147.3174,20.017294,-594.61005,672.06384,2000.98498535156
138,2368.007,1665.8529,998.16956,517.2856,-302.55438,-711.55566,2000.98559570313
139,6135.082,6211.0796,7976.251,-461.17102,190.69319,18.327944,2000.97229003906
140,-1652.6875,-14498.041,-11628.82,4171.6924,-4530.8945,-855.22656,15886.1474609375
141,111600.16,115980.29,113799.62,-2861.389,3457.552,1407.1666,8986.4482421875
142,-196935.97,-210806.66,-200514.83,-5611.9507,606.72626,590.16254,15880.6220703125
143,6064.5244,5109.686,17769.41,-5367.1597,8192.869,-1418.0101,21045.5
144,-41735.867,-14767.266,-26084.756,10332.637,-15482.994,-468.47754,39878.46484375
145,-5700.6846,9002.157,1521.8619,-4058.7307,-5929.4736,-1717.7615,18052.5546875
146,-19807.658,5020.762,6549.6284,-194.42374,1418.2815,-5017.984,27174.173828125
147,8129.4424,9762.77,8901.028,806.88434,-126.026825,9.255502,2000.9853515625
148,17571.447,18252.264,16912.326,-871.66925,1.9372671,354.40695,2000.734375
149,29105.463,30501.764,34235.75,-4752.0454,-5525.8286,-2570.784,14152.138671875
150,-51480.14,-51045.87,-50461.125,743.9732,572.4209,-438.17838,2000.98522949219
151,-1032.0306,7415.1475,6581.06,-7767.291,7254.591,159.53194,20098.77734375
152,2170.0664,439.81522,6169.01,-4327.7344,1545.1118,13069.506,24529.37890625
153,143976.11,143660.1,142224.86,544.7418,69.27973,-402.49988,2000.99194335938
154,206024.06,204166.31,204231.94,382.47903,276.9877,-20.63614,2000.98522949219
155,6573.0625,5899.72,6746.621,-696.66284,-780.13434,-200.31137,2000.64916992188
156,-1371.9124,7112.345,10261.273,3303.1191,-6611.0386,657.7523,16545.751953125
157,5043.5635,7675.7583,15885.003,648.91626,-767.8428,-9382.491,19053.974609375
158,13091.694,12697.173,22366.855,2248.9858,-9640.835,-2297.5042,19992.248046875
159,-5319.455,-5112.8325,-5013.751,-235.57033,-1734.6915,410.05704,3125.91870117188
160,2048.4893,1781.3341,1700.4574,-60.09086,-1116.0996,-228.44061,2000.9853515625
161,11280.649,10331.133,10493.221,131.52838,-900.7501,498.01053,2000.98571777344
162,1558.7533,3595.598,12975.999,-43.125454,-1339.3835,839.462,10897.1826171875
163,-1635.8042,-9554.146,-1364.8789,-2429.6296,-2444.0637,-5355.746,13660.1796875
164,11300.446,15833.847,14468.091,-4979.11,-4102.125,6317.3306,16149.5625
165,3494.2126,6829.1924,10624.72,-7196.866,2479.099,1149.1694,14695.9296875
166,-4572.8516,8356.745,3614.1382,-1193.9869,-62.412476,251.64214,11524.984375
167,483.32605,-805.177,777.2088,-618.8847,482.57184,101.32402,2000.93908691406
168,16847.799,27436.615,25625.236,11693.349,1822.2626,8711.668,27277.6171875
169,23073.818,50922.082,60160.656,-5892.4077,-3015.6921,-2740.01,35666.83203125
170,18074.07,9704.806,16696.543,-1587.1744,-259.8238,6055.573,13348.5234375
171,16793.31,10021.711,7338.463,-6531.3887,-8721.284,-5286.4854,22610.275390625
172,22000.307,13020.032,2297.4106,7854.8,1513.0844,-2521.4507,22426.482421875
173,7520.3403,6074.8604,-9423.363,-6444.105,8907.397,-8361.891,28931.90234375
174,12391.861,5642.9507,24278.342,-4455.1064,3691.199,-5185.518,21169.42578125
175,46076.324,25559.58,53644.027,14762.553,-3175.3396,4858.4453,37260.33203125
176,36905.14,36328.215,36087.875,-15601.174,-1670.2057,6215.099,29239.875
177,9749.089,9140.549,10650.819,-587.016,-126.25046,629.8633,2000.98522949219
178,22161.74,22553.568,22055.338,-1040.5826,401.97104,146.31287,2000.98571777344
179,345.5679,-7573.2886,-1364.0123,-8297.707,-14342.334,-4530.143,30615.734375
180,20634.531,14986.961,37775.87,2255.6199,-6801.9326,6948.976,26859.90625
181,56088.586,54987.734,56071.07,56.91399,-783.8535,-565.10895,2000.98461914063
182,-44193.836,-71170.26,-48715.234,5200.9575,-1589.5173,4682.813,27941.27734375
183,46636.92,48526.168,47849.664,5501.7876,5382.099,-12211.636,25056.5546875
184,2803.2512,2175.5166,2791.381,-326.02478,642.15466,-828.89124,2000.97155761719
185,28548.58,31685.766,6213.658,-4872.6123,-4676.2363,8231.056,30312.35546875
186,-756936.25,-748608.06,-765701.25,3019.6465,-93.47728,-6478.3364,19299.431640625
187,5801.2056,5562.291,4526.6045,358.6134,-448.73486,738.6643,2000.98522949219
188,8945.74,2906.377,1728.3441,-660.29706,-3947.9607,-7793.2485,16590.587890625
189,120033.44,120488.13,120722.3,-519.7205,-760.6286,602.64923,2000.90185546875
190,7109.3047,11544.173,24009.832,1585.2584,1456.2561,-128.23062,15629.931640625
191,84044.95,70191.6,68073.08,2063.988,-9165.749,-8790.411,26877.11328125
192,10712.899,19609.51,12561.691,-1070.523,2599.812,-5088.2246,12942.3701171875
193,-9629.916,15119.851,22290.986,-1623.7074,-1608.5458,1168.6671,29346.701171875
194,-5372.52,-13746.373,470.60544,12030.465,-12641.275,-11458.94,38219.32421875
195,12463.752,2296.8323,-4087.047,3629.8296,2169.9292,-226.80275,16212.0830078125
196,-724.2171,-13706.837,-13072.363,-1662.4703,2984.956,-2406.9255,14598.458984375
197,2820.0156,5498.696,31941.264,11087.249,7306.637,-8334.726,38917.359375
198,-10889.595,19762.697,1466.1381,-5068.508,5309.747,-2829.701,29986.111328125
199,-6237.502,21349.771,19177.936,11423.97,-8763.17,-5501.2974,37663.68359375
200,32313.482,17790.826,1267.6202,-1868.0907,-14408.165,-5278.2183,37956.796875
201,-15239.269,-4.799348,6563.574,3916.2798,-11105.529,-4345.575,29119.759765625
202,-11508.819,1018.71295,-8040.059,5277.8926,-5812.0337,-9680.731,24322.287109375
203,20838.078,2240.3872,19743.908,-7450.369,-3183.3347,-391.37888,22893.376953125
204,-24735.543,-10439.731,-23028.299,15845.767,-7085.1797,-11475.812,38494.484375
205,14455.155,-8208.611,-4782.7397,2980.2793,-27.499779,-8084.3267,25893.1875
206,-12086.212,-9810.506,6855.2646,15052.781,-11691.097,2676.7083,37843.7734375
207,-9205.6455,-26402.219,3641.624,-1552.6284,-8821.673,-8573.745,33807.2265625
208,-6066.9136,-15597.791,-11491.677,-7058.8374,-2594.439,-5608.5244,18237.447265625
209,-4445.698,-11477.614,-8030.654,-12225.195,-5542.158,3469.1365,24773.134765625
210,-1211.349,-175.0962,3652.3833,6518.1357,-2322.7097,3004.7185,13799.1982421875
211,15045.2705,38157.312,11286.674,-8549.316,-2770.4856,-10289.227,34569.73046875
212,-6573.926,4396.1934,-11307.87,7843.562,-2884.9958,11036.381,27742.11328125
213,6258.3516,-683.1702,3592.0908,2141.0083,1476.9838,-9814.327,18602.28515625
214,4752.0654,2794.9631,3998.5737,414.82172,211.87468,-378.4619,2000.98547363281
215,22120.889,-19100.375,14905.268,-507.14505,5803.532,-2397.8733,39659.609375
216,-40224.152,-33178.457,-19880.07,-13957.647,-13186.664,1181.1198,37821.72265625
217,-12367.924,-30152.95,-6540.5923,-6402.882,-5657.692,-14510.929,36119.5859375
218,-2131.4453,10631.309,-10167.15,-1711.5789,-7263.3467,3916.5996,23304.388671875
219,-34451.61,-15992.806,-31274.426,-3746.2058,-13303.662,1755.3656,29571.6640625
220,6968.3857,2973.4854,7409.9917,-12759.859,-12739.636,6489.8115,33460.55078125
221,2896.5544,18038.986,14013.555,-19604.375,-5813.1772,2124.9216,38111.1796875
222,-12680.485,-2154.3557,-1367.9968,-18930.945,-2497.8223,6014.6025,36360.4296875
223,659.7916,18744.588,18370.664,-7047.043,-13896.666,-6002.7354,34012.796875
224,10689.77,12931.689,22743.074,5850.2397,-453.43845,39.638466,15052.68359375
225,-13597.037,-26197.082,5018.815,-4269.8735,7159.5713,9318.148,34768.21875
226,-2347.882,21795.578,31135.521,-10083.168,-477.41428,10838.796,39417.92578125
227,-6482.841,2928.5823,-4288.1426,-6644.226,1293.0845,4858.7705,16763.43359375
228,-30941.328,-29683.518,-23793.95,11128.386,-6190.5156,-5541.144,24945.544921875
229,3437.5217,24296.55,7214.155,-9687.981,8550.6045,-5527.8115,31034.89453125
230,-15913.732,-15454.795,-17980.486,-9552.837,6433.959,-2178.5742,20435.919921875
231,16409.627,13171.29,22037.562,1747.363,3606.773,-481.33307,10453.0830078125
232,-67704.31,-85474.9,-64490.984,6919.738,3095.5615,2160.6392,23866.771484375
233,61194.12,60287.176,59019.78,-192.0234,-83.25348,313.00717,2000.90710449219
234,13692.046,19792.662,17011.533,4169.024,-1988.2941,-399.15823,9615.9140625
235,12047.98,12744.1875,11309.771,-223.8887,-283.90057,830.2577,2000.94067382813
236,68100.05,66413.17,67680.875,-223.78255,-163.825,697.3845,2000.98706054688
237,-24468.107,-16640.504,-18150.014,6196.865,-3219.9575,-3802.6746,15537.791015625
238,1884.542,12914.662,2314.414,9166.873,4830.9614,4577.8716,22407.29296875
239,6962.079,12563.087,18602.047,-2531.1484,1000.52545,-15850.159,29623.818359375
240,9749.055,13110.123,37526.48,11148.332,-1761.204,-3995.81,33460.14453125
241,11690.308,36178.832,37251.28,-1960.6995,3127.547,-5106.4824,27316.7890625
242,3497.6353,6174.759,1978.36,1915.306,15419.204,242.51953,27165.78125
243,-7546.175,-14039.809,-24081.234,3346.3977,-1527.9764,-2635.6091,16420.76171875
244,4107.189,7663.815,20228.154,7909.4175,4098.443,-7687.156,25110.640625
245,20365.863,12564.598,22807.668,8242.406,12821.851,8499.354,31616.447265625
246,24165.996,21151.559,23465.3,-6977.2993,-3021.9824,9546.961,21315.3515625
247,-2958.2378,-35363.15,-24647.857,-1455.274,5092.6816,-2800.5605,30419.67578125
248,311042.9,315868.12,296509.44,6724.8755,-10694.736,934.0104,28036.6328125
249,58974.023,35808.805,50159.766,-12123.337,5185.533,-3411.7197,31090.978515625
250,28079.488,-3762.2583,16050.881,2376.3245,-5975.6133,268.38107,29997.552734375
251,65126.89,79491.95,57556.59,10104.193,3813.7642,-294.18347,26881.04296875
252,213229.7,243420.94,209639.4,-2821.0173,-1905.0392,-1657.0778,32799.33203125
253,-36716.44,-67732.14,-38293.703,-2983.2126,1654.5509,-1669.9191,30964.798828125
254,15778.699,16188.478,17697.902,-468.1259,-274.55984,-136.05782,2000.97998046875
255,340.80582,-696.17505,22756.943,7542.5776,-6279.821,10418.996,33785.3515625
256,2803.8306,3459.1335,3190.2898,774.7547,774.99945,158.94688,2000.98083496094
257,5097.032,5080.0947,5410.172,363.78375,1064.6863,184.93983,2000.98522949219
258,7811.7534,1383.0465,12677.521,-9128.722,910.9139,10701.091,26311.87109375
259,22615.28,-6489.5073,16135.763,-1995.5828,-7150.8037,-1118.5703,29488.818359375
260,-7739.1504,-11453.417,26296.924,-2462.2078,2063.0576,-1551.0731,36562.859375
261,34023.32,23162.322,53199.246,-13656.136,-5300.4087,102.88552,36575.01953125
262,-9397.885,3786.5742,-32624.244,-9227.157,-1373.4833,-10465.941,40114.94921875
263,-1071.9229,-5464.495,-9105.26,765.12946,-1695.6683,-10418.053,19609.482421875
264,20413.068,-5212.9165,35842.81,-5475.5273,-4127.5093,-1099.2174,37879.390625
265,-25682.945,-34451.664,42.21791,-11664.693,6453.5215,-4659.6074,39528.80078125
266,784.61035,-9877.748,-28309.36,-10576.93,6583.698,-2491.579,33678.0078125
267,12376.411,25372.066,43886.516,-10193.125,1809.3655,-10681.488,37630.875
268,64433.484,86187.88,102953.17,11459.801,-4462.0566,-1810.6943,39781.83203125
269,84161.516,98872.08,89563.555,-4908.19,14615.98,-6908.633,31975.849609375
270,113441.32,110409.09,109167.19,782.75226,81.435425,-914.6369,4343.97900390625
271,92325.19,91113.62,91379.484,316.27264,-101.55298,-904.8846,2000.98571777344
272,-203676.08,-206735.4,-203403.89,4279.224,4377.889,-2966.6194,12210.724609375
273,-303218.16,-302020.3,-302885.2,-9.359629,959.721,-176.66281,2000.98449707031
274,-14332109.0,-14332777.0,-14335338.0,-8.195964,-1325.768,-594.2824,3879.22534179688
275,-105177.164,-118021.54,-117011.21,1639.9426,-5725.46,468.60272,16127.3486328125
276,-6020.333,17395.898,-6176.6797,-3603.3425,2120.7192,6242.2812,26857.92578125
277,-19619.469,-27727.727,8390.448,-12490.768,2808.4375,-915.2365,39643.96484375
278,-487618.2,-483762.3,-481606.38,-15210.057,-806.16016,3748.2014,27676.037109375
279,-54959.4,-51131.41,-46422.94,4753.271,3837.5222,1002.93054,13031.701171875
280,22819.19,27170.004,27293.92,-1973.7058,6158.9243,-15201.081,28951.447265625
281,-152214.75,-118341.984,-147480.47,6929.0034,-5636.73,2743.76,35656.00390625
282,-25436.76,5514.615,11035.756,-2975.8098,-9274.077,5507.862,39178.55078125
283,4169.0547,-2154.6758,10599.648,-1494.454,10835.758,-3218.6558,22628.03125
284,21667.066,13944.528,-9567.203,7986.7534,-9080.157,7930.515,37701.47265625
285,9094.25,5330.9727,20490.86,-1048.2975,-9853.115,8300.129,26232.7734375
286,-7555.1123,-28438.947,-14938.698,-3477.5637,12709.305,-7325.543,31910.88671875
287,-24568.482,-10890.643,-11916.433,-8979.244,11806.979,6571.104,31044.126953125
288,-13001.611,7551.854,4577.193,12931.499,-1208.8265,-4499.403,30609.517578125
289,-2085.7253,22874.748,35600.82,4847.938,-5981.5317,-8144.595,38463.9296875
290,-1480.3138,19752.098,10037.546,5808.7837,-17482.342,-3203.72,37253.70703125
291,-10070.855,-5044.917,-17354.902,14869.681,-12327.785,-1467.3837,35222.59765625
292,29205.262,19233.736,28156.248,6105.611,16421.658,-7527.764,34364.53515625
293,8906.774,353.73114,27708.377,6321.1304,7279.1255,5743.817,31068.74609375
294,18506.23,21227.688,7824.9556,9052.024,11830.007,3717.2966,29286.244140625
295,1709.6687,11234.163,11493.1,-76.51245,4820.015,10684.835,22482.47265625
296,9550.714,7415.403,8770.351,214.13445,335.12033,-93.77117,2000.76452636719
297,458.0098,34.73088,363.33453,1035.5988,-85.55233,453.32086,2000.97619628906
298,-9291.925,-23213.951,-14246.516,5689.1523,246.91318,-2262.3547,16187.3359375
299,-590.8383,24846.75,28399.143,-925.5116,-8796.782,-5924.2065,33016.10546875
300,2515.2288,3979.6887,16151.814,-13242.887,-431.43237,14197.988,36049.41015625
301,-18745.072,21112.479,11271.919,-4569.8765,-2693.9456,-6300.3896,38687.83203125
302,-45887.76,-13086.708,-8427.768,-2262.0737,-3561.3267,-69.91284,36108.83203125
303,-462530.94,-461370.12,-461407.25,-628.70557,-708.1636,46.068893,2000.60864257813
304,36166.76,36471.652,37460.84,-331.65488,-673.1982,559.88043,2000.75354003906
305,-9999.459,-9359.356,-6915.9307,16294.907,-1674.2133,-82.44344,28512.19921875
