Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-1825.4023,-11846.32,83.64111,5483.5825,-299.69846,-425.69168,14636.111328125
2,-8833.456,-15229.668,1047.3867,6869.5244,-162.02998,313.8303,18538.8203125
3,-13265.815,-12948.953,-643.56934,5462.5195,1155.9379,-728.4962,15828.4560546875
4,-24781.79,-20363.674,-421.2627,7118.0483,3875.2258,985.40106,26557.341796875
5,-12907.139,5979.21,3563.3796,10616.574,549.5851,-3554.8762,26341.16015625
6,-11285.5205,-25244.992,-8882.462,8305.538,1749.793,-1732.8541,21431.904296875
7,3930.676,-13172.738,14138.692,10403.068,-3565.6245,-2575.134,30887.357421875
8,-30993.32,-40063.438,-4038.0664,12122.1455,234.04471,-49.564487,38656.8359375
9,-27104.65,-18843.322,2285.0232,10954.156,-6530.344,7967.606,36980.66796875
10,13164.56,-8124.955,6471.766,5556.7197,5608.32,14053.097,33689.9140625
11,1988.9116,-23640.266,3176.0938,1380.6627,166.59567,-1977.4493,26574.8671875
12,-10027.025,-44007.03,-13439.738,3080.46,-32.926117,-1963.8024,33020.66015625
13,4912.2715,-15669.101,28444.963,5451.83,2209.7754,1318.8717,39632.69140625
14,-65159.88,-74170.695,-54366.508,7783.5146,-3984.7024,6526.4106,25536.517578125
15,-591.98816,610.3009,2813.3792,1770.1282,-980.41034,3678.8984,7863.4814453125
16,-1076.8848,-18707.285,448.5874,2571.5415,1466.5773,2679.0732,19694.5703125
17,2084.537,-17478.477,-14645.515,-3958.2148,-3104.1392,5423.2764,22348.626953125
18,38533.008,39487.72,39879.91,-65.40187,773.1556,-502.68918,2000.98645019531
19,310683.7,307521.62,314616.38,-205.10062,-6659.622,4905.213,15596.8369140625
20,-14060.443,-5935.198,3425.748,-1260.4285,970.8682,4310.368,17118.369140625
21,-2160.6018,-2744.231,-1169.8414,3947.5654,1248.9868,2553.467,8537.609375
22,-51375.598,-50316.96,-50330.31,-678.60657,-695.8811,144.47984,2000.91345214844
23,-70120.87,-61051.203,-49281.098,-8391.206,5147.983,1852.5361,25071.556640625
24,17188.438,-4556.7637,17707.576,-88.64156,-2995.566,12069.575,30795.775390625
25,59817.56,55402.332,81430.0,15830.837,8359.789,-2647.004,39554.265625
26,-18309.064,-6313.0303,19640.486,7741.4824,-7484.851,-2321.5188,38637.5234375
27,-11530.928,-34050.188,-38670.227,8478.3955,-13684.785,3567.4116,38054.57421875
28,-23904.7,7189.3867,-16254.1875,1151.0953,-10795.884,8177.487,36629.62109375
29,-22274.29,2351.1577,1745.8467,-7552.9883,-9514.793,-7993.484,35018.5234375
30,-5490.994,18790.568,13330.932,-12818.532,-10431.513,-4201.913,36867.265625
31,-24465.082,2993.2974,1882.9116,6467.461,-4486.344,-6251.7593,32059.720703125
32,-26207.662,10427.455,-5938.1934,5987.156,-1070.1836,-2622.1196,33793.62890625
33,-13112.194,1507.1074,-1110.4094,244.77834,-1602.8043,-966.1141,13892.2978515625
34,-19010.805,-19063.914,-1538.4932,5665.25,4617.5654,-396.79205,21608.693359375
35,-4591.2637,-16450.344,-2964.187,3706.5933,-239.80667,4499.9336,16270.1572265625
36,-13089.906,-12616.684,-5286.936,2321.2397,-1761.6178,607.74036,9165.1591796875
37,-6465.8184,-13241.821,-28092.89,-2567.2637,2400.2344,266.54108,20108.912109375
38,-7121.454,-13273.286,-1136.5747,7815.3423,3474.9534,40.272263,18164.5625
39,-18011.648,-11237.434,-2799.1665,3511.4812,-3443.4253,2552.494,16320.712890625
40,-14854.54,-16051.632,-17298.85,6757.474,-4989.563,-1412.8462,14904.6171875
41,-6297.1626,-2007.9932,-5944.644,1976.7279,-1115.0876,-5915.736,11723.892578125
42,65410.633,65848.95,66272.95,-275.89194,-844.4725,-599.4223,2000.85485839844
43,-205099.28,-204093.2,-203535.9,-113.50098,-522.9553,-648.4013,2000.95581054688
44,-343245.6,-343035.75,-343518.3,-316.71112,1043.9517,291.27902,2000.14794921875
45,14178.934,13770.353,15839.068,-62.87142,124.27722,-338.85068,2000.98413085938
46,278991.62,273008.22,270784.28,1968.6742,-1288.1292,5057.325,12140.3564453125
47,49480.617,48521.945,47336.523,-259.56543,-100.366745,321.66306,2000.86279296875
48,-50832.94,-50958.14,-51309.266,167.19247,642.89886,912.3467,2000.96740722656
49,337050.88,326242.12,326487.34,-4487.1323,14232.38,6288.363,30015.900390625
50,-77652.24,-53169.938,-47748.67,15935.254,-3619.6382,562.08264,39541.73046875
51,-167728.98,-138406.23,-136028.77,9958.079,990.59564,-2015.5297,35324.3671875
52,10488.867,27619.982,46964.99,-5869.025,1525.1067,12793.138,40005.16796875
53,-10218.069,-30331.695,-23494.45,20777.373,-268.95837,-1008.6957,40151.6015625
54,77356.97,61724.84,74701.25,18106.297,2277.873,-7234.758,36959.53125
55,2920.214,6492.343,10068.883,3701.8289,12039.596,-5334.6987,24488.177734375
56,17539.89,16280.8545,17020.197,192.85347,-364.02756,874.429,2000.98583984375
57,15907.443,14696.232,15511.536,84.94457,-723.8788,649.6271,2000.98510742188
58,3611.5044,-18292.025,-4373.1616,-2478.231,-3375.3062,-1933.3651,20795.28125
59,-496.00134,-14362.954,9872.853,-3034.468,605.1356,800.8975,21776.9765625
60,-1523.5947,-22474.803,-5309.995,3267.4456,6366.1436,10083.095,28854.439453125
61,4299.419,-16587.006,46.35132,-5460.9985,7153.7163,-8225.874,28486.654296875
62,-5964.3945,-25650.246,-18968.98,3276.2737,-2082.9878,3078.3857,19346.6640625
63,-14724.895,-27301.04,-2996.1396,4807.794,3459.9324,-2052.5222,23688.01953125
64,12388.412,-27649.502,2798.602,7259.758,3148.8408,5107.0303,39713.30078125
65,-80874.7,-123100.87,-90484.234,-4063.9797,-2117.3733,-1511.5013,39236.078125
66,-47567.16,-35620.84,-67792.44,1683.3042,1390.3685,-15612.144,39228.95703125
67,-13418.564,-42668.973,-8498.557,-6621.242,-7375.506,7039.2666,38302.42578125
68,-149359.44,-139138.11,-155669.44,1409.1141,16713.406,12942.389,39436.9765625
69,-40511.383,-32556.156,-3537.668,-8712.299,1016.9546,-953.184,37010.1015625
70,-16682.312,-29006.678,1787.4922,-11329.914,6242.174,1425.017,35053.37890625
71,-26030.773,-19702.543,-40157.8,-12622.356,13902.831,-7988.406,39727.828125
72,-24772.455,-52568.258,-26826.549,-10879.486,-141.32034,8891.03,36221.9765625
73,5294.966,-10730.778,2500.3652,-10179.582,8919.82,-14320.824,37211.12890625
74,-8185.548,-1235.3378,-13347.071,-14804.16,14843.794,-2857.9326,38129.09375
75,37584.6,42557.24,50964.055,-8254.195,1779.5538,1770.925,18987.09765625
76,7854.765,9077.264,18456.67,-19903.656,7155.6035,-335.43585,37991.39453125
77,7089.224,7627.233,7460.915,292.3077,-921.83997,568.8027,2000.9853515625
78,11828.226,14786.2705,10634.861,447.5426,4660.048,7843.414,16248.404296875
79,6419.2725,20182.56,27247.205,-1318.001,2794.2742,10556.384,26448.384765625
80,69443.89,69443.15,70938.39,151.03358,-537.0316,-487.48654,1970.0791015625
81,-3969.4053,-7946.441,9604.151,455.7511,-4386.568,3085.4822,18464.84375
82,437.48642,-11260.113,11793.06,955.3414,3800.5957,-1273.9053,21202.734375
83,-1620.729,-17458.29,5849.962,5250.9165,3641.6565,6768.167,26170.26171875
