Element Label,S11,S22,S33,S12,S13,S23,Mises
1,30997.521,35493.504,15410.413,-7631.835,8810.209,-8995.529,31362.458984375
2,26796.695,28071.428,2374.0315,-12664.341,7248.7734,-6675.2593,37439.17578125
3,21765.836,26231.594,-1380.4241,-14070.216,-2755.7878,3749.534,36303.3203125
4,10360.172,34143.11,15118.589,-4693.3496,2689.9915,2720.4238,24188.724609375
5,9355.479,31375.096,12641.716,2092.9856,83.77404,-5889.445,23249.1015625
6,34097.973,27800.91,5659.7676,-13109.104,5938.434,-6724.056,37766.21484375
7,8127.014,10266.506,-16915.283,-8068.659,-8434.05,5754.977,34544.76171875
8,19446.568,10013.486,12311.872,-1377.3668,4026.1487,-1355.4003,11507.263671875
9,12041.543,3780.0618,-23186.988,-2126.6787,-3348.1904,-123.70352,32642.103515625
10,8514.399,4255.385,3442.1204,-4595.6436,4266.8477,3174.6309,13056.681640625
11,27549.727,4427.847,-3136.9958,-10368.251,-2974.935,2348.7874,33650.625
12,11750.899,15870.103,5301.7207,-3296.2158,5245.551,-2081.6135,14603.666015625
13,14486.064,9604.694,-799.4097,-5300.534,-2663.574,-313.89185,16991.935546875
14,12655.429,11690.285,11684.537,-4560.1353,-135.84099,142.84827,7964.80712890625
15,12320.083,7631.1143,1364.0261,-3331.065,-1182.159,-2256.9177,11975.4130859375
16,15628.527,7278.0464,16533.24,-975.97906,-3530.2468,13546.266,25862.19921875
17,19700.77,3742.9375,30986.264,5626.869,-1485.4402,9516.169,30584.044921875
18,7780.8774,15963.15,22079.031,-10919.068,11888.007,-7888.045,33506.88671875
19,1337.7377,455.41586,2538.765,72.1205,-62.275463,-440.7327,1972.46667480469
20,17836.102,12491.077,31785.691,2651.994,4684.4067,-9499.368,25600.10546875
21,3349.0422,22484.457,3189.1064,-1913.8394,-17722.324,-4174.7114,37077.828125
22,-344.3888,283.21237,85.49854,178.58936,-102.89585,-356.51755,904.238952636719
23,-3528.405,-4589.96,24609.373,-6924.1016,-1452.5524,504.4552,31203.4296875
24,2242.0857,20765.78,31933.06,2192.1763,-4471.376,9211.176,31680.095703125
25,27016.791,37401.523,37955.605,6932.82,-10040.662,7174.2935,26738.58203125
26,1447.765,15159.279,8182.704,-1946.6978,-13406.195,-9434.561,30961.24609375
27,52246.34,63870.945,74057.0,-1190.2831,-13742.229,-1720.0436,30609.939453125
28,20359.615,26541.613,36136.184,4222.479,-9216.978,10171.661,28430.978515625
29,-15488.575,-12044.452,-15849.229,2335.1448,-21060.66,3523.7593,37383.12109375
30,-19950.465,-11087.377,-9176.206,-6987.891,-15454.399,-3142.9583,31492.658203125
31,24772.184,37981.754,50122.66,3979.348,-12204.068,2348.4644,31514.12109375
32,15459.515,17639.715,35626.707,-2014.6683,-9665.886,-11081.904,32068.533203125
