Element Label,S11,S22,S33,S12,S13,S23,Mises
1,1332.0199,-461.01465,1474.7515,-1458.1487,-3084.1077,1618.1969,6801.5224609375
2,-328.4281,244.9602,-940.98456,348.4955,-1184.7751,480.29123,2514.4970703125
3,-1349.8452,-2166.9583,-686.80286,-1185.8326,-862.3227,-1820.1934,4247.091796875
4,-4966.5493,3699.8599,-612.4559,2045.4094,-302.53116,-2181.222,9133.962890625
5,-4317.5127,4953.2944,2094.5056,4943.6284,1086.7798,5596.2754,15441.3017578125
6,-3928.6934,-1692.5701,-1706.135,-1873.1663,1267.6252,98.59088,4510.6689453125
7,458.79602,1040.9457,852.26044,945.59937,202.17032,420.12476,1897.1728515625
8,-8519.04,-4395.6943,-247.60156,1939.6754,2327.8008,-2186.6677,9654.025390625
9,2008.8586,-5334.6533,-3578.7104,3980.3853,-5028.153,-3294.99,14144.396484375
10,-7184.91,-5870.183,-4695.683,2808.2039,-2550.041,-1594.1663,7445.96240234375
11,2026.2949,2298.7107,4113.543,-525.84503,2794.7964,85.25444,5305.30126953125
12,3439.5698,-2524.781,-976.3473,-401.96436,453.5433,-357.48303,5497.357421875
13,-7461.647,-2817.5525,1076.4619,1159.2496,-2478.9492,238.49503,8800.734375
14,3810.8848,-1992.498,634.9225,618.51575,291.3463,-2960.2312,7281.888671875
15,-536.47754,3225.0781,21512.56,-1874.9735,-272.15326,620.8295,20719.455078125
16,1675.3934,-2080.863,2725.6243,-3045.915,-4382.916,-4707.299,13080.3681640625
17,4966.2866,576.62744,56.310547,-3765.285,1505.2808,992.3699,8608.5986328125
18,4526.611,5043.405,6589.363,-2043.6841,-59.694508,-587.68164,4127.07373046875
19,-823090.44,-840461.5,-821169.25,-1716.4086,-474.20535,10159.922,25651.5625
20,3739.7239,-4041.6045,-26569.19,2126.9563,5144.468,4988.89,30182.30078125
21,1569.5284,-4912.68,8133.6567,-3072.7651,4378.98,-2734.1738,15360.208984375
22,-5273.942,-308.83154,-10170.29,-1409.0405,4754.3364,-512.61646,12144.673828125
23,-5975.873,-6955.339,3477.97,2881.4868,-726.7751,-322.1036,11242.7294921875
24,-5138.1045,-7080.611,-5076.7905,1615.7019,-2150.6848,2884.9722,7111.4833984375
25,-4720.7686,-6940.617,1488.7234,-2149.3215,-3565.7544,3229.87,11856.154296875
26,5759.551,-2832.6882,3679.7021,-440.447,1997.4436,-1898.4343,9145.7783203125
27,1802.2552,-3389.0981,7747.441,1342.4923,-765.68787,867.7484,10128.3564453125
28,-19.61969,-3481.2317,2368.5256,1978.1807,7632.71,-2736.6477,15327.587890625
29,3581.9507,-8935.14,-7667.764,3448.4897,-573.4536,222.81752,13387.7431640625
30,6102.428,1557.5386,17622.832,-6295.749,1568.814,7422.612,22300.517578125
31,-10709.525,-11524.093,6546.5205,-4545.8384,-13499.62,7629.451,33103.31640625
32,-15252.759,-6822.535,-13821.086,-3819.0176,6007.9985,7819.11,19912.4921875
33,-6276.942,-11907.432,-7881.9644,-4703.055,4396.6616,-7083.992,17324.501953125
34,6741.917,-13726.174,-3686.6958,-5820.183,-2230.2156,-8540.926,25487.88671875
35,-1299.4683,1999.3274,6014.2754,465.55853,3043.7952,787.584,8399.49609375
36,-5135.513,-3198.7112,-7246.737,-5394.539,196.10771,1176.3541,10191.5380859375
37,-5515.291,-2258.902,-4235.887,1387.6664,5769.651,-1771.9158,11096.720703125
38,-11272.258,738.7631,8103.674,894.7271,12088.53,-964.2865,27028.7890625
39,-2872.0264,1317.803,-680.808,-1135.7719,2324.7375,-2607.9348,7325.4619140625
40,-6470.397,2667.4185,-4516.8135,-2618.0188,13437.768,3570.47,25884.208984375
41,1440.7651,681.9948,-889.80426,-4635.5225,3829.2922,-1443.9098,10906.3369140625
42,2033.4398,1154.7386,2235.985,-528.23883,2878.4175,-338.4326,5198.81689453125
43,345734.2,346319.12,345949.25,-270.6594,218.53157,-1061.1747,2000.97937011719
44,-11563.07,-480.42102,-19209.979,-1280.0586,-11813.944,-10191.081,31642.474609375
45,-24331.318,-30520.607,-20475.623,2362.2058,-9174.152,2880.5764,19265.671875
46,11939.724,-4760.944,9844.502,-7546.376,889.5506,-644.1331,20561.4375
47,17082.26,30624.26,44858.777,2779.2822,-5485.41,2343.9507,26621.341796875
48,1280.9863,6179.0425,-6572.762,-2879.9805,-3082.1372,-434.81152,13345.005859375
49,2434.2878,1979.3767,1160.2109,-1459.8759,-2354.3684,-3645.8857,8009.42822265625
50,3798.3179,11224.146,-1726.2865,-2156.4326,1528.6064,6153.3496,16162.939453125
51,-5677.338,526.5608,2345.932,656.02954,-98.94502,-3214.1313,9241.1083984375
52,-5746.1855,1508.0598,-3601.2014,-3213.909,-8075.461,2786.445,17075.84375
53,-3391.7905,1817.6934,-4223.5645,1682.2825,-373.40378,-7777.17,14917.2822265625
54,-6154.036,-2680.2095,8179.1826,-1937.911,1853.2565,1974.7511,14176.974609375
55,-3281.0767,-5007.6494,-5997.8916,-842.106,-3554.549,-3173.4128,8712.9150390625
56,-2447.2585,-2982.1929,-5513.3193,4229.4575,-1833.2529,-6190.65,13666.255859375
57,4326.957,-2425.8677,2943.151,-1124.1978,2566.0137,-2632.972,9083.6845703125
58,5638.8145,-888.6704,2565.3567,-1260.6212,2389.5503,-1160.6671,7611.24462890625
59,8428.022,373.47876,94.70093,141.47583,2616.9167,-1295.1846,9635.1513671875
60,7278.4326,452.02808,-1907.4894,77.22673,1832.458,-2750.0505,10052.5654296875
61,6859.1514,524.3081,-13.36792,820.0985,-2088.493,4602.326,11066.740234375
62,-929.9596,-206.29895,-5112.1743,-2234.0493,1447.5399,2050.6328,7410.4951171875
63,1733.3901,-1980.9929,-2285.6077,-897.695,6099.3774,-1965.4269,11858.9365234375
64,6309.3213,3708.3057,5419.1436,-1616.6743,4360.4937,2363.2393,9320.92578125
65,-333.3794,-2585.9763,-10415.192,-2049.702,5912.8257,935.6149,14287.1044921875
66,3837.8499,-5306.0405,-6773.0576,-1377.9849,4840.121,3507.903,14562.626953125
67,5247.904,677.5106,-1190.545,-1951.9558,1314.5465,604.21893,7115.16748046875
68,-2627.6548,-279.1902,-1982.4178,-3001.3406,15546.618,-539.24774,27520.98828125
69,-1402.8826,7953.0586,-1006.23413,-2991.7861,7019.0356,-3562.044,17224.904296875
70,-3361.8186,2533.2861,-4950.2734,462.70233,5216.832,-7187.878,16850.0625
71,8087.5566,1057.4661,3488.1934,-2524.1763,6123.5796,1990.5225,13481.0244140625
72,4524.1167,-5589.6367,6781.412,4311.5864,7766.467,-3191.2415,19937.115234375
73,-929.2484,25.132446,-4050.209,-900.9457,6125.755,-1357.5214,11583.0966796875
74,3970.3184,9186.35,29852.627,-1092.7865,1543.326,-2362.0996,24280.951171875
75,3445.8862,1587.9442,-33.198975,-2881.952,-12732.732,-4339.1895,24017.955078125
76,4288.254,-12659.523,-2543.9595,7426.6504,-1430.9175,782.4255,19787.875
77,-1344.3397,-43991.75,-28088.81,6131.106,-1793.0831,3671.0476,39450.37890625
78,-4130.739,3257.8784,-8679.488,-2449.1753,182.51523,1613.355,11610.16015625
79,50.458984,5218.542,2211.209,-1843.7428,-4676.4907,-2050.9653,10422.91796875
80,2450.8577,1329.5096,-3117.996,-3423.9565,9942.286,-7639.0117,23082.591796875
81,2826.4736,-249.74387,-4438.253,1979.5785,-5570.8296,-11903.077,23870.482421875
82,-431.46997,-2220.4058,5342.161,-103.02887,-801.9889,-2385.7544,8117.9208984375
83,-4684.685,-3660.7573,2762.1355,3664.98,1183.4218,5672.624,13780.865234375
84,-1998.4711,-804.2201,2093.202,-2417.2566,4538.7617,581.01605,9675.98828125
85,1974.2081,-1339.1407,-1161.3737,-3360.2212,3227.389,3263.1904,10367.6171875
86,2213.3376,-1792.6936,-1204.0632,-3535.3103,2149.8438,4590.5747,11340.96875
87,1915.6097,-1539.9207,4969.3823,-368.91437,621.77893,-393.5967,5818.20361328125
88,865.22974,-4000.6401,-509.65918,-784.3349,-2517.5447,2587.0386,7734.01025390625
89,280.38925,-593.6044,1179.8156,-4510.1265,2617.4272,58.38552,9162.185546875
90,8054.296,-2670.0515,-2436.9294,781.6318,-571.2791,-3924.7715,12711.7783203125
91,4391.6,-4046.8198,-472.19876,-1370.6218,985.22186,-968.36566,8073.517578125
92,134.09912,-5089.766,-15646.308,-129.01898,3509.605,-8207.464,20807.80078125
