Element Label,S11,S22,S33,S12,S13,S23,Mises
1,16510.436,20229.469,1966.7236,-2190.1055,2767.4814,-3593.3684,18855.841796875
2,15352.019,23337.26,7463.9233,508.59958,-2091.373,1073.308,14364.12109375
3,9108.295,12883.052,-7067.8604,4423.928,-329.2336,-476.089,19917.23828125
4,6385.4956,19797.166,8803.697,2835.448,-2082.24,389.92035,13815.609375
5,37206.26,39013.87,46328.836,-1014.1006,5260.092,7357.19,17845.8515625
6,24272.3,18079.914,9177.584,-946.0656,-570.6389,-2444.3298,13939.513671875
7,7168.3647,12419.286,-21187.791,439.0669,1322.4742,-2265.1484,31650.552734375
8,17034.953,11535.321,20312.695,96.94535,-3529.345,-1197.8683,10035.81640625
9,37088.355,35664.367,18513.248,-298.84274,7639.927,4784.954,23762.8359375
10,-30063.154,-42961.41,-68151.016,-1975.2733,-4670.5376,-8253.256,37513.71484375
11,16701.668,21907.727,3953.753,-3362.08,1777.5548,-20.532534,17302.30859375
12,13619.578,9098.906,-7462.7427,-1873.4924,-7243.977,-640.1795,23211.625
13,28457.49,29473.873,31612.654,-3176.252,10196.239,4459.2666,20238.37890625
14,-24487.42,-20275.518,-52338.57,-435.0404,-11564.7295,-4776.4106,37161.4296875
15,88351.92,75789.2,107682.93,-3235.1826,13500.681,8948.773,39909.97265625
16,31505.152,21257.871,27343.678,-380.3963,-4234.8135,19485.516,35678.73046875
17,6738.3735,15583.59,16727.475,-10002.379,-13937.653,10633.499,36218.71484375
18,43516.26,44371.06,45439.652,125.30885,-591.87445,199.90547,2000.98486328125
19,6160.6533,6583.72,14267.731,-5933.689,9062.865,-15738.666,34023.86328125
20,21849.27,9836.546,-4913.5996,15576.846,2929.5347,5432.889,37165.4609375
21,7689.453,11239.147,11306.342,-5238.575,-8903.586,-5520.5664,20601.525390625
22,1205.2356,-81.52013,242.08788,465.11676,-416.56973,-704.81445,2000.98486328125
23,-9470.875,-9781.863,-8956.045,-0.38053232,813.5489,-257.8335,1645.26293945313
24,17398.21,-2536.4373,-3517.8022,-426.98325,3224.9749,-2441.7573,21622.935546875
25,19120.908,11850.2705,12051.171,-3178.331,-11093.195,339.1834,21243.099609375
26,39628.92,44105.934,47184.37,-980.1053,-15859.643,3399.0498,28903.802734375
27,23470.844,28100.805,26973.463,1970.5629,-17626.125,9196.452,34855.44921875
28,1259.9805,-11849.83,-34535.92,-1949.6116,-12722.084,-5183.125,39515.6640625
29,2102.7588,-10299.759,-37986.273,779.5756,-4298.639,-5984.9253,37795.02734375
30,32431.615,36166.84,48013.46,-630.9569,-16951.025,-7422.2036,35028.80859375
31,11317.705,30778.814,32997.867,2976.6892,-18962.848,295.00012,39146.59765625
32,13358.231,19619.836,29226.45,3037.6785,-14125.292,5317.536,30045.46875
33,32322.807,41762.23,50657.11,889.0321,-14545.489,2991.8909,30267.529296875
34,23517.46,28073.594,38420.332,-49.883568,-15288.307,6576.891,31716.326171875
35,4311.4463,2319.1182,-16977.729,14522.23,-2889.3123,4063.373,33496.9609375
36,12719.085,20990.787,23709.277,333.7814,-17068.734,-3581.54,31798.41796875
37,15657.693,-1397.2598,12399.619,9665.739,-11811.948,-375.36115,30743.921875
38,28948.61,33693.2,40395.914,1435.9923,-14912.219,8533.798,31480.5546875
39,12894.538,6490.9805,856.3213,-322.752,-2781.4238,-6343.5894,15908.5400390625
40,1264.6914,-218.87402,-32153.46,-4277.8438,-5075.926,-1714.3788,34790.91796875
41,4527.603,16443.746,2738.7246,-11155.689,-13512.885,-10023.144,37269.875
42,-10906.712,2232.178,-27698.082,3216.2095,9750.764,2703.6104,31833.837890625
43,22687.115,25235.074,28379.94,-1081.0186,-17088.426,10622.706,35248.68359375
44,6204.528,8811.446,18927.39,1271.729,-16492.012,-4398.776,31848.998046875
