Element Label,S11,S22,S33,S12,S13,S23,Mises
1,3167.06,2060.3584,129.29369,-756.52386,189.56432,156.33215,2998.16943359375
2,2101.657,2284.9329,-228.40019,-264.30734,-306.31808,-90.88019,2530.9375
3,2405.6697,3917.3333,-648.94147,86.72269,163.11699,104.09383,4045.7646484375
4,2624.1162,5651.0107,-171.53882,1203.9005,-192.8635,-5.348938,5468.06494140625
5,2302.9,6492.3184,825.0454,505.5308,255.86926,-26.250578,5185.7294921875
6,2213.0835,2475.1453,11.0325,1322.3612,225.97588,-53.240913,3301.87744140625
7,2919.0542,3951.4316,152.56871,1059.3892,314.74533,212.46529,3921.076171875
8,2582.1692,3982.064,653.89545,1242.5581,-76.55641,-299.41718,3646.32861328125
9,3253.418,3432.4502,-13.63968,1169.2036,280.45898,352.04852,3999.9404296875
10,895.7863,2454.45,-845.5117,1273.4773,-346.82306,209.39384,3678.76049804688
11,2226.4548,4340.5874,-530.4937,1192.8107,-142.96013,-114.587326,4718.8955078125
12,2684.8845,4346.313,829.0212,1349.2128,-637.47424,-135.29935,4002.88891601563
13,2589.6155,4253.151,-1732.2684,1149.3488,209.20438,225.31783,5734.30419921875
14,2672.7908,4102.0083,1087.9185,327.88962,-259.2802,-391.82962,2793.63842773438
15,2301.4902,4950.9653,47.907,908.14166,617.0723,-537.18304,4748.82763671875
16,2482.0496,4219.5044,9261.228,-3186.0063,3190.9307,-3317.6582,11454.958984375
17,729.8661,5353.456,875.2053,1134.5732,2432.3523,-1945.7424,7327.70361328125
18,4586.047,5784.614,168.09114,909.0468,309.49173,912.59283,5613.826171875
19,-854.0899,-5658.885,-4848.765,-8059.993,5800.918,-6231.4126,20789.03125
20,2306.5566,8946.781,15690.541,-2010.9979,3652.25,-3454.147,14909.509765625
21,2625.351,7104.009,3422.418,-1007.15753,161.88649,124.77752,4504.70068359375
22,5449.51,1078.518,2552.539,-5763.977,3359.3887,218.31944,12186.2685546875
23,-11205.37,-9484.728,-5531.854,261.8592,-2551.9368,-895.0936,6894.47119140625
24,509.7305,-4351.453,3993.8818,3926.965,45.971035,-577.22833,9998.830078125
25,1764.844,-3183.3953,69.554596,653.0111,19.965914,491.58984,4579.9375
26,1910.1239,1590.8159,-211.2494,-160.36452,308.7364,-775.635,2468.3486328125
27,6243.0435,1983.8844,2436.3613,2119.3984,574.9125,-687.2991,5683.5078125
28,-692.3559,1434.2615,1289.8032,1105.9417,397.55862,36.169838,2895.43872070313
29,2622.3823,2631.1855,-1436.7877,1611.283,-155.7018,530.086,5021.66015625
30,5265.587,-57.64679,-5776.794,4787.7393,-1657.645,1185.0153,13142.0439453125
31,-3850.098,-3355.655,73.050385,1960.9087,2097.431,-1663.85,6836.23583984375
32,-953.97577,1340.6372,-2108.4595,-613.8019,-720.8603,128.82857,3462.10083007813
33,1405.5437,860.3106,3297.6714,-2391.7634,546.4006,-500.05505,4869.958984375
34,4181.7666,-3307.887,-3496.3535,1376.8853,205.55315,487.7017,8004.357421875
35,2585.3958,3807.1804,216.24051,-1278.0991,93.36101,-462.33203,3945.66430664063
36,1763.4045,4280.847,-1535.11,-921.0958,-649.5977,661.342,5535.77783203125
37,3647.0667,5975.013,1799.2704,-1289.8563,91.138054,174.39574,4271.13623046875
38,3606.9814,-531.9241,-2307.9333,-1826.864,-191.5961,-390.31293,6181.8232421875
39,3229.794,4329.324,2181.6113,-528.60394,77.45256,-363.29144,2170.798828125
40,327.3734,-2172.48,-1372.2688,-4110.0317,611.2891,-656.0358,7614.35791015625
41,229.10468,314.31815,-979.9795,-4294.795,-329.17255,139.46127,7569.10693359375
42,103.93405,-3214.2605,-7557.4893,-1755.1453,-1843.7704,-1256.6174,8274.2412109375
43,-12651.081,-2475.5852,15970.442,6349.4873,-1955.8639,14491.638,37335.51953125
44,-5938.6313,-4802.997,1993.5248,5215.484,-11782.538,-384.6391,23531.53125
45,1799.1213,13712.2705,-1909.5537,2156.4282,3644.8726,7199.314,20227.59375
46,3540.6255,1018.97595,-7398.0493,-39.189243,-3153.8071,5094.163,14357.068359375
47,5202.1045,4185.168,1312.0317,4687.979,3463.607,1792.2596,11125.1337890625
48,829.9389,-985.1284,-7204.5723,-542.40204,-928.84937,2646.723,8817.6513671875
49,2649.0088,7612.846,9219.964,2747.6147,-845.12445,-1976.4114,8468.1435546875
50,8286.075,15254.33,17931.553,2594.3843,-260.1722,-1101.798,9920.5390625
51,1716.6675,5246.524,-622.5905,-409.85223,302.38828,-161.55833,5200.5595703125
52,-492.72632,1919.2605,-15387.534,504.20795,1966.9769,1772.7272,16893.6796875
53,2662.2458,7016.849,1893.1373,1722.5173,-729.862,-249.5263,5795.63134765625
54,1763.2783,3604.1726,-4431.3955,786.7555,121.573616,811.1659,7552.60693359375
55,-4058.8474,3361.6633,5980.5234,1363.5367,-99.659355,-682.8476,9400.107421875
56,-5825.0454,6047.967,8289.721,5872.9653,-1035.7731,758.64856,16763.96484375
57,-1535.1171,-2045.1431,5206.666,1801.2938,-1051.168,-3044.839,9487.4775390625
58,2314.0928,-346.966,-1581.0745,2372.2,723.5717,-353.56683,5542.20068359375
59,3619.774,-2430.283,-8698.405,-132.67369,-2282.7312,1210.2114,11571.2685546875
60,2594.3228,5607.208,3326.3562,693.1284,-1216.3583,288.07196,3679.21704101563
61,5350.2266,3920.9778,1422.6246,1317.536,-30.681671,-113.69941,4135.7705078125
62,4029.3699,4364.725,2171.094,1415.5349,106.38708,517.30164,3322.16943359375
63,392.13373,3972.8357,-3877.8086,1164.0398,-64.52737,399.3763,7134.36669921875
64,131.95995,4653.845,-2416.206,1595.1237,751.8106,-140.25764,6917.44482421875
65,3906.9275,4708.551,3407.8484,1851.4647,81.0875,-17.009539,3405.30639648438
66,-194.1625,2782.0378,4360.816,2181.2954,429.46317,-1089.0441,5868.09912109375
67,-539.5088,4421.052,-6762.075,2039.0316,475.65793,-1599.0015,10724.5986328125
68,2999.785,4587.9697,989.21216,101.04221,559.33954,-324.01938,3322.96118164063
69,4800.879,3214.9453,17289.727,1762.4087,213.6128,-468.1282,13726.0908203125
