Element Label,S11,S22,S33,S12,S13,S23,Mises
1,4920.212,5949.7183,3486.9155,-1725.9122,-3161.1218,-1303.8542,6971.67919921875
2,1177.2485,-1463.1227,-2052.5647,-2464.8323,-1370.616,-618.248,5820.99609375
3,7079.8423,10553.94,1574.6826,1867.7268,-1299.8218,357.7925,8798.833984375
4,-1196.9536,677.21533,-313.82184,2461.9265,2162.314,-361.96387,5936.3623046875
5,2622.567,3195.3228,-4593.7827,-121.23095,1499.4023,-1456.9878,8348.2998046875
6,2384.5195,-1960.2,-2419.2224,-3398.1167,3602.1882,337.46988,9746.390625
7,7582.426,8599.363,1644.5967,-3137.6514,-587.22363,394.8588,8565.46484375
8,-326.29034,275.85263,148.59962,3332.6653,1491.9115,1573.0206,6908.162109375
9,11388.506,2612.4382,-2371.6567,4496.2246,-740.55334,-319.3637,14429.16015625
10,-6511.3345,-8914.97,-2640.1807,4309.6143,261.73828,-1981.3319,9887.8212890625
11,1976.1769,-2409.2861,2150.2253,-1128.4781,833.22675,1723.2222,5902.3330078125
12,4439.58,2255.29,-1399.289,-1953.0483,-891.9191,3721.9268,9027.607421875
13,70.230835,4781.9697,640.1516,1826.0271,-1724.3441,-2067.7524,7182.6171875
14,1472.0688,-4442.8735,-7705.367,-1039.3088,-2013.7152,1885.2427,9539.1787109375
15,109.29736,5850.3716,12630.614,-1972.3284,-3183.9915,-1162.4584,12806.0556640625
16,6488.1353,9210.197,7545.9126,5159.8716,2098.3545,-3921.1577,12035.6845703125
17,7421.6836,-1176.188,-967.05786,4409.2163,-4451.5493,-6691.3613,18007.34375
18,4324.3335,4661.704,-46.648193,172.46552,-4781.1685,889.0469,9577.740234375
19,15165.663,15383.223,16801.924,104.80678,462.97647,565.4654,2000.98608398438
20,11492.696,-4667.984,17060.424,-2662.7163,6444.7583,-3.471285,22978.693359375
21,2080.0847,4579.7153,-5532.485,-984.19037,892.65356,3705.4897,11389.3076171875
22,-1464.8967,-40.638702,850.148,-1856.5704,-2538.4802,-468.77896,5867.04296875
