Element Label,S11,S22,S33,S12,S13,S23,Mises
1,20999.098,14924.869,10661.426,-3028.9883,1930.565,-4435.4087,13367.6640625
2,8619.606,18179.076,-1698.0251,1129.8,-504.92044,-1949.824,17676.755859375
3,26669.807,17505.408,6483.0,780.8853,-1680.1938,2229.691,18212.810546875
4,9407.627,21274.879,-6011.3467,1107.3812,3974.2354,5226.734,26354.810546875
5,16288.32,19867.1,18517.674,1499.0328,-1006.4567,-939.466,4714.580078125
6,15455.804,18631.963,-2697.8464,221.27785,-367.47986,-380.2187,19957.14453125
7,13464.075,14490.25,-4964.419,-2765.1257,186.50365,3855.0315,20668.796875
8,24578.791,13065.686,-130.34453,1045.8954,4320.1616,-2733.0273,23244.2578125
9,11493.519,7313.933,-100.08695,2649.3052,-7581.4946,-2061.159,17597.2421875
10,13115.944,13500.364,-9892.188,223.86847,2027.3557,-5062.1763,25054.431640625
11,12569.339,17582.467,8582.793,-1858.0642,-2628.4456,-1765.78,10072.0595703125
12,15247.535,18851.846,-3808.5332,335.704,4332.7593,-3412.7236,23160.427734375
13,31549.424,21019.695,10403.223,-487.35,-6718.9995,3558.2832,22572.212890625
14,5207.317,25788.797,-9177.048,390.70923,7450.1772,4296.2817,33895.51953125
15,15267.645,16053.621,6332.813,-720.9438,-4.5362296,-578.5399,9488.677734375
16,23729.768,19484.016,27821.654,1319.3652,-9500.369,18737.664,37167.6796875
17,-9280.561,2039.0883,-18563.848,-1732.0452,-15933.729,6673.328,34980.68359375
18,939.85223,2126.3767,2938.6716,194.8715,391.36038,137.71391,1913.57788085938
19,16867.988,5041.267,14057.519,-468.20773,-3622.6667,-18746.102,34767.93359375
20,18367.92,9133.756,-5548.492,6034.3057,-16571.68,-7314.9165,39115.734375
21,6710.7583,10265.989,22601.07,3959.4375,-11781.615,-856.3611,25967.265625
22,-15197.721,-27046.197,-17644.115,-2354.4275,-7415.903,-11223.61,26017.5
23,-30874.758,-28434.8,-28322.639,-2452.8154,-10061.877,-4318.2085,19594.728515625
24,-3628.769,-6461.1733,-30577.912,1402.0696,-11810.904,-3175.63,33355.53515625
25,12318.268,20327.395,-17130.354,5460.5195,-4246.5625,1271.591,36271.58203125
26,49496.79,55674.8,64545.32,3928.7102,-17065.281,1883.5531,33200.53125
27,6446.9805,-14028.987,-34935.57,-2991.5732,-7223.8574,2144.5889,38491.96875
28,23674.809,28785.42,35555.164,3223.5315,-15032.352,10485.498,33844.80078125
29,-41072.152,-24039.445,-50709.52,405.56168,-15638.016,-6125.564,37334.25
30,47019.465,55657.68,57730.39,977.47644,-17817.441,104.439026,32436.125
31,20847.79,20598.12,20044.979,-3406.7537,-14678.706,-14347.415,36045.28515625
32,22253.504,25393.988,33706.676,4347.825,-15610.623,9716.322,34293.95703125
33,5248.8584,2976.9214,-1872.4801,662.4713,-19376.844,425.36063,34175.16015625
