Element Label,S11,S22,S33,S12,S13,S23,Mises
1,2500.1846,4035.33,3371.3916,741.5205,382.25693,-213.5673,2000.74890136719
2,40691.93,35600.12,38218.06,-8077.189,-293.44696,2393.233,15251.6904296875
3,-15303.3,-3466.7847,-23104.078,209.16092,-3505.7944,-11452.235,26902.6640625
4,65204.66,71154.12,93030.0,-98.12901,10394.245,2779.397,31486.900390625
5,119073.88,127440.07,145045.45,51.473312,6853.297,2345.6272,26165.806640625
6,120318.12,120528.555,120971.055,297.3898,953.0123,439.9315,1975.81567382813
7,-16149.092,5924.0186,-7093.7134,3362.779,10220.675,-6308.935,28914.720703125
8,31293.596,23230.244,29871.592,5461.12,-6242.3394,-16827.102,33337.66015625
9,31885.4,8072.6895,-3441.6995,2026.6455,7445.366,5424.1533,35223.59765625
10,7322.8804,17540.76,1515.6166,8676.036,10806.305,-13805.789,36679.9140625
11,-139873.77,-147701.1,-162970.02,4653.495,8862.916,-6843.1035,29240.810546875
12,-36670.59,-23553.865,-56362.29,4018.4631,9595.327,-5473.923,35109.09375
13,-6049.704,-16888.623,20890.771,-4261.258,-3294.0464,-6316.394,36633.24609375
14,-16307.875,-19197.795,8724.292,-3474.7537,4262.0215,10376.866,33482.1796875
15,-33389.39,-24287.938,-36339.004,-92.8038,-4468.816,-5739.7393,16647.9140625
16,119711.51,119973.92,120359.1,-132.42886,-1097.8237,76.1289,2000.98754882813
17,12315.229,-1677.5198,8235.971,-215.95018,2445.1084,-3023.598,14172.4853515625
18,11468.653,9305.279,-8271.666,10584.637,9702.411,6353.74,33034.5078125
19,-25823.898,-25036.357,-27528.688,737.7721,1646.3597,-5984.0557,11048.0908203125
20,-20670.404,-25390.613,-24856.496,9713.765,572.1082,-2277.6094,17879.0546875
21,19591.785,20640.625,17481.736,196.89827,-1488.8138,-596.1553,3949.390625
22,8040.959,8582.2705,8500.197,-661.1996,166.6091,873.31213,1984.48474121094
23,10589.649,12436.963,11303.557,-459.72247,-345.96307,-368.50842,2000.97998046875
24,29253.062,28664.016,29571.404,981.4903,-26.258652,-398.34665,2000.97827148438
25,46919.74,48598.53,47106.84,262.06146,193.56544,-617.7281,2000.61071777344
26,19011.947,18008.906,18478.27,514.4614,583.6009,-691.0275,2000.98510742188
27,469623.2,469586.53,470561.88,-237.31367,892.52454,419.3637,2000.80944824219
28,124817.336,124542.17,123878.88,137.38853,-1032.7695,-90.19354,1994.755859375
29,30633.621,30001.746,30268.08,62.504463,1107.8458,52.741615,2000.98522949219
30,153422.97,152508.97,153097.64,444.23947,650.6866,706.3178,2000.69091796875
31,2077.717,3370.449,2355.8901,-670.6417,-637.9534,122.16913,2000.98559570313
32,2510.089,2446.3228,2394.8352,-528.07227,-945.1282,-398.90164,2000.93725585938
33,-78803.46,-78649.805,-79444.83,-368.43097,-860.5335,529.3105,2000.69958496094
34,45124.39,47765.863,39495.805,1145.8853,3288.2578,2362.3647,10326.9306640625
35,13979.804,12870.518,12332.889,561.9373,-555.78595,-68.241776,2000.982421875
36,-8131.78,-9673.113,-10117.65,788.2374,-2111.6145,-319.2301,4336.46484375
37,5283.814,3954.0947,3507.7966,-4.7523646,-693.1003,-25.329773,2000.98559570313
38,19632.662,20249.271,20441.607,643.69006,847.26514,154.44666,2000.98547363281
39,369.92923,801.06946,49.0558,508.0583,-322.59265,-911.0784,2000.9853515625
40,98902.19,100457.75,100428.31,730.3894,1.7209927,97.77848,2000.986328125
41,46851.688,47238.027,47050.0,377.89603,1020.11975,323.46887,1994.04504394531
42,-103939.13,-105064.14,-104458.664,-652.208,763.8418,93.76183,2000.98498535156
43,9359.407,10060.068,9245.771,175.14514,120.169655,-1046.4435,2000.98498535156
44,1450.6251,1172.5101,406.54102,576.54425,-295.62396,-788.92303,2000.91809082031
45,-13282.818,7864.316,-8048.8013,3410.5361,-6748.2563,2183.6572,23446.30078125
46,-22408.104,-11776.774,-8562.423,9229.968,4821.4585,5910.4004,24241.38671875
47,5138.0625,6951.8623,16716.588,-7026.7812,2364.0718,1708.2938,17029.365234375
48,245.82143,937.0149,7385.677,-9100.969,-1881.0264,3254.6145,18368.328125
49,-38362.36,-35856.58,-29040.309,3756.8564,699.28235,6700.24,15757.826171875
50,-23946.135,-19992.59,-24528.67,-1312.1268,3518.4858,-9715.645,18540.724609375
51,-45338.617,-46997.99,-50064.63,-577.13043,-26.176344,-4328.25,8628.384765625
