Element Label,S11,S22,S33,S12,S13,S23,Mises
1,86905.15,90903.836,127403.94,-605.7763,126.034706,224.44089,38671.68359375
2,-163977.9,-168105.27,-205511.75,530.647,-220.98611,-298.3637,39647.5546875
3,33255.523,50572.773,71671.43,-526.99493,6975.997,-8611.313,38466.89453125
4,-734.6543,-7768.2207,-40181.36,-4069.552,-3297.2039,6464.103,39188.19921875
5,-31102.287,-7046.461,-26459.828,-4419.5034,982.0007,-14134.751,33903.08984375
6,-156536.53,-152417.23,-166893.47,415.36752,-861.40674,1569.565,13305.349609375
7,181229.39,170028.12,175842.27,-898.62744,1018.2719,-5249.2295,13503.455078125
8,-109516.33,-104026.805,-94303.414,-540.79443,-8894.135,5520.2275,22531.509765625
9,79941.72,88549.586,60448.61,-50.386852,7668.9517,-6211.954,30233.7890625
10,-77813.81,-80359.32,-83841.17,2269.0645,-7366.837,20349.58,38053.109375
11,8119.284,-4823.9585,-23156.605,-4736.27,-3457.0874,-33.86085,29052.572265625
12,-9294.904,-8626.994,-42152.48,2261.1606,-4796.0566,-7287.9985,36683.8125
13,109637.87,124870.93,152307.84,-1132.116,6749.5903,725.13275,39304.86328125
14,-94487.55,-113334.86,-74353.92,4527.578,-6238.1,6686.885,38110.76953125
15,239667.95,232362.94,247921.95,3076.409,-1222.05,12405.292,26006.427734375
16,-26264.123,-15217.122,-49910.938,-11877.155,-3760.7478,6901.2896,39382.078125
17,-32546.742,-40075.848,-47896.504,8177.706,-149.32512,-1383.8365,19574.70703125
18,121198.78,150501.7,153424.98,-13570.858,-1301.5043,1453.9011,38946.0546875
19,569716.4,569469.44,568024.56,559.1446,-388.28918,189.97586,2000.98522949219
20,-207654.44,-198889.44,-204467.95,13787.378,-7286.0913,-2094.2866,28315.087890625
21,-117571.805,-92559.93,-137113.25,1453.1552,1996.7601,-652.35675,38933.31640625
22,226471.34,193508.84,226682.27,-12788.638,699.5649,-1498.8854,39904.62890625
23,125449.39,143315.6,164780.84,-10958.696,1040.5833,554.7718,39088.5078125
24,-101858.16,-125548.25,-127984.63,-17709.05,-1296.211,2354.636,39841.9296875
25,-12557.329,-29825.242,-55760.195,6201.6514,-2385.166,669.2101,39400.98046875
26,-10049.157,4461.6333,-6016.2427,-20557.828,5509.6235,921.5251,39112.59375
27,-728513.56,-709218.3,-689519.25,9732.543,-923.2488,-981.48096,37816.296875
28,175148.33,218443.52,203202.75,4174.3086,2227.6187,-1792.1471,39034.58984375
29,336805.16,298921.2,298187.78,-1214.1096,-371.0009,-2530.6274,38568.9609375
30,-192535.11,-192828.4,-223875.48,13774.266,140.5699,-407.7349,39279.28515625
