Element Label,S11,S22,S33,S12,S13,S23,Mises
1,17655.834,-857.1295,25073.309,3323.436,1603.8705,-1981.0659,24242.419921875
2,-13391.272,-1.5840029,-25730.512,280.7723,-2296.0688,-179.4029,22647.47265625
3,8951.5205,3782.1172,6873.3296,1100.3925,-380.69943,-1183.9651,5345.2138671875
4,-9924.398,7186.684,-10139.186,-4450.3223,3079.2678,5565.571,21847.173828125
5,18299.975,11240.443,2862.6626,-7263.7373,-698.24225,-4203.6343,19797.154296875
6,10126.824,1774.8693,-4531.9487,-2859.404,2324.6396,1487.9955,14477.1611328125
7,-8010.462,-2546.4597,9232.423,903.98346,1063.675,-820.2326,15518.4208984375
8,3161.3145,-7523.335,3226.3887,-1316.5896,-4241.849,1903.5732,13598.2392578125
9,-13163.144,-12600.025,7730.241,376.0975,3908.2786,-3404.5337,22496.80078125
10,17550.516,-15690.347,-4548.634,-5190.946,-497.84003,2740.0352,31029.6171875
11,3744.3818,2241.438,-8860.695,-2955.8665,3329.5737,-864.9886,14279.927734375
12,2354.1365,-45.97129,2790.9368,-5410.8237,-2914.5715,-1410.2102,11237.4814453125
13,-6513.6333,-198.14336,-9358.011,-2371.1064,6676.0396,2043.1797,15134.009765625
14,-12426.565,3948.9192,-11042.784,-2661.3662,-5877.4453,1442.823,19456.056640625
15,28746.465,17983.76,9257.059,-1588.7166,-2773.2322,3318.459,18697.462890625
16,1924.2849,1804.0944,1982.1233,-122.751175,-189.9364,811.37354,1467.36315917969
17,-1495.692,-1807.9764,-947.3607,292.70514,16.0344,1029.0314,2000.98498535156
18,1785.6602,25036.805,29299.887,2963.152,2413.4082,-3753.474,27276.203125
19,-319.86505,497.96933,1061.4718,310.5167,582.74146,-597.8912,1956.447265625
20,-1849.4071,-1726.2493,-1954.3542,71.26842,64.62581,-1145.5812,2000.9853515625
21,5923.8203,-2577.958,-5602.8647,4790.426,-5811.0405,-8794.928,22568.755859375
22,1776.4192,2016.2368,2621.3452,-369.8199,13.101165,985.5435,1973.19213867188
23,-17.55045,-432.99377,731.1692,-1374.1631,-349.4347,1463.8801,3674.82592773438
24,-2734.6255,-2393.351,-2698.236,-162.20206,-1030.2485,-331.5116,1923.08032226563
25,-5225.3647,156.78082,14663.756,-1872.4843,3580.2896,-8274.438,23913.8359375
26,3568.436,3566.6191,4174.5605,-486.4429,-408.10104,670.97,1711.31909179688
27,6197.331,6247.1606,6504.913,-110.822655,-1098.38,297.78046,2000.98571777344
28,-889.6571,-643.1304,-632.1437,56.42276,-947.80347,601.39545,1962.95153808594
29,1984.6124,-6911.199,13965.754,-840.67206,-1118.4407,-5042.077,20283.138671875
30,85.5829,-387.94415,11830.091,-8508.035,-17829.998,-1759.7227,36385.37109375
31,8987.026,6821.347,9503.764,-1050.9777,-1407.1693,-3617.7683,7388.8466796875
32,6508.188,13781.073,-15607.881,5536.0547,3399.09,100.189896,28801.01171875
33,-540.3228,-684.232,-533.5763,-256.612,-872.75024,319.50095,1676.48352050781
34,735.3803,1590.4513,1180.101,-436.6781,-5907.225,-118.30153,10288.2763671875
35,1473.8682,1582.1432,2093.505,510.27524,-2590.673,437.12015,4670.94287109375
36,-12338.212,12811.425,6674.309,-1860.0266,-4907.244,-8239.752,28321.810546875
37,1664.8452,1632.1686,2091.6995,-338.10922,-1036.7424,-282.40833,2000.98522949219
38,-5968.5723,-3386.0588,-26239.072,-5493.562,-5835.1714,-13892.83,35236.75390625
39,-1533.717,-1203.0326,-1323.88,60.969822,-1109.3867,268.68805,2000.9853515625
40,7754.0728,20735.328,28341.04,6221.7515,851.4859,-3939.8735,22135.15234375
41,1355.5621,21105.732,34028.53,-217.63095,-5147.1333,4738.548,30972.2109375
42,4617.5225,7982.8755,19213.34,11891.267,817.3391,-927.8535,24577.162109375
43,-2974.2869,-3157.069,-3073.9126,-74.544334,-1065.2167,431.3108,2000.9853515625
44,3891.6619,4097.427,4920.7974,-23.307053,-874.15704,161.15558,1806.01599121094
45,-428.1209,-1192.9082,-1718.4095,44.547314,-839.42365,455.0257,2000.9853515625
46,1455.0891,1419.686,2151.205,269.8369,-583.6602,863.9668,1997.5498046875
47,-227.02945,-217.18587,255.27731,-234.53706,-351.802,-941.93304,1850.94555664063
48,7000.199,5855.113,6497.0107,-490.10303,-522.6799,-587.39264,1887.72436523438
49,-4012.314,-12525.281,5137.806,-1100.7355,2080.2112,-15601.43,31319.650390625
50,2726.0452,4985.7134,10813.258,-700.6813,896.73083,-6479.6045,13493.544921875
51,11211.329,1916.8566,31650.895,-4030.9895,5241.4556,5953.437,30522.671875
52,481.63403,75.24918,888.455,136.1455,-196.612,-993.2975,1904.59265136719
53,-10746.443,-11994.471,-7544.917,8504.754,-10219.747,-2028.9227,23632.0703125
54,8943.373,7346.591,9256.55,314.71738,353.9835,-2287.261,4417.64794921875
55,2508.0908,2726.71,2407.487,283.47583,264.16467,-989.76324,1862.58630371094
56,-712.48254,-790.5117,-388.38174,11.513511,230.69923,-2061.8918,3612.57202148438
57,-22338.834,1547.6216,-2514.134,3015.4004,-2656.5933,-4258.4517,24349.400390625
58,-1649.9257,-1956.4438,-1483.0203,-201.66075,-308.83826,-808.8697,1594.96875
59,9263.5205,9080.626,9820.999,165.69359,113.540245,-1070.3137,2000.98583984375
60,-47.65226,-313.52338,419.86615,-321.90674,-196.17297,-783.03754,1636.86511230469
61,14632.402,-6027.8647,4551.3105,1050.3448,1538.5367,1281.2493,18317.552734375
62,628.18665,1785.5314,1014.6613,-241.34079,352.71277,842.0363,1927.83703613281
63,-25.58725,1043.2253,-37.322044,-410.38098,529.48706,-421.89722,1742.22265625
64,27.216286,50.80138,254.48642,-549.71423,749.13336,259.39896,1684.89489746094
65,1815.5139,2340.5034,2152.0095,-212.77278,1094.5802,-143.31969,2000.9853515625
66,1813.2635,2015.4586,2254.0935,-140.84792,1061.7471,372.5713,2000.98559570313
67,1773.7539,2188.8816,2419.7002,-147.31894,888.19244,-507.9247,1878.07250976563
68,431.08594,530.8853,693.51166,-29.371643,1131.8356,-187.58325,2000.98559570313
69,903.81793,-8102.417,-33021.035,-5525.1284,-1407.7559,-1952.8513,32178.25390625
70,1963.4838,2124.4646,2352.4153,-9.606198,993.6913,62.94511,1757.5556640625
71,4408.7017,19223.766,7759.982,3201.6152,-7023.906,8071.2056,23563.904296875
72,-5439.628,-6263.4097,-29164.562,2918.4255,8091.836,4674.501,28836.51953125
73,3447.3538,3550.3833,3920.5012,-285.59293,1081.3536,147.80605,2000.9853515625
74,-703.7424,-616.2841,-348.14935,1.2335383,714.9052,-857.5742,1960.24719238281
75,3397.8298,29307.941,24315.498,-5687.3223,7139.0073,-4620.5166,29679.6953125
76,-2563.9788,86.31488,1454.3329,-245.6294,4729.949,-1125.6604,9144.439453125
77,13090.973,12183.135,16752.352,-1365.017,3826.5554,125.01577,8192.5625
78,12099.042,15068.744,884.3518,-10111.207,14786.64,-4465.354,34501.515625
79,201.69574,4233.898,9070.261,-529.5784,1952.7605,-2166.502,9247.3037109375
80,-5504.36,4858.5293,9144.381,4776.7153,-299.58548,-365.29755,15469.0791015625
81,2975.5762,4241.8228,6875.562,432.93466,3950.5054,-580.2958,7763.177734375
82,2818.517,6095.7036,7874.169,-1345.4806,2930.9297,1098.6586,7386.09521484375
83,1171.0472,1363.2592,1975.5829,28.077394,942.7038,-518.30664,2000.98559570313
84,540.2683,-577.4751,136.84238,-802.4534,287.04233,-528.9847,1994.89978027344
85,-16079.9795,-321.59262,23265.998,1271.0808,1240.5054,2139.5935,34635.25
86,4976.3516,5647.9746,5483.725,-303.74835,129.83755,544.6169,1258.93872070313
87,941.58105,1322.2596,3837.0154,-332.22968,-2407.3022,1846.2338,5947.13427734375
88,8477.6,1066.548,21437.025,-323.27612,946.12555,3712.2798,19059.26171875
89,10719.43,7866.0703,17008.318,-1891.5382,-365.94968,2224.4343,9571.6279296875
90,10040.974,1706.908,34871.414,-1705.6133,5479.1704,5201.1504,32755.046875
91,4416.5806,2312.8093,10952.593,1514.923,-14.987357,7118.769,14826.052734375
92,5335.4336,5113.3594,25080.91,-598.08765,3437.0466,4626.1523,22249.380859375
93,5287.736,2591.2842,7477.925,-23.811607,1672.4291,3786.4253,8329.3056640625
94,1926.523,1784.7932,2790.2979,-81.10382,-927.9383,2990.2834,5506.08251953125
95,3633.6138,3711.749,4191.9683,-164.43018,-377.30405,1005.89294,1953.94116210938
96,3762.8103,1027.2101,-14903.619,-4051.01,-7311.334,6103.004,25023.87109375
97,1552.5614,-14.74499,432.11148,-213.2182,-100.18908,727.3018,1925.92114257813
98,4698.2754,4781.412,4865.9272,-183.86472,-1038.9681,-462.9899,2000.98547363281
99,8155.95,569.77136,33902.688,-941.163,7562.3423,5977.456,34600.265625
100,-1741.328,2478.9636,6735.229,1131.6266,4659.17,-3180.5269,12377.4755859375
101,-4339.5283,1527.4529,3101.9565,-1333.2065,6910.2812,1224.0625,14114.580078125
102,-2728.7644,-2667.8,-3245.9104,562.032,-161.06416,-1811.826,3343.09594726563
103,810.9684,542.999,3769.9653,1624.9381,-11692.107,4484.5,22090.49609375
104,128.49799,-229.13689,162.58073,-333.6955,-1083.2236,-53.262653,2000.98547363281
105,7909.953,8241.315,8447.517,-421.80624,-744.29834,-664.85175,1934.53674316406
106,2467.1018,3646.99,4287.365,61.810215,-3910.6782,276.8741,6977.0654296875
107,5442.2437,5358.0483,5652.236,-260.05396,-1052.9402,-367.9417,2000.98522949219
108,9129.634,8455.242,9652.09,-465.02847,-870.6768,-16.823797,2000.9853515625
109,7924.2554,8070.446,8351.789,-102.54702,-1114.5817,-60.69887,1977.65844726563
110,5461.693,5705.152,5602.9023,-102.12127,-1015.64734,527.0056,2000.98547363281
111,3511.5676,3543.2327,3815.6267,-152.592,-1095.2883,289.4214,2000.98559570313
112,4665.154,-10391.296,23187.969,-3499.5247,-724.2776,-5252.7085,31141.0625
113,3405.8982,3319.5947,12756.255,-2722.2383,-148.2951,2752.093,11543.974609375
114,4100.517,32498.66,26849.768,-3889.2253,7957.6694,8541.042,33647.3828125
115,-3376.2104,29505.652,20063.879,-1999.4906,6832.4624,807.7756,31841.796875
116,2174.7422,17258.639,7302.5664,9139.938,-2724.0974,3623.4924,22107.408203125
117,1186.8892,3979.1494,4936.473,-611.71185,3597.0444,1630.3685,7700.60693359375
118,47.41752,651.77625,1085.0895,154.87624,988.7067,-239.9443,1998.04638671875
119,1922.4233,1611.0066,1890.2369,652.38873,-2815.3484,1148.9694,5394.79150390625
120,1533.001,1200.2443,1300.0345,-168.75133,-1024.633,95.00317,1830.19287109375
121,-778.29675,-800.6158,-902.4757,590.63763,-2821.279,-163.26889,5001.85205078125
122,3568.6277,4040.368,4145.3564,-83.86189,-1029.2671,-416.9667,2000.98559570313
123,6387.0845,6488.9106,7095.1772,158.32599,1035.8157,85.90769,1937.974609375
124,1787.2006,19180.383,43964.918,-141.38617,-6720.498,5212.9565,39559.546875
125,-3584.3857,-8589.348,14162.171,6873.647,2234.9363,-2045.0841,24455.75
126,2448.9475,2369.3955,2800.6482,-358.40735,-604.3567,-631.6544,1684.06372070313
127,2330.407,2344.2334,24141.064,156.39508,2793.5413,139.40547,22337.11328125
128,2278.6558,2222.4038,2525.2393,-162.07536,-42.19888,-880.40283,1577.12194824219
129,-2657.3496,-2883.393,-2386.9617,312.4063,-939.21515,541.43304,2000.98522949219
130,10438.829,16095.196,17928.36,-745.7681,-6557.255,12591.88,25535.30078125
131,1601.0787,2539.1316,4776.4575,1482.0262,-1091.5658,3107.8293,6864.68212890625
132,6118.662,6077.5864,6524.58,97.05027,-126.256744,494.9096,997.003051757813
133,1655.3813,610.2355,14376.763,-1327.4135,-1966.9679,2949.401,14805.7900390625
134,1793.2059,3889.559,34818.945,-6773.937,1284.0427,2113.0186,34378.19140625
135,1573.5956,978.65735,1972.3794,-51.951237,-883.3042,484.59064,1950.25427246094
136,-2271.491,-2687.6167,-2289.8284,-49.252373,-760.61273,-755.0342,1902.35876464844
137,-8024.724,4969.5327,9010.929,-6020.1694,1536.826,1379.0424,18953.01171875
138,2204.0864,2704.706,3181.21,-11.894139,1000.73566,307.07214,2000.98559570313
139,3898.4985,4205.052,4458.635,-17.589922,1118.1807,-73.06385,2000.98559570313
140,6191.1226,8341.973,10440.381,98.506294,4795.847,149.77618,9090.6376953125
141,3324.1174,4480.8545,6563.7915,-215.26642,3005.5198,903.99805,6146.2333984375
142,4995.9316,8599.841,10737.734,-271.86456,3950.3293,876.4539,8637.4228515625
143,5233.3325,5626.7983,6008.236,1.2086174,1067.3561,-31.284534,1967.50610351563
144,-2346.2158,-2648.2322,-2114.6365,192.33524,1053.2424,-341.6736,2000.98571777344
145,1097.5139,1380.8228,1598.8782,-123.09303,982.104,323.37646,1855.35620117188
146,1021.30237,758.47986,1051.6976,-119.27347,1034.242,-107.83327,1834.2626953125
147,341.10822,478.96088,501.58905,149.0435,1066.1776,203.15338,1903.49536132813
148,5367.195,-1459.3245,27371.705,-2998.3008,2358.154,4271.161,27917.638671875
149,-167.6243,2548.8591,22080.264,-1106.4935,10699.847,-8604.434,31798.64453125
150,4085.91,6557.3384,12473.97,-662.2994,7744.4707,1873.5798,15732.587890625
151,13163.166,4831.6177,16674.945,984.3423,-532.42926,-2278.6365,11416.638671875
152,-1123.8307,3222.7732,-104.80886,481.68823,4148.5195,-884.83026,8377.205078125
153,-4170.026,-4489.515,-3964.3257,-135.24988,-309.524,-787.49133,1553.32727050781
154,1719.772,1290.0651,1987.7019,3.5768924,-15.934875,-845.9886,1587.27941894531
155,-4104.9917,-3676.4229,-4120.246,-267.61572,-1092.8013,-73.037346,2000.98559570313
156,4607.473,5282.06,5252.5312,-119.1483,-1081.5126,-73.7712,2000.98571777344
157,-2930.9832,-6581.4707,10023.749,-3213.4812,-8617.719,-9230.524,27162.927734375
158,-1951.3159,-1856.8195,-1835.3883,-198.7923,-942.10114,-110.742905,1682.08947753906
159,3240.6138,1483.4713,2649.9873,476.63913,-5281.1733,69.653534,9314.8837890625
160,253.96043,351.1655,2164.8064,317.7975,-4837.115,2570.0105,9684.314453125
161,2604.6016,3004.822,6385.7036,440.85062,-5460.467,885.10944,10262.896484375
162,1821.3173,2951.1104,4141.033,770.81134,-4919.0527,-351.24347,8875.8388671875
163,-3028.4182,-2693.0557,-2764.6545,-211.06808,-1118.354,90.48686,2000.9853515625
164,-939.4623,-13910.784,1333.355,2865.775,-2044.2579,-11915.351,25807.0546875
165,3283.286,-1198.8182,8085.658,38.03031,-2105.4075,-317.06845,8847.6513671875
166,1370.0702,-2159.0776,4720.736,618.5861,904.7916,3915.8828,9225.6787109375
167,7511.8257,7698.5493,9275.7,1128.823,-2131.248,5390.434,10365.1572265625
168,4100.25,3800.9753,4725.606,-270.75964,701.61633,726.31647,1986.73706054688
169,1030.69,546.12683,1296.425,26.23172,292.6534,1050.5171,2000.98547363281
170,22862.172,22175.732,23479.049,108.76783,34.046597,899.209,1933.87805175781
171,9064.411,12600.906,15741.468,-1038.1423,-3095.9424,-3628.3542,10244.9580078125
172,10979.302,10529.296,11401.633,-10.395514,540.538,-782.1283,1811.89477539063
173,8546.219,808.07153,11782.022,1714.8737,1906.932,-2221.27,11398.33984375
174,2262.325,5390.0195,11674.5205,1261.6812,1019.735,7263.3057,15332.8193359375
175,5849.6763,3884.2222,8638.28,1664.8733,-1380.6741,5428.1543,10933.8447265625
176,6129.575,550.3867,6900.453,-784.22955,459.64377,-5753.2065,11738.8037109375
177,2117.4827,-5617.81,3572.609,3356.9915,1479.7106,-9559.015,19690.328125
178,5063.0728,11476.56,27405.324,-5463.974,1303.1428,-478.0734,22189.2421875
179,-2494.3545,30583.967,3165.4006,605.54626,-785.7954,-2746.0903,31057.50390625
180,15098.952,1649.8971,-11770.142,-5173.886,2626.7073,-488.87207,25361.080078125
