Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-36853.1,-1492.126,-12983.166,712.8148,-3271.433,-6864.4414,33927.87890625
2,12887.48,25004.479,6763.9272,12314.596,9711.352,4196.1597,32391.677734375
3,-17897.074,-24214.63,-56631.21,-9001.301,-2519.7212,1772.4819,39586.38671875
4,15852.654,34559.16,4038.334,9206.839,-5309.5547,-4220.3003,33208.74609375
5,53978.082,79404.49,78486.375,-6345.2646,-6101.433,-10321.607,34293.98046875
6,4009.0347,35510.66,22004.715,-1719.5853,-1717.062,-1334.9932,27791.4765625
7,-17564.023,-21990.545,-51121.312,1945.5367,-11204.572,-6440.4717,38853.125
8,101426.86,90637.266,126516.516,-10491.281,2228.7395,-6277.5493,38469.9765625
9,15960.662,13095.221,36267.2,-757.5481,15850.543,-6920.162,37119.5390625
10,-64221.87,-63949.992,-66222.95,-11069.5625,14990.827,-7361.521,34770.37109375
11,-29755.951,-6052.4824,-30087.543,-7114.118,6584.9307,3443.1753,29787.689453125
12,40881.016,31345.42,47989.195,-4621.6167,-8388.066,5642.148,24080.966796875
13,-9739.009,-27710.145,-33732.516,438.45044,-5251.7837,-3264.659,24140.296875
14,-105649.445,-126198.875,-102550.98,7220.767,-1673.8936,13636.149,34902.85546875
15,40314.21,42627.055,21638.684,-4163.6323,8598.674,7608.8833,29065.83203125
16,18991.809,5558.3013,-3030.877,10725.441,7277.546,-5455.795,31030.732421875
17,24646.082,32822.848,55953.06,833.8622,-5316.088,3325.1807,30183.359375
18,7967.844,7618.3145,6970.7856,527.28625,679.1117,-582.6595,2000.98522949219
19,20020.053,20887.143,20961.1,596.9605,710.0821,-447.3688,2000.89819335938
20,-1444.0778,25542.865,4628.1377,-530.03314,3393.8494,-5738.4077,27119.765625
21,13393.409,-439.08093,-4616.257,-9805.239,5187.239,2086.2913,25471.076171875
22,-11201.741,-3576.2268,-19401.133,2097.1636,12974.762,-11562.523,33274.71484375
23,-16353.307,-16838.69,-28406.857,18323.787,-553.1478,7821.9487,36488.671875
24,23265.184,14400.912,-4135.504,2321.555,51.514484,-6475.6406,26990.080078125
25,14494.819,-4589.4346,24111.717,-2562.86,-6115.8047,-9582.866,32367.154296875
26,-31960.463,-20159.674,-47150.89,9027.609,-2773.0469,4383.9883,29571.732421875
27,2959.4807,3456.4373,4571.2334,-223.6519,321.4941,-707.12195,2000.98522949219
28,10387.784,9627.437,11339.319,-110.649796,-278.76666,-713.4512,2000.98608398438
29,-137239.06,-137330.9,-144361.4,3487.8623,-6794.8584,11672.5205,25176.001953125
30,928.8193,347.85223,365.98892,-294.04886,640.8698,853.4423,2000.98559570313
31,-37802.51,-38337.176,-37029.535,8.159718,776.52246,547.1468,2000.9775390625
32,-315.19998,5872.5796,73.48367,-3844.151,5168.661,-56.800804,12669.7255859375
33,15793.231,16110.664,14494.134,-512.576,-575.3013,85.68243,2000.98364257813
34,4141.3037,5127.157,5755.7944,90.60311,783.2001,-225.29358,2000.98522949219
35,-2873.6777,4164.5625,10412.593,1458.3196,-1719.2784,-924.4892,12262.20703125
36,-14885.603,-14488.315,-13633.104,460.00494,-841.0895,-77.0807,2000.98010253906
37,82.2732,183.85843,174.76071,-1112.54,-303.24677,-42.242992,2000.98571777344
38,-15152.167,-14925.935,-14470.164,91.08146,1097.409,-37.046135,2000.9853515625
