Element Label,S11,S22,S33,S12,S13,S23,Mises
1,-1377.1322,-1282.4922,-514.419,-384.70343,-86.52439,-698.02356,1612.3720703125
2,-666.59015,-203.7343,267.23386,10.471302,319.6113,614.8537,1447.39599609375
3,-660.5208,-34.36522,264.79126,139.11061,63.359734,-550.6345,1283.96948242188
4,-1097.8552,-781.38184,-34.933334,102.90371,192.2674,49.44098,1021.55413818359
5,-990.4405,-38.43609,-270.2375,-164.00148,554.2149,145.2711,1343.44006347656
6,-1000.7175,-819.23114,-152.04596,-167.2529,300.18185,41.487507,979.06591796875
7,-518.9323,-310.81232,80.23358,-195.81764,362.9958,308.6846,1036.24572753906
8,-251.64882,25.387533,-152.70403,-67.32412,280.37442,153.734,616.001098632813
9,183.43193,659.7596,599.54,-147.37099,28.451914,63.873558,530.709777832031
10,1000.7163,1087.4835,1858.9211,-116.303024,4.498087,-437.2303,1133.0185546875
11,294.4158,-129.62355,106.510605,-151.03004,53.957367,-410.69315,847.708374023438
12,-261.82422,50.78673,163.1423,-384.89047,-162.12944,171.77199,870.21240234375
13,-436.39844,-3.426279,-225.8263,-63.151463,-39.079243,190.67915,515.999206542969
14,710.8329,969.3194,1268.0438,-32.9302,59.87929,57.741074,507.227447509766
15,-7762.6133,-7467.754,-13138.593,-500.5861,-229.37407,391.1458,5651.7109375
16,161.26118,2118.4778,3303.721,959.6043,-2596.273,-3435.1772,8120.408203125
17,113.05654,-316.49866,3237.0188,35.70715,-2025.5084,-2003.4694,5969.8505859375
18,401515.66,417839.88,396785.84,-8305.35,4119.9536,-18499.209,40627.36328125
19,-3531.6775,-924.457,-776.54645,133.8575,1052.9727,1303.028,3959.64208984375
20,180.00888,-41.02795,733.02155,-575.1437,544.3572,-571.7983,1827.326171875
21,3495.8616,4169.849,-316.72855,-1392.7865,-4136.534,433.65964,8676.1875
22,-2280.3604,-359.0544,-8148.0913,1134.7161,-1553.3822,-1765.5878,8357.572265625
23,1054.3433,530.4401,-313.1027,1392.9838,-550.3294,-85.525734,2860.0205078125
24,-1129.5043,-1996.6473,-4128.762,-282.45966,-1564.8813,-942.22577,4170.8486328125
25,-2498.2173,-2981.9502,-3971.5017,54.66458,-1024.0251,-381.47794,2298.54565429688
26,335.8321,1234.6445,2750.877,-216.64355,348.26807,-1593.586,3548.6416015625
27,-76.19977,-459.36752,-1992.8638,354.91177,-1261.1982,24.987846,2870.12866210938
28,1229.204,364.50037,2164.595,278.0483,388.97192,869.411,2320.5517578125
29,672.6039,331.5905,-2686.806,-397.08597,-1702.3087,-1059.7222,4774.091796875
30,386.37344,1398.4487,5697.16,-103.11178,1733.7041,1029.439,6006.84228515625
31,-490.87714,-20.487171,-137.13315,491.57092,-169.20708,88.76239,1007.20367431641
32,190.56807,-196.02765,1150.5421,716.14825,513.9241,459.50958,2099.17456054688
33,2051.0771,-1416.8217,-1926.6766,594.3653,-825.89496,-539.3134,4246.5390625
34,-898.82904,-78.20471,373.71844,438.5436,-2.6569283,679.96765,1792.36401367188
35,107.286995,-1143.6233,-1023.37115,-307.74872,-1.9732515,-42.057682,1310.82360839844
36,-1158.7319,204.40234,-2474.9294,-497.18082,-793.0978,183.0251,2848.46240234375
37,459.5239,858.23206,1748.9918,477.4741,1368.8381,-1246.7927,3503.7333984375
38,-241.09421,-618.0116,533.5113,-612.126,-300.56018,-564.6574,1840.01647949219
39,-771.8512,512.82635,1451.4404,840.9833,1276.1226,633.74097,3456.7783203125
40,-1447.9608,-1081.657,-877.15717,-574.7043,885.01086,185.95714,1922.29956054688
41,5304.8584,140.6657,7790.2705,99.75432,-1240.9603,3022.591,8816.98828125
42,-2614830.2,-2652953.5,-2613337.5,2360.8188,-1460.7518,7178.653,41112.52734375
43,48976.7,32810.816,39108.254,-5981.357,3307.212,-19249.088,38090.875
44,-30193.244,-15689.131,-283.052,-9252.008,-4092.1504,-210.3584,31278.376953125
45,-9127.955,-11922.013,-11652.633,2722.3674,193.48056,1904.2097,6352.23291015625
46,-354.16565,1218.3655,199.12738,951.46326,889.8874,589.22876,2835.84790039063
47,-12488.555,-15639.739,-19511.281,-469.72958,-409.1201,1473.1744,6692.79833984375
48,-1722.2954,-470.94885,-5994.2476,-559.72015,76.52032,1692.1884,5891.43994140625
49,-730.0178,-3387.2449,-2779.266,1287.0005,-2824.593,226.33363,5905.3134765625
50,-1406.1567,-1015.5013,-1052.8779,714.6687,-162.68373,424.5635,1513.87646484375
51,-438.879,-908.08386,-3209.3516,-1996.5684,-979.949,636.6732,4759.3662109375
52,-74.08508,413.03485,1506.5471,101.02749,939.3647,1078.8174,2852.21069335938
53,1905.2269,2194.0044,-568.1117,-990.7448,167.74603,909.2276,3524.80737304688
54,-1589.5573,-485.93237,-3300.8674,-297.32758,641.4185,-1801.1288,4155.3427734375
55,-777.178,947.05835,-2755.7383,-739.7198,443.13443,-1039.2122,3971.11352539063
56,-4753.969,-497.31778,-8248.341,-165.7893,-600.31274,-1154.6708,7097.00048828125
57,721.7468,3111.728,-518.9776,1337.143,696.07513,-1926.8528,5307.76953125
58,-681.12836,-3203.2224,-4891.9697,-308.75888,3832.1267,234.68144,7614.3818359375
59,-2492.3032,-2726.8657,-5472.312,-488.6814,3442.6682,-226.1435,6682.9794921875
60,1105.1141,1570.6609,-1302.6514,-491.32205,1227.0243,198.7383,3534.74829101563
61,-279.8304,470.25458,363.9718,345.29092,1444.2833,808.49005,3011.76220703125
62,-1601.4984,167.55153,1318.983,-348.84503,438.67426,247.35019,2760.10888671875
63,-1753.1084,-555.7001,-1188.419,499.89856,-559.72864,116.22444,1675.29272460938
64,-859.55334,50.82755,478.5955,1034.078,57.856567,792.1664,2549.8603515625
65,-3417.2434,825.86725,-3287.2395,1386.9191,451.86618,-965.7569,5162.41357421875
66,-378.91504,-907.4288,-684.2784,863.9998,-549.34045,775.7661,2271.87939453125
67,124.55357,929.6218,2323.4849,341.24377,-166.21947,-630.5796,2310.46850585938
68,-1674.1465,-2126.2307,378.70944,-504.7789,-2949.6482,-1333.6825,6127.6806640625
69,-469.54306,-252.34296,-173.21277,-806.44305,-612.68097,242.564,1823.27221679688
70,-830.7892,-1520.6385,-4123.0186,-509.65176,-386.13083,87.6295,3208.2841796875
71,-955.74524,-2624.3213,-3310.3254,473.8799,-886.48303,-1078.3374,3304.40258789063
72,-502.05475,22.702152,1354.6454,18.039757,-374.791,-443.6587,1939.39916992188
73,2558.9731,-3.994229,5041.62,-122.537094,1117.3232,1381.2324,5348.7353515625
74,-1192.9596,-2971.9814,-6290.611,-330.5585,-1590.3262,-412.04895,5339.1669921875
75,-1985.4617,120.30376,2495.9019,185.45802,-238.25555,-190.9332,3932.30395507813
76,1064.2052,-2856.1052,-2445.551,-586.3576,-1315.6978,1941.3082,5608.7919921875
77,-12603.434,-9183.25,-15450.426,857.95746,-399.20032,853.48834,5866.1689453125
78,-3191.0552,175.91716,-3662.79,-60.164673,251.07874,-104.2239,3657.85791015625
79,882.0094,-722.1908,-3151.4678,-1012.64233,-2121.658,209.1084,5392.93115234375
80,3069.0488,4912.6265,1804.4493,1455.1466,-165.92055,-394.38153,3772.39086914063
81,-8298.372,-5963.8247,-10312.809,-537.31805,-5536.0015,-1266.4492,10575.0
82,-1352.8772,-44.277843,-763.0748,-227.25876,232.2941,-1059.5367,2230.05834960938
83,3327.0645,25.111523,687.78937,-816.5625,-1652.5609,1063.7301,4768.822265625
84,1708.4104,-653.7278,4835.9824,-1120.0757,-986.7832,-3654.4,8336.546875
85,-1085.0215,-3525.0122,-4152.6245,16.188135,-1558.5048,532.89667,4002.29345703125
86,1200.2843,-2659.7102,5248.014,-702.0399,-1044.8334,-936.03955,7368.17529296875
87,251.08653,-1100.6293,188.0577,-1290.1887,-1481.144,-309.26923,3688.89916992188
88,334.37204,-1449.2659,175.71411,-553.3233,-995.2473,-1368.2446,3525.603515625
89,1182.8835,274.49487,834.0015,83.649895,797.15735,-731.08246,2039.80004882813
90,-76.93954,-633.3801,1496.4055,-132.48213,121.921455,-968.10956,2563.09814453125
91,-6.860551,43.793385,3071.8567,162.63629,-66.883675,-1550.9476,4078.50512695313
92,546.41754,-697.276,2405.523,689.18866,-1166.1301,-1060.4304,4024.08520507813
93,1020.9199,-1530.4977,2117.396,-43.07564,-762.39056,-60.972694,3502.85546875
94,-365.13364,-888.76105,2569.5952,-505.00778,3063.5073,-592.48157,6355.85986328125
95,504.85654,2355.6409,2377.6675,648.9423,-40.83216,1407.2894,3267.47998046875
96,-569.798,-1576.4639,339.25296,429.0212,717.6309,-706.0907,2519.466796875
97,1177.1136,-198.7924,3775.3423,-539.53357,1792.6158,-773.10205,4952.33203125
98,959.13367,315.45938,990.30493,306.2656,-1725.469,79.391106,3109.2421875
99,160.32733,-19.208641,-1.9173114,-221.84967,198.58974,-467.78308,975.631225585938
100,435.6797,1430.7739,4793.2915,155.12746,27.254587,31.507105,3964.86547851563
101,-2506.4612,302.9286,-6597.684,-702.7174,1080.9586,507.31726,6471.751953125
102,62.35278,1076.4385,4740.6826,-901.01276,-107.202415,544.963,4640.23828125
103,-1034.8123,772.11017,2312.439,749.1271,52.685192,812.41693,3477.470703125
104,197.72954,159.39034,-410.84152,-366.3281,1466.1842,-1193.4199,3387.1708984375
105,-1727.3295,304.12994,1658.9862,-50.086754,1225.2195,-118.62239,3642.5302734375
106,76.4712,-262.03845,879.7193,973.1183,634.30255,-248.66486,2294.5810546875
107,1663.4594,-446.9692,-1149.2665,-93.94381,-827.8151,-36.665123,2918.15380859375
108,-1770.992,838.9171,-3082.31,1359.8047,-1751.7462,439.2435,5223.54833984375
109,-573.8133,-1995.8907,1920.438,134.63118,1190.4459,-272.6293,4039.734375
110,-164.13882,2254.3691,279.23102,542.98035,255.42561,247.62622,2497.52490234375
111,-1585.4642,495.24237,1636.0188,-418.03354,1587.8822,717.9204,4199.8720703125
112,320.98932,-203.77205,-725.56866,-225.26077,-875.6147,-866.3327,2350.615234375
