Element Label,S11,S22,S33,S12,S13,S23,Mises
1,11538.258,8741.622,17817.666,-520.99646,5368.3916,1149.1909,12491.9365234375
2,41626.566,28748.348,56517.535,-8155.102,-2590.0735,-2869.2969,28700.16796875
3,-88869.04,-77848.66,-115136.67,-1665.7231,9194.77,965.2579,36954.93359375
4,-1681.446,15810.092,-11385.053,13096.847,12290.298,-1733.2286,39326.75390625
5,60190.438,39562.22,50365.434,-19461.82,2191.3225,1514.7961,38431.21875
6,13692.68,22536.252,34290.38,256.79062,8628.956,1089.236,23397.66015625
7,-56547.555,-46029.758,-78601.74,-2251.5034,12394.853,-7432.116,38350.8359375
8,112724.83,123488.19,140477.3,9239.307,-9116.142,-4755.756,34067.546875
9,2953.375,-8782.96,7704.2715,-9774.817,-15778.961,5533.3784,36626.40625
10,3481.5005,-4415.918,8005.692,-1737.5043,-12331.6875,-1492.6494,24300.6015625
11,41940.65,36504.605,55656.816,-672.018,-9658.241,6323.727,26332.75
12,-34685.47,-27312.49,-66058.76,5834.7964,-4187.154,-6843.602,39562.54296875
13,46014.05,59372.453,68028.56,-2295.9448,-17125.15,5896.69,36999.2734375
14,-73754.28,-63908.457,-55793.992,2710.2214,-6938.711,-6501.4688,23150.78125
15,44602.035,45262.332,46386.613,689.07135,171.18968,128.02322,2000.97595214844
16,-8658.458,807.9492,945.6461,-2421.398,-3545.5273,-7801.7007,18133.85546875
17,4427.2227,-7644.4966,424.3744,-5114.4404,112.595184,5919.512,17235.4375
18,9131.519,18683.984,3262.2876,-7008.3735,12652.243,1226.531,28528.3359375
19,475550.94,476650.75,476369.75,8.616181,-979.7882,218.91173,2000.86120605469
20,109316.27,108919.0,109395.664,287.87866,-839.9886,693.3981,2000.85888671875
21,86239.836,54849.957,71971.375,-11907.501,-6314.323,7538.6245,38164.1015625
22,9406.798,9249.164,9516.838,-467.80286,1038.902,135.60849,2000.98547363281
23,1338.498,453.3233,1126.0027,988.3919,348.97455,-149.70822,2000.98364257813
24,127.73744,-150.81627,314.78522,13.945284,1099.8352,-264.42453,2000.98449707031
25,22603.916,18578.68,27447.627,-2330.3574,3814.824,-3934.7688,12866.9619140625
26,35206.72,11206.921,23197.518,8566.364,-7415.4297,-6862.911,30958.1171875
27,5997.853,6033.785,6030.389,-741.15125,885.78107,18.4596,2000.9853515625
28,7936.7686,10018.038,4870.618,-1834.0327,-3276.0876,2303.5786,8850.0361328125
29,-116339.33,-124816.414,-142291.97,-4390.322,-4544.339,13398.996,34406.02734375
30,2764.1052,6047.8306,11610.341,-14608.989,-765.4314,-5357.222,28073.384765625
31,-9077.874,-3597.364,-3889.9458,-4703.89,6950.19,-2544.9875,16101.060546875
32,-428.19626,-7970.7417,-2374.1868,-8390.993,4068.604,-895.33105,17586.66796875
33,489.72678,-1330.1208,2144.1443,1048.7382,3840.9822,-3675.5144,9856.314453125
34,-5772.354,14950.399,29463.11,3273.8816,5040.9155,-4146.9053,33177.890625
35,8820.097,28262.402,51784.12,5349.996,407.61325,-6342.9033,39945.640625
36,16015.687,-10272.566,-1385.8853,6368.3184,6038.079,-9959.545,32635.09375
